age,onset_img,word_score_warriner,word_score_pc,duration_frames,img,pause_trigger_t,correct_resp,duration_measured_img,img_trigger,no,word_trigger,key_t,delay_frames_after,response,offset_word,duration_measured_word,condition,onset_word,delay_frames_before,offset_img,ID,word,session,word_label,pause_trigger,gender,rt,scan day
22,164.2532018999991,3.57,2.483224745184551,42,image_stim_n.png,163.18452660000185,1,0.6778498999992735,22,37,12,164.6161882000015,60,y,162.18342570000095,0.684808800004248,faceWord_exp,161.4986168999967,120,164.9310517999984,12345,cough,2,neg,32,female,0.3629863000023761,Monday
22,168.6956014000025,4.78,1.3393636650983416,42,image_stim_n.png,167.63092340000003,1,0.6825589999934891,22,38,12,169.29574349999893,60,y,166.63067910000245,0.689216500002658,faceWord_exp,165.9414625999998,120,169.37816039999598,12345,heavy,2,neg,32,female,0.6001420999964466,Monday
22,173.14391639999667,6.81,-1.5621536719325724,42,image_stim_p.png,172.07716069999879,1,0.6807537000058801,21,39,11,173.72652720000042,60,b,171.07726019999973,0.6892625000036787,faceWord_exp,170.38799769999605,120,173.82467010000255,12345,sailboat,2,pos,31,female,0.5826108000037493,Monday
22,177.5879270000005,2.95,3.222893544100452,42,image_stim_n.png,176.52440170000045,1,0.6838907999990624,22,40,12,178.1717112999977,60,y,175.5224210000015,0.6874612000028719,faceWord_exp,174.83495979999861,120,178.27181779999955,12345,perjury,2,neg,32,female,0.5837842999972054,Monday
22,181.03252390000125,5.27,0.17918122123944408,42,image_stim_p.png,176.52440170000045,1,0.6846879000004265,21,41,13,181.51903209999728,120,b,179.96882019999612,0.6827569999950356,faceWord_exp,179.28606320000108,60,181.71721180000168,12345,verb,2,neu,41,female,0.4865081999960239,Monday
22,185.4840022999997,4.76,3.561717315569441,42,image_stim_n.png,176.52440170000045,1,0.6798534999979893,22,42,12,185.983181399999,120,y,184.4155088999978,0.6823519999961718,faceWord_exp,183.73315690000163,60,186.1638557999977,12345,landslide,2,neg,32,female,0.49917909999931,Monday
22,189.92622950000077,5.94,-0.8400509032218062,42,image_stim_p.png,176.52440170000045,1,0.683742399996845,21,43,13,190.19804419999855,120,b,188.8632077000002,0.682028100003663,faceWord_exp,188.18117959999654,60,190.60997189999762,12345,store,2,neu,41,female,0.2718146999977762,Monday
22,195.37449699999706,6.95,-2.0702836690965865,42,image_stim_p.png,194.3083164999989,1,0.680888100003358,21,44,11,195.65905329999805,60,b,193.30766639999638,0.6813658999963081,faceWord_exp,192.62630050000007,120,196.05538510000042,12345,restaurant,2,pos,31,female,0.2845563000009861,Monday
22,199.8187736999971,4.54,0.6502198887451732,42,image_stim_n.png,198.7564859999984,1,0.6845136000047205,22,45,12,200.33695520000038,60,y,197.7547104999976,0.6876647999961278,faceWord_exp,197.06704570000147,120,200.50328730000183,12345,office,2,neg,32,female,0.5181815000032657,Monday
22,203.26555309999821,4.75,1.0482300490198866,42,image_stim_n.png,198.7564859999984,0,0.6857127999974182,22,46,12,203.65147189999698,120,b,202.20311329999822,0.6858135000002221,faceWord_exp,201.517299799998,60,203.95126589999563,12345,ricochet,2,neg,32,female,0.38591879999876255,Monday
22,208.71208399999887,5.82,-0.6680004122251881,42,image_stim_n.png,207.64828059999854,1,0.6839627000008477,22,47,13,209.2816393999965,60,y,206.64847600000212,0.6827120000016293,faceWord_exp,205.9657640000005,120,209.39604669999972,12345,monkey,2,neu,42,female,0.5695553999976255,Monday
22,213.16132379999908,2.53,3.4296451702105397,42,image_stim_n.png,212.09445949999645,1,0.6796083000008366,22,48,12,213.71102119999705,60,y,211.09327119999944,0.6890647000036552,faceWord_exp,210.40420649999578,120,213.84093209999992,12345,angry,2,neg,32,female,0.5496973999979673,Monday
22,216.6034542999987,7.59,-1.3695211950901562,42,image_stim_p.png,212.09445949999645,1,0.6847812999985763,21,49,11,217.17336709999654,120,b,215.53959580000082,0.6874333000014303,faceWord_exp,214.8521624999994,60,217.28823559999728,12345,tree,2,pos,31,female,0.5699127999978373,Monday
22,222.0509951999993,6.48,-2.4114282062334524,42,image_stim_p.png,220.9882501999964,1,0.6847257999979774,21,50,11,222.53653620000114,60,b,219.98593109999638,0.6837431999956607,faceWord_exp,219.30218790000072,120,222.73572099999728,12345,carnival,2,pos,31,female,0.485541000001831,Monday
22,225.49650599999586,2.29,3.4738609063027237,42,image_stim_n.png,220.9882501999964,1,0.6842049000042607,22,51,12,226.14914670000144,120,y,224.43247359999805,0.6888139000002411,faceWord_exp,223.7436596999978,60,226.18071090000012,12345,sick,2,neg,32,female,0.652640700005577,Monday
22,230.94905409999774,4.41,0.16339675594021513,42,image_stim_n.png,229.8794612999991,1,0.6779134000025806,22,52,12,231.51270379999914,60,y,228.88012819999858,0.687331200002518,faceWord_exp,228.19279699999606,120,231.62696750000032,12345,jaw,2,neg,32,female,0.563649700001406,Monday
22,234.38960149999912,5.19,0.650019808676411,42,image_stim_n.png,229.8794612999991,1,0.6852284999986296,22,53,13,235.29329919999873,120,y,233.3253792999967,0.6814336999959778,faceWord_exp,232.64394560000073,60,235.07482999999775,12345,highway,2,neu,42,female,0.9036976999996114,Monday
22,238.83559239999886,6.91,-1.7539828459428422,42,image_stim_p.png,229.8794612999991,1,0.6856566999995266,21,54,11,239.4214864999958,120,b,237.77240480000182,0.6853306000048178,faceWord_exp,237.087074199997,60,239.52124909999839,12345,spaghetti,2,pos,31,female,0.5858940999969491,Monday
22,244.2788728000014,4.81,0.5494484707734639,42,image_stim_n.png,243.22108540000045,1,0.6871312000002945,22,55,12,244.80128529999638,60,y,242.21760679999716,0.6877047000016319,faceWord_exp,241.52990209999552,120,244.9660040000017,12345,stone,2,neg,32,female,0.5224124999949709,Monday
22,247.72340699999768,5.03,0.4272037094573085,42,image_stim_n.png,243.22108540000045,1,0.6892226999989362,22,56,13,248.29773700000078,120,y,246.66402329999983,0.6816708999976981,faceWord_exp,245.98235240000213,60,248.41262969999661,12345,scissors,2,neu,42,female,0.5743300000031013,Monday
22,252.1719804000022,3.48,0.7321109855355353,42,image_stim_n.png,243.22108540000045,1,0.6869292999981553,22,57,12,252.7274541000006,120,y,251.11077099999966,0.6881464000034612,faceWord_exp,250.4226245999962,60,252.85890970000037,12345,axe,2,neg,32,female,0.5554736999984016,Monday
22,257.6225914999959,4.35,2.166481281776448,42,image_stim_n.png,256.55676759999915,1,0.6817668000003323,22,58,12,258.1751177999977,60,y,255.55777890000172,0.6837611000009929,faceWord_exp,254.87401780000073,120,258.30435829999624,12345,plea,2,neg,32,female,0.552526300001773,Monday
22,261.0635384999987,5.48,-0.06058349899147484,42,image_stim_n.png,256.55676759999915,1,0.6904894000035711,22,59,13,261.52184979999583,120,y,260.0030407000013,0.6832260000010137,faceWord_exp,259.3198147000003,60,261.75402790000226,12345,business,2,neu,42,female,0.45831129999714904,Monday
22,266.5101330999969,7.21,-2.7563434535584275,42,image_stim_p.png,265.45108099999925,1,0.6877939000041806,21,60,11,266.817066399999,60,b,264.4494243000008,0.6829868999993778,faceWord_exp,263.76643740000145,120,267.1979270000011,12345,optimism,2,pos,31,female,0.3069333000021288,Monday
