duration_measured_img,offset_word,delay_frames_after,condition,word,offset_img,age,session,gender,word_score_warriner,delay_frames_before,pause_trigger,img_trigger,scan day,key_t,pause_trigger_t,ID,onset_word,onset_img,img,rt,response,no,duration_measured_word,duration_frames,word_trigger,word_score_pc,correct_resp,word_label
0.7040201650233939,193.49103601498064,180,faceWord_exp,goldfish,199.82391202799045,22,3,female,6.62,336,31,21,Monday,199.97739304904826,194.4913513349602,5,192.79767016496044,199.11989186296705,image_stim_p.png,0.8575011860812083,b,20,0.6933658500202,42,11,-1.0930411682114536,1,pos
0.7033979910193011,203.52422696200665,180,faceWord_exp,harp,209.85608052497264,22,3,female,5.4,336,41,21,Monday,209.86141372995917,204.52453681698535,5,202.82881459395867,209.15268253395334,image_stim_p.png,0.7087311960058287,b,21,0.6954123680479825,42,13,-1.7878104403788575,1,neu
0.7039308699313551,214.3580703289481,180,faceWord_exp,couple,220.80622459296137,22,3,female,7.11,336,31,21,Monday,220.59361440804787,215.47348228702322,5,213.44671924004797,220.10229372303002,image_stim_p.png,0.491320685017854,b,22,0.9113510889001191,42,11,-1.9002611819546853,1,pos
0.7042036189232022,225.0537051090505,180,faceWord_exp,jungle,232.18942794797476,22,3,female,5.7,336,41,21,Monday,232.14290331001393,226.48919737001415,5,224.06407870794646,231.48522432905156,image_stim_p.png,0.6576789809623733,b,23,0.989626401104033,42,13,0.07332602516344529,1,neu
0.6994201740017161,235.88934140803758,336,faceWord_exp,tuba,239.62202805804554,22,3,female,5.58,180,41,21,Monday,239.6932006389834,236.8898692339426,5,235.19920107594226,238.92260788404383,image_stim_p.png,0.770592754939571,b,24,0.690140332095325,42,13,-0.945340141786388,1,neu
0.7039011690067127,245.92238712497056,336,faceWord_exp,saxophone,249.65558411704842,22,3,female,6.32,180,31,21,Monday,249.64332707202993,246.9228487999644,5,245.23055689502507,248.9516829480417,image_stim_p.png,0.6916441239882261,b,25,0.6918302299454808,42,11,-1.100912149643323,1,pos
0.703327754046768,255.95570168504491,180,faceWord_exp,egg,262.28875897300895,22,3,female,5.95,336,42,22,Monday,262.5096739419969,256.9562400080031,5,255.26133770204615,261.5854312189622,image_stim_n.png,0.9242427230346948,y,26,0.694363982998766,42,13,-0.6884171372613734,1,neu
0.7020863989600912,265.9887359170243,180,faceWord_exp,flute,272.3216138309799,22,3,female,6.29,336,31,21,Monday,272.52642017405014,266.98926961398683,5,265.2949846929405,271.6195274320198,image_stim_p.png,0.9068927420303226,b,27,0.693751224083826,42,11,-1.6804307003665144,1,pos
0.7028621479403228,276.02177153504454,336,faceWord_exp,shame,279.7549563719658,22,3,female,2.62,180,32,22,Monday,279.82672941102646,277.0224215120543,5,275.32823385694064,279.0520942240255,image_stim_n.png,0.7746351870009676,y,28,0.693537678103894,42,12,4.2618443246155895,1,neg
0.7538430968998,286.6229757430265,336,faceWord_exp,cafeteria,291.1383394609438,22,3,female,5.68,180,41,21,Monday,291.2596296350239,287.7247090860037,5,285.71250955201685,290.384496364044,image_stim_p.png,0.8751332709798589,b,29,0.9104661910096183,42,13,-0.4971407339658378,1,neu
0.7039371549617499,297.4384849970229,336,faceWord_exp,park,301.1719006369822,22,3,female,7.0,180,31,21,Monday,301.04371859598905,298.43924628396053,5,296.7450621490134,300.4679634820204,image_stim_p.png,0.5757551139686257,b,30,0.6934228480095044,42,11,-1.9950971558262764,1,pos
0.6969583739992231,307.48936283797957,180,faceWord_exp,reporter,313.8215009419946,22,3,female,4.57,336,32,22,Monday,313.80928285303526,308.4888921829406,5,306.79872311395593,313.1245425679954,image_stim_n.png,0.6847402850398794,y,31,0.6906397240236402,42,12,0.7962654471128737,1,neg
0.7039051050087437,317.52157978597097,336,faceWord_exp,family,321.25536010204814,22,3,female,7.25,180,31,21,Monday,321.342288980959,318.5220993659459,5,316.8275824589655,320.5514549970394,image_stim_p.png,0.7908339839195833,b,32,0.6939973270054907,42,11,-1.6019047514101912,1,pos
0.7040787519654259,327.5548040110152,336,faceWord_exp,year,331.28787974396255,22,3,female,5.75,180,42,22,Monday,331.7420157790184,328.5552831540117,5,326.8614645539783,330.5838009919971,image_stim_n.png,1.1582147870212793,y,33,0.6933394570369273,42,13,0.5062695562835388,1,neu
0.7034627000102773,337.5877881499473,336,faceWord_exp,snub,341.32102650101297,22,3,female,3.23,180,32,22,Monday,341.5419777169591,338.5883816659916,5,336.893895694986,340.6175638010027,image_stim_n.png,0.9244139159563929,y,34,0.6938924549613148,42,12,3.9847946241932393,1,neg
0.7038268749602139,347.62110295693856,336,faceWord_exp,toe,351.35426174500026,22,3,female,5.24,180,42,22,Monday,351.5755164689617,348.62155723094475,5,346.9267938749399,350.65043487004004,image_stim_n.png,0.925081598921679,y,35,0.6943090819986537,42,13,0.6016604903777263,1,neu
0.7041395460255444,357.6553716410417,180,faceWord_exp,patent,364.8885642250534,22,3,female,5.34,336,42,22,Monday,365.0087290139636,358.9904523190344,5,356.96087191300467,364.18442467902787,image_stim_n.png,0.8243043349357322,y,36,0.6944997280370444,42,13,-0.1793860699809707,1,neu
0.7654191260226071,368.5885840730043,336,faceWord_exp,butterfly,373.1040684590116,22,3,female,7.23,180,31,21,Monday,372.9401184950257,369.58829191396944,5,367.8953626640141,372.338649332989,image_stim_p.png,0.6014691620366648,b,37,0.6932214089902118,42,11,-2.484088237918995,1,pos
0.7043032110668719,379.47070013103075,180,faceWord_exp,dusty,385.80481313401833,22,3,female,3.95,336,32,22,Monday,385.8094281030353,380.4712313070195,5,378.7768582450226,385.10050992295146,image_stim_n.png,0.708918180083856,y,38,0.6938418860081583,42,12,1.8802224749820768,1,neg
0.6992942609358579,389.5036950180074,180,faceWord_exp,rose,395.8370003029704,22,3,female,7.11,336,31,21,Monday,395.7236784939887,390.5044597169617,5,388.8130063590361,395.13770604203455,image_stim_p.png,0.5859724519541487,b,39,0.6906886589713395,42,11,-2.098490136277324,1,pos
0.700599453994073,399.5381993240444,180,faceWord_exp,grievance,405.87027141603176,22,3,female,3.45,336,32,22,Monday,405.8413239340298,400.53861813095864,5,398.84391189401504,405.1696719620377,image_stim_n.png,0.6716519719921052,y,40,0.6942874300293624,42,12,3.6017940902369654,1,neg
0.7035385059425607,409.57031579699833,336,faceWord_exp,malice,413.30335595295765,22,3,female,2.81,180,32,22,Monday,413.6416422079783,410.5708582489751,5,408.8779531989712,412.5998174470151,image_stim_n.png,1.041824760963209,y,41,0.6923625980271026,42,12,3.6887696102955196,1,neg
0.7037427329923958,419.60347938199993,180,faceWord_exp,faucet,425.9367582349805,22,3,female,5.55,336,41,21,Monday,426.091140429955,420.60402182803955,5,418.9093648319831,425.2330155019881,image_stim_p.png,0.8581249279668555,b,42,0.6941145500168204,42,13,-0.123291752025302,1,neu
0.704477306921035,429.63666219695006,336,faceWord_exp,belch,433.3708371409448,22,3,female,4.18,180,32,22,Monday,433.9747837870382,430.6372303790413,5,428.94262903602794,432.66635983402375,image_stim_n.png,1.308423953014426,y,43,0.6940331609221175,42,12,1.9197700017151131,1,neg
0.7033039670204744,439.66988027398475,336,faceWord_exp,advantage,443.40298544603866,22,3,female,6.71,180,31,21,Monday,443.508580469992,440.6704129789723,5,438.97420440695714,442.6996814790182,image_stim_p.png,0.8088989909738302,b,44,0.6956758670276031,42,11,-1.2474567486001964,1,pos
0.7025369229959324,449.7030097589595,180,faceWord_exp,bird,456.03530008601956,22,3,female,6.75,336,31,21,Monday,456.1239807730308,450.7036275899736,5,449.009963689954,455.3327631630236,image_stim_p.png,0.791217610007152,b,45,0.6930460690055043,42,11,-1.0841943171680315,1,pos
0.7004631810123101,459.735673054005,336,faceWord_exp,gum,463.4694355389802,22,3,female,5.89,180,41,21,Monday,463.4412897080183,460.73673317895737,5,459.0440459239762,462.76897235796787,image_stim_p.png,0.6723173500504345,b,46,0.6916271300287917,42,13,-1.0048841857254538,1,neu
0.7039104829309508,469.76935662701726,336,faceWord_exp,pencil,473.5028899189783,22,3,female,5.65,180,42,22,Monday,473.8887593790423,470.7699465729529,5,469.0755852110451,472.7989794360474,image_stim_n.png,1.0897799429949373,y,47,0.6937714159721509,42,13,0.13339963708933658,1,neu
0.8537011350272223,479.8026153630344,180,faceWord_exp,joy,486.76930696703494,22,3,female,8.21,336,31,21,Monday,482.87362446903717,480.8032604029868,5,479.10830044397153,485.9156058320077,image_stim_p.png,-3.041981362970546,y,48,0.6943149190628901,42,11,-3.230607919269787,0,pos
0.70337658689823,490.63594833400566,180,faceWord_exp,coffee,496.968676268938,22,3,female,7.0,336,31,21,Monday,497.20688531396445,491.63642119895667,5,489.9413468360435,496.26529968203977,image_stim_p.png,0.9415856319246814,b,49,0.6946014979621395,42,11,-1.8894778219780863,1,pos
0.9684709460707381,500.6690143699525,336,faceWord_exp,cabbage,504.8531204420142,22,3,female,4.6,180,32,22,Monday,504.892606682959,501.66997948498465,5,499.9764769129688,503.88464949594345,image_stim_n.png,1.0079571870155632,y,50,0.6925374569837004,42,12,0.041184453360586966,1,neg
0.7033104660222307,511.7532376309391,336,faceWord_exp,hope,515.5353122809902,22,3,female,7.48,180,31,21,Monday,515.7731332950061,512.8027917409781,5,511.05697486305144,514.832001814968,image_stim_p.png,0.941131480038166,b,51,0.6962627678876743,42,11,-2.2287379941341,1,pos
0.7025678019272164,522.9549361149548,180,faceWord_exp,reality,529.668464879971,22,3,female,5.73,336,41,21,Monday,529.7238816500176,524.1352124250261,5,522.2251254239818,528.9658970780438,image_stim_p.png,0.7579845719737932,b,52,0.729810690972954,42,13,0.30770997164376424,1,neu
0.7004870070377365,533.3684746749932,336,faceWord_exp,witness,537.1017074800329,22,3,female,5.61,180,41,21,Monday,537.2726012580097,534.3690724499756,5,532.6788565929746,536.4012204729952,image_stim_p.png,0.8713807850144804,b,53,0.6896180820185691,42,13,0.5990623206044929,1,neu
0.7042397279292345,543.4018380260095,180,faceWord_exp,foot,549.7349056219682,22,3,female,4.68,336,32,22,Monday,550.4899881760357,544.4023312679492,5,542.7075588969747,549.030665894039,image_stim_n.png,1.4593222819967195,y,54,0.6942791290348396,42,12,0.41231466195915456,1,neg
0.7038237819215283,554.1183314200025,336,faceWord_exp,glass,558.1514279589755,22,3,female,5.48,180,42,22,Monday,558.4388339719735,555.268895633053,5,553.2096427809447,557.447604177054,image_stim_n.png,0.9912297949194908,y,55,0.9086886390578002,42,13,0.2046331385026182,1,neu
0.7040371319744736,564.452836284996,180,faceWord_exp,tax,570.7846251589945,22,3,female,3.0,336,32,22,Monday,571.0719111199724,565.4521122090518,5,563.7573087429628,570.08058802702,image_stim_n.png,0.9913230929523706,y,56,0.6955275420332327,42,12,3.4211910580769755,1,neg
0.7041080900235102,574.4846731560538,336,faceWord_exp,pen,578.2179166669957,22,3,female,5.63,180,42,22,Monday,578.6550933809485,575.4852915359661,5,573.7903817750048,577.5138085769722,image_stim_n.png,1.1412848039763048,y,57,0.6942913810489699,42,13,-0.23071750329615884,1,neu
0.6915773990331218,584.5188381930348,180,faceWord_exp,trial,590.8337461550254,22,3,female,3.28,336,32,22,Monday,591.0543726489414,585.518868574989,5,583.8237307330128,590.1421687559923,image_stim_n.png,0.9122038929490373,y,58,0.6951074600219727,42,12,2.3068979902815,1,neg
0.6918619269272313,594.5341503380332,336,faceWord_exp,tobacco,598.2516347429482,22,3,female,3.37,180,32,22,Monday,598.2552789150504,595.5345405150438,5,593.8400289999554,597.559772816021,image_stim_n.png,0.6955060990294442,y,59,0.6941213380778208,42,12,2.411295736651624,1,neg
0.70257964998018,604.5508363200352,180,faceWord_exp,island,610.9009250249946,22,3,female,7.18,336,31,21,Monday,611.1390786160482,605.5520468399627,5,603.8592898639617,610.1983453750145,image_stim_p.png,0.9407332410337403,b,60,0.6915464560734108,42,11,-1.7760144816699572,1,pos
