duration_measured_word,onset_img,word_label,word_score_pc,no,gender,duration_measured_img,response,session,word_score_warriner,duration_frames,word,delay_frames_before,key_t,offset_img,rt,correct_resp,age,scan day,ID,onset_word,offset_word,delay_frames_after,img,condition
0.4612446000101045,71.89126369997393,neu,0.17918122123944408,13,male,0.4644358999794349,n,2,5.27,28,verb,143,72.25810760003515,72.35569959995337,0.3668439000612125,,22,Monday,1,69.04656519996934,69.50780979997944,143,image_stim_n.png,faceWord_exp
0.4642091999994591,77.58936989994254,neu,-0.5451009915059291,14,male,0.4665125000756234,n,2,5.8,28,toaster,143,78.0213607000187,78.05588240001816,0.4319908000761643,,22,Monday,1,74.74067309999373,75.20488229999319,143,image_stim_n.png,faceWord_exp
0.46293259994126856,83.28794119996019,neg,1.472290472628449,15,male,0.4649863000959158,n,2,4.1,28,clang,143,83.73674449999817,83.7529275000561,0.4488033000379801,,22,Monday,1,80.44056470005307,80.90349729999434,143,image_stim_n.png,faceWord_exp
0.459305000025779,88.98870570003055,neu,-0.6680004122251881,16,male,0.46270059992093593,p,2,5.82,28,monkey,143,89.48579419997986,89.45140629995149,0.4970884999493137,,22,Monday,1,86.14298160001636,86.60228660004213,143,image_stim_p.png,faceWord_exp
0.46240099996794015,94.69046029995661,pos,-3.1565376907491283,17,male,0.45982079999521375,p,2,8.53,28,vacation,143,95.2178393000504,95.15028109995183,0.5273790000937879,,22,Monday,1,91.8388624000363,92.30126340000425,143,image_stim_p.png,faceWord_exp
0.4622827999992296,100.38570490002166,pos,-1.6425048482978826,18,male,0.4644765999400988,n,2,7.28,28,knowledge,143,100.78433469997253,100.85018149996176,0.3986297999508679,,22,Monday,1,97.53746689995751,97.99974969995674,143,image_stim_p.png,faceWord_exp
0.4660011000232771,106.08673770003952,pos,-2.0702836690965865,19,male,0.4607594999251887,p,2,6.95,28,restaurant,143,106.4647770000156,106.54749719996471,0.37803929997608066,,22,Monday,1,103.23393019998912,103.6999313000124,143,image_stim_p.png,faceWord_exp
0.464064700063318,111.7809583999915,neu,0.3228926581020319,20,male,0.46725990006234497,n,2,5.07,28,street,143,112.2304244999541,112.24821830005385,0.4494660999625921,,22,Monday,1,108.93295309995301,109.39701780001633,143,image_stim_n.png,faceWord_exp
0.4637018999783322,117.4990743000526,pos,-1.2978987804410356,21,male,0.46222359989769757,p,2,6.76,28,artist,143,118.11257500003558,117.9612978999503,0.6135006999829784,,22,Monday,1,114.63207699998748,115.09577889996581,143,image_stim_p.png,faceWord_exp
0.46322889998555183,123.1958627999993,neg,4.537930167489568,22,male,0.465802300022915,n,2,2.35,28,terrorist,143,123.62770169996656,123.66166510002222,0.43183889996726066,,22,Monday,1,120.34741889999714,120.81064779998269,143,image_stim_n.png,faceWord_exp
0.46110189997125417,128.8960725000361,pos,-2.5746228757417584,23,male,0.4630560999503359,p,2,7.1,28,barbecue,143,129.39356220001355,129.35912859998643,0.4974896999774501,,22,Monday,1,126.04864819999784,126.5097500999691,143,image_stim_p.png,faceWord_exp
0.46273150003980845,134.59481399995275,neu,0.3296196251321362,24,male,0.46284670010209084,p,2,5.15,28,pan,143,135.22538950003218,135.05766070005484,0.6305755000794306,,22,Monday,1,131.745322200004,132.20805370004382,143,image_stim_p.png,faceWord_exp
0.4635123999323696,140.29509589995723,pos,-2.461915733068042,25,male,0.4614860999863595,p,2,7.0,28,embrace,143,140.69021140004043,140.7565819999436,0.3951155000831932,,22,Monday,1,137.44331530004274,137.9068276999751,143,image_stim_p.png,faceWord_exp
0.4620396998943761,145.99143159994856,pos,-1.7947555393350414,26,male,0.4661389000248164,p,2,6.4,28,piano,143,146.3893104000017,146.45757049997337,0.39787880005314946,,22,Monday,1,143.14364430005662,143.605683999951,143,image_stim_p.png,faceWord_exp
0.4631330999545753,151.6898675999837,pos,-2.4114282062334524,27,male,0.4644209999823943,p,2,6.48,28,carnival,143,152.13806200004183,152.1542885999661,0.44819440005812794,,22,Monday,1,148.8410115999868,149.3041446999414,143,image_stim_p.png,faceWord_exp
0.4604868999449536,157.38850130001083,neu,0.3495373155897487,28,male,0.46378919994458556,n,2,5.5,28,winter,143,157.86989930004347,157.85229049995542,0.481398000032641,,22,Monday,1,154.54224840004463,155.00273529998958,143,image_stim_n.png,faceWord_exp
0.4635994000127539,163.0868473999435,neg,3.4738609063027237,29,male,0.46385150006972253,p,2,2.29,28,sick,143,163.60207360005006,163.55069890001323,0.5152262001065537,,22,Monday,1,160.2382018000353,160.70180120004807,143,image_stim_n.png,faceWord_exp
0.46401640004478395,168.7851374000311,neu,0.650019808676411,30,male,0.4668404000112787,n,2,5.19,28,highway,143,169.30150990001857,169.25197780004237,0.516372499987483,,22,Monday,1,165.93659759999719,166.40061400004197,143,image_stim_n.png,faceWord_exp
0.46626140002626926,174.4842594000511,neg,0.7321109855355353,31,male,0.46401619992684573,n,2,3.48,28,axe,143,175.01594800001476,174.94827559997793,0.5316885999636725,,22,Monday,1,171.63551379996352,172.1017751999898,143,image_stim_n.png,faceWord_exp
0.4641704000532627,180.18406060000416,pos,-1.0752281295040744,32,male,0.46337100001983345,p,2,6.4,28,mercy,143,180.64855279994663,180.647431600024,0.4644921999424696,,22,Monday,1,177.33370249997824,177.7978729000315,143,image_stim_p.png,faceWord_exp
0.46161940007004887,185.88080429995898,neu,0.0657349158769076,33,male,0.46527630009222776,n,2,5.29,28,camel,143,186.36321570002474,186.3460806000512,0.48241140006575733,,22,Monday,1,183.03514309995808,183.49676250002813,143,image_stim_n.png,faceWord_exp
0.4659600999439135,191.5793308999855,neg,1.3393636650983416,34,male,0.465301200048998,n,2,4.78,28,heavy,143,192.14596440002788,192.0446321000345,0.5666335000423715,,22,Monday,1,188.73056840000208,189.196528499946,143,image_stim_n.png,faceWord_exp
0.4638287000125274,197.2807041000342,pos,-1.7608811602119443,35,male,0.4626810000045225,p,2,7.5,28,summer,143,197.87781189999077,197.74338510003872,0.597107799956575,,22,Monday,1,194.43057950004004,194.89440820005257,143,image_stim_p.png,faceWord_exp
0.4613380000228062,202.9781365999952,neg,-0.14866519221167074,36,male,0.4643493000185117,n,2,4.43,28,van,143,203.39308479998726,203.4424859000137,0.4149481999920681,,22,Monday,1,200.1309049000265,200.5922429000493,143,image_stim_n.png,faceWord_exp
0.46437009994406253,208.67620540002827,neg,2.166481281776448,37,male,0.46457579999696463,p,2,4.35,28,plea,143,209.19210390001535,209.14078120002523,0.5158984999870881,,22,Monday,1,205.82756350003183,206.2919335999759,143,image_stim_n.png,faceWord_exp
0.4602420999435708,214.37418070004787,neg,3.222893544100452,38,male,0.4649981999536976,n,2,2.95,28,perjury,143,214.8899285000516,214.83917890000157,0.5157478000037372,,22,Monday,1,211.529800600023,211.99004269996658,143,image_stim_n.png,faceWord_exp
0.4650259999325499,220.07452849997208,neg,0.16339675594021513,39,male,0.46382679999805987,n,2,4.41,28,jaw,143,220.58897849998903,220.53835529997014,0.5144500000169501,,22,Monday,1,217.2241038000211,217.68912979995366,143,image_stim_n.png,faceWord_exp
0.46456260001286864,225.771654900047,neg,0.5494484707734639,40,male,0.46670859993901104,n,2,4.81,28,stone,143,226.18773290002719,226.238363499986,0.4160779999801889,,22,Monday,1,222.92296019999776,223.38752280001063,143,image_stim_n.png,faceWord_exp
0.4639388000359759,231.4701390999835,neg,4.02985566434138,41,male,0.46486960002221167,n,2,3.52,28,problem,143,231.96902990003582,231.9350087000057,0.49889080005232245,,22,Monday,1,228.62166489998344,229.08560370001942,143,image_stim_n.png,faceWord_exp
0.46516190003603697,237.17086539999582,pos,-1.3695211950901562,42,male,0.4633479999611154,p,2,7.59,28,tree,143,237.65210019994993,237.63421339995693,0.4812347999541089,,22,Monday,1,234.32066219998524,234.78582410002127,143,image_stim_p.png,faceWord_exp
0.465679399902001,242.8677369999932,neg,2.351878020671037,43,male,0.4642347999615595,n,2,4.29,28,tired,143,243.23489770002197,243.33197179995477,0.3671607000287622,,22,Monday,1,240.01815360004548,240.48383299994748,143,image_stim_n.png,faceWord_exp
0.4635137999430299,248.56731780001428,pos,-1.2502658664257256,44,male,0.4639400999294594,p,2,6.36,28,day,143,249.1319282000186,249.03125789994374,0.5646104000043124,,22,Monday,1,245.71817570005078,246.1816894999938,143,image_stim_p.png,faceWord_exp
0.46434960002079606,254.26608309999574,neu,0.10630403813009667,45,male,0.46511550003197044,n,2,5.86,28,whole,143,254.74856189999264,254.7311986000277,0.4824787999968976,,22,Monday,1,251.4172111999942,251.881560800015,143,image_stim_n.png,faceWord_exp
0.46417719998862594,259.96434890001547,pos,-1.3503642789447028,46,male,0.4646383000072092,p,2,7.68,28,musical,143,260.37902979995124,260.4289872000227,0.4146808999357745,,22,Monday,1,257.1145864999853,257.57876369997393,143,image_stim_p.png,faceWord_exp
0.4626227000262588,265.6659695999697,neu,-0.049892793833906636,47,male,0.46140410006046295,p,2,5.5,28,nose,143,266.16124429996125,266.12737370003015,0.4952746999915689,,22,Monday,1,262.8153249999741,263.27794770000037,143,image_stim_p.png,faceWord_exp
0.462726500001736,271.36082629999146,neg,0.6502198887451732,48,male,0.46637669997289777,n,2,4.54,28,office,143,271.8446258000331,271.82720299996436,0.4837995000416413,,22,Monday,1,268.51403780002147,268.9767643000232,143,image_stim_n.png,faceWord_exp
0.4619148999918252,277.0606974000111,pos,-2.7563434535584275,49,male,0.46527189994230866,p,2,7.21,28,optimism,143,277.5436633999925,277.52596929995343,0.48296599998138845,,22,Monday,1,274.2137066000141,274.67562150000595,143,image_stim_p.png,faceWord_exp
0.4635833000065759,282.7596115999622,neu,-0.32263149533554664,50,male,0.46367880003526807,p,2,5.67,28,attribute,143,283.2572864999529,283.2232903999975,0.4976748999906704,,22,Monday,1,279.9113875000039,280.3749708000105,143,image_stim_p.png,faceWord_exp
0.4641358000226319,288.45821509999223,pos,-1.5621536719325724,51,male,0.4639043000061065,p,2,6.81,28,sailboat,143,288.90564110002015,288.92211939999834,0.4474260000279173,,22,Monday,1,285.6086607000325,286.0727965000551,143,image_stim_p.png,faceWord_exp
0.46446869999635965,294.1574703999795,pos,-1.8879163634684628,52,male,0.4630629000021145,p,2,7.88,28,joke,143,294.62157720001414,294.6205332999816,0.4641068000346422,,22,Monday,1,291.30636259994935,291.7708312999457,143,image_stim_p.png,faceWord_exp
0.4646021999651566,299.85551260004286,pos,-1.3205598447631597,53,male,0.46387719991616905,p,2,6.17,28,chicken,143,300.3542642999673,300.319389799959,0.498751699924469,,22,Monday,1,297.00555080000777,297.4701529999729,143,image_stim_p.png,faceWord_exp
0.4660186000401154,305.55302220000885,neg,1.0482300490198866,54,male,0.4647449000040069,n,2,4.75,28,ricochet,143,306.1185182000045,306.01776710001286,0.5654959999956191,,22,Monday,1,302.7036451000022,303.1696637000423,143,image_stim_n.png,faceWord_exp
0.4645355000393465,311.2518307999708,pos,-1.926056195769395,55,male,0.46448940003756434,p,2,6.8,28,fireworks,143,311.6669414000353,311.71632020000834,0.4151106000645086,,22,Monday,1,308.40175039996393,308.8662859000033,143,image_stim_p.png,faceWord_exp
0.464233799953945,316.95152310002595,neg,3.561717315569441,56,male,0.46334519993979484,n,2,4.76,28,landslide,143,317.3818455999717,317.41486829996575,0.4303224999457598,,22,Monday,1,314.1017646000255,314.56599839997943,143,image_stim_n.png,faceWord_exp
0.4657393000088632,322.6504136000294,neg,3.4296451702105397,57,male,0.463010499952361,n,2,2.53,28,angry,143,323.1309473000001,323.1134240999818,0.4805336999706924,,22,Monday,1,319.8000026999507,320.2657419999596,143,image_stim_n.png,faceWord_exp
0.46318930003326386,328.3483240000205,neu,0.1106807997481866,58,male,0.4641413999488577,p,2,5.65,28,theory,143,328.71324179996736,328.81246539996937,0.36491779994685203,,22,Monday,1,325.4995645999443,325.96275389997754,143,image_stim_n.png,faceWord_exp
0.46192509995307773,334.0494894000003,pos,-2.2291915044129413,59,male,0.4617424999596551,n,2,6.73,28,luck,143,334.4447674000403,334.51123189995997,0.3952780000399798,,22,Monday,1,331.19994890003,331.6618739999831,143,image_stim_p.png,faceWord_exp
0.46433029999025166,339.745919900015,neu,-0.8400509032218062,60,male,0.4634524999419227,p,2,5.94,28,store,143,340.2288079999853,340.2093723999569,0.482888099970296,,22,Monday,1,336.89591249998193,337.3602427999722,143,image_stim_p.png,faceWord_exp
