duration_measured_word,scan day,no,word,ID,delay_frames_before,onset_word,onset_img,correct_resp,offset_word,word_label,img,gender,offset_img,rt,condition,response,session,pause_trigger,age,delay_frames_after,duration_measured_img,word_trigger,key_t,word_score_pc,word_score_warriner,img_trigger,duration_frames,pause_trigger_t
0.690713500000129,Monday,12,symphony,T1572,336,111.38103409999894,117.70126570000139,1,112.07174759999907,pos,image_stim_p.png,female,118.4037501999992,0.5370161999999254,faceWord_exp,b,3,31,20,180,0.7024844999978086,11,118.23828190000131,-1.9498998207384868,7.15,21,42,113.07246680000026
0.6937905000013416,Monday,13,foot,T1572,180,121.40923679999833,125.13327130000107,1,122.10302729999967,neg,image_stim_n.png,female,125.83555909999995,0.6532654000002367,faceWord_exp,y,3,32,20,336,0.702287799998885,12,125.7865367000013,0.41231466195915456,4.68,22,42,123.10372749999806
0.6946319000016956,Monday,14,rose,T1572,336,131.4398743999991,137.76334009999846,1,132.1345063000008,pos,image_stim_p.png,female,138.4663373000003,0.5040882000030251,faceWord_exp,b,3,31,20,180,0.7029972000018461,11,138.26742830000148,-2.098490136277324,7.11,21,42,133.1349235000016
0.6935568000008061,Monday,15,cyclone,T1572,180,141.47212519999812,145.1952988999983,1,142.16568199999892,neg,image_stim_n.png,female,145.89814050000132,0.5708107000027667,faceWord_exp,y,3,32,20,336,0.702841600003012,12,145.76610960000107,3.583082910341294,3.47,22,42,143.16653619999852
0.6939772000005178,Monday,16,plane,T1572,180,151.50305899999876,155.227152200001,1,152.19703619999927,neu,image_stim_n.png,female,155.92941770000107,0.6533864999983052,faceWord_exp,y,3,42,20,336,0.7022655000000668,13,155.8805386999993,0.20373950943912453,5.72,22,42,153.19784639999853
0.6929995999998937,Monday,17,butterfly,T1572,180,161.5351300000002,165.25832580000133,1,162.2281296000001,pos,image_stim_p.png,female,165.96074039999803,0.4035444999972242,faceWord_exp,b,3,31,20,336,0.7024145999967004,11,165.66187029999855,-2.484088237918995,7.23,21,42,163.2298176000004
0.6931373000006715,Monday,18,fountain,T1572,336,171.56621240000095,177.88906159999897,1,172.25934970000162,pos,image_stim_p.png,female,178.59148229999846,0.5701828000019304,faceWord_exp,b,3,31,20,180,0.7024206999994931,11,178.4592444000009,-2.0727743906520253,6.26,21,42,173.2601665000002
0.6901090000028489,Monday,19,voter,T1572,336,181.6004800999981,187.92034200000126,1,182.29058910000094,neg,image_stim_n.png,female,188.62288930000068,0.5701616999976977,faceWord_exp,y,3,32,20,180,0.7025472999994236,12,188.49050369999895,-0.3331872788781821,4.85,22,42,183.29134799999883
0.6938092000018514,Monday,20,flute,T1572,180,191.62819519999903,195.3517380000012,1,192.32200440000088,pos,image_stim_p.png,female,196.0545177999993,0.6206136000000697,faceWord_exp,b,3,31,20,336,0.7027797999980976,11,195.97235160000128,-1.6804307003665144,6.29,21,42,193.32388459999856
0.6935306000013952,Monday,21,volcano,T1572,180,201.65995929999917,205.38335350000125,1,202.35348990000057,neg,image_stim_n.png,female,206.08581770000092,0.5536724999983562,faceWord_exp,y,3,32,20,336,0.7024641999996675,12,205.9370259999996,2.1987551193617842,4.59,22,42,203.35430089999863
