offset_word,correct_resp,key_t,word_score_pc,word_score_warriner,ID,random_timepoint,duration_measured_img,pause_trigger_t,delay_frames_before,word_label,duration_measured_word,img,onset_img,scan day,rt,no,word,duration_frames,gender,session,age,offset_img,onset_word,delay_frames_after,response,condition
272.23814514497644,1,274.2564229319978,-2.547338598571031,7.25,1,298.177510487003,0.798029083001893,273.23840699897846,74,pos,0.795890730980318,image_stim_p.png,273.52332617199863,Monday,0.7330967599991709,51,tulip,48,male,5,22,274.3213552550005,271.4422544139961,85,right,faceWord_exp
276.53789028400206,1,279.1406857940019,-1.2194148821621404,6.65,1,303.27933963100077,0.7960809890064411,277.5383448439825,122,pos,0.7954959560011048,image_stim_p.png,278.62515534399427,Monday,0.5155304500076454,52,penguin,48,male,5,22,279.4212363330007,275.74239432800096,140,right,faceWord_exp
282.5547179529967,1,285.9064901539823,4.006417686109669,3.0,1,310.01063837399124,0.7980169850052334,283.5554631019768,165,neg,0.7960323930019513,image_stim_n.png,285.3564540479856,Monday,0.5500361059966963,53,dread,48,male,5,22,286.15447103299084,281.7586855599948,180,left,faceWord_exp
289.95366485600243,1,291.7561875489773,0.07992973296861662,5.38,1,315.9287256069947,0.7962901220016647,290.95529611897655,76,neu,0.7896701010176912,image_stim_n.png,291.27454126498196,Monday,0.48164628399536014,54,clue,48,male,5,22,292.0708313869836,289.16399475498474,117,left,faceWord_exp
294.821071355982,1,296.2396429340006,-1.295378487470534,7.18,1,320.3455843210104,0.7964375769952312,290.95529611897655,49,pos,0.7952000449877232,image_stim_p.png,295.69139977899613,Monday,0.5482431550044566,55,television,48,male,5,22,296.48783735599136,294.02587131099426,83,right,faceWord_exp
298.6709549049847,1,300.6885997749923,-1.7441234463665167,7.05,1,324.8461726109963,0.7958172970102169,299.67166766599985,88,pos,0.7958887770073488,image_stim_p.png,300.1919885809766,Monday,0.4966111940157134,56,cherry,48,male,5,22,300.98780587798683,297.87506612797733,104,right,faceWord_exp
303.5208796020015,1,307.4895148020005,2.9843905620469613,3.12,1,331.7621372579888,0.7959258880000561,304.52139100799104,212,neg,0.7922076070099138,image_stim_n.png,307.1079529009876,Monday,0.3815619010129012,57,mosquito,48,male,5,22,307.90387878898764,302.7286719949916,76,left,faceWord_exp
309.9708020550024,1,310.90676233998965,-1.4373817092238501,6.05,1,335.06022796500474,0.7980412670003716,304.52139100799104,23,pos,0.7959795200149529,image_stim_p.png,310.40604360497673,Monday,0.5007187350129243,58,drum,48,male,5,22,311.2040848719771,309.17482253498747,265,right,faceWord_exp
316.42073700999026,1,317.37397896900075,-1.962809513975644,7.16,1,341.1273451529851,0.797577771008946,304.52139100799104,-2,pos,0.7959237240138464,image_stim_p.png,316.47316091897665,Monday,0.9008180500240996,59,bed,48,male,5,22,317.2707386899856,315.6248132859764,142,right,faceWord_exp
320.436460848985,1,321.4049696769798,-1.178487968131687,6.81,1,345.5786137410032,0.7957662979897577,304.52139100799104,26,pos,0.794554602005519,image_stim_p.png,320.9244305320026,Monday,0.4805391449772287,60,tangerine,48,male,5,22,321.72019682999235,319.6419062469795,128,right,faceWord_exp
