key_t,gender,condition,duration_frames,session,img,duration_measured_img,word_label,delay_frames_before,rt,response,word_score_warriner,ID,word_trigger,word,onset_img,age,word_score_pc,offset_word,scan day,correct_resp,img_trigger,offset_img,no,duration_measured_word,pause_trigger_t,delay_frames_after,pause_trigger,onset_word
233.00228018010966,female,faceWord_exp,42,3,image_stim_n.png,0.6903129550628364,neu,180,-2.9977282849140465,b,5.71,ssk23,13,sum,236.0000084650237,21,0.1511721542964875,232.96449594805017,Monday,0,22,236.69032142008655,24,0.6926509630866349,233.96797854895703,336,42,232.27184498496354
243.16089731501415,female,faceWord_exp,42,3,image_stim_n.png,0.7038816420827061,neg,180,-2.886846682988107,y,3.4,ssk23,12,delirium,246.04774399800226,21,3.4172209593162717,243.00802010600455,Monday,1,22,246.75162564008497,25,0.6941223859321326,244.0113121070899,336,32,242.31389772007242
253.20420386316255,female,faceWord_exp,42,3,image_stim_n.png,0.7024601008743048,neu,180,-2.9040753729641438,b,5.81,ssk23,13,jam,256.1082792361267,21,-1.343270424679961,253.06829693797044,Monday,0,22,256.810739337001,26,0.6954115838743746,254.07059570611455,336,42,252.37288535409607
263.38114360696636,female,faceWord_exp,42,3,image_stim_n.png,0.7041793260723352,neu,336,-5.393527104984969,b,5.65,ssk23,13,pencil,268.77467071195133,21,0.13339963708933658,263.12836593808606,Monday,0,22,269.47885003802367,27,0.6943871509283781,264.1317720799707,180,42,262.4339787871577
273.42476412211545,female,faceWord_exp,42,3,image_stim_p.png,0.7017471608705819,pos,336,-5.411456946050748,b,7.0,ssk23,11,park,278.8362210681662,21,-1.9950971558262764,273.1885867191013,Monday,1,21,279.5379682290368,28,0.6946134029421955,274.19197054905817,180,31,272.4939733161591
284.47412756597623,female,faceWord_exp,42,3,image_stim_n.png,0.6923236150760204,neu,336,-4.415700579062104,b,5.75,ssk23,13,year,288.88982814503834,21,0.5062695562835388,283.2488135029562,Monday,0,22,289.58215176011436,29,0.6949318428523839,284.25228332402185,180,42,282.5538816601038
293.29605907807127,female,faceWord_exp,42,3,image_stim_n.png,0.7026911820285022,neg,336,-5.643694350961596,b,4.68,ssk23,12,foot,298.93975342903286,21,0.41231466195915456,293.29240542603657,Monday,0,22,299.64244461106136,30,0.6955186440609396,294.29570633894764,180,32,292.5968867819756
303.3245856370777,female,faceWord_exp,42,3,image_stim_n.png,0.6998916540760547,neu,180,-3.0715843059588224,b,5.73,ssk23,13,reality,306.3961699430365,21,0.30770997164376424,303.35255589103326,Monday,0,22,307.09606159711257,31,0.6911215928848833,304.3542492061388,336,42,302.6614342981484
313.66650068899617,female,faceWord_exp,42,3,image_stim_n.png,0.7034102748148143,neg,336,-5.393261809134856,y,3.23,ssk23,12,snub,319.059762498131,21,3.9847946241932393,313.41275003599003,Monday,1,22,319.76317277294584,32,0.6950910938903689,314.41609498811886,180,32,312.71765894209966
323.7448397660628,female,faceWord_exp,42,3,image_stim_n.png,0.7035621139220893,neu,336,-5.374821993056685,b,5.58,ssk23,13,tuba,329.1196617591195,21,-0.945340141786388,323.47275232500397,Monday,0,22,329.82322387304157,33,0.6949553498998284,324.4761769240722,180,42,322.77779697510414
333.7887417320162,female,faceWord_exp,42,3,image_stim_p.png,0.7031664189416915,pos,180,-2.784569980110973,b,6.62,ssk23,11,goldfish,336.5733117121272,21,-1.0930411682114536,333.53337880107574,Monday,1,21,337.27647813106887,34,0.6943643130362034,334.5363342121709,336,31,332.83901448803954
343.69658896303736,female,faceWord_exp,42,3,image_stim_p.png,0.7033508801832795,pos,180,-2.9368339609354734,b,6.26,ssk23,11,fountain,346.63342292397283,21,-2.0727743906520253,343.5933384881355,Monday,1,21,347.3367738041561,35,0.6986765321344137,344.59687687898986,336,31,342.8946619560011
353.5405622541439,female,faceWord_exp,42,3,image_stim_n.png,0.7036876170895994,neu,180,-3.1520244588609785,b,5.72,ssk23,13,plane,356.69258671300486,21,0.20373950943912453,353.6534408570733,Monday,0,22,357.39627433009446,36,0.6946335369721055,354.656812494155,336,42,352.9588073201012
363.8340747479815,female,faceWord_exp,42,3,image_stim_p.png,0.7034386021550745,pos,336,-5.526543074985966,b,7.25,ssk23,11,family,369.36061782296747,21,-1.6019047514101912,363.7136369589716,Monday,1,21,370.06405642512254,37,0.6944061128888279,364.7171383090317,180,31,363.0192308460828
373.7433128191624,female,faceWord_exp,42,3,image_stim_p.png,0.7004323529545218,pos,180,-3.0735779888927937,b,6.75,ssk23,11,bird,376.8168908080552,21,-1.0841943171680315,373.77323420299217,Monday,1,21,377.5173231610097,38,0.6915972679853439,374.77723757503554,336,31,373.0816369350068
383.87003561807796,female,faceWord_exp,42,3,image_stim_n.png,0.7023681642021984,neu,180,-3.004397027892992,b,5.4,ssk23,13,harp,386.87443264597096,21,-1.7878104403788575,383.8338604720775,Monday,0,22,387.57680081017315,39,0.6970274359919131,384.83668491616845,336,42,383.1368330360856
394.16302816104144,female,faceWord_exp,42,3,image_stim_n.png,0.7032647600863129,neg,336,-5.378251974005252,y,3.47,ssk23,12,cyclone,399.5412801350467,21,3.583082910341294,393.8942384410184,Monday,1,22,400.244544895133,40,0.6940196610521525,394.89798821904697,180,32,393.20021877996624
404.27554982108995,female,faceWord_exp,42,3,image_stim_p.png,0.7032133161555976,pos,336,-5.325984285911545,b,6.71,ssk23,11,advantage,409.6015341070015,21,-1.2474567486001964,403.9544130831491,Monday,1,21,410.3047474231571,41,0.6942677551414818,404.9578017219901,180,31,403.26014532800764
414.2024782411754,female,faceWord_exp,42,3,image_stim_n.png,0.7056656091008335,neg,180,-2.8500663607846946,y,4.32,ssk23,12,cold,417.0525446019601,21,1.7592404876513306,414.0149786591064,Monday,1,22,417.75821021106094,42,0.6922365040518343,415.0180110470392,336,32,413.3227421550546
424.19574039499275,female,faceWord_exp,42,3,image_stim_p.png,0.7033945929724723,neu,180,-2.9193742340430617,b,5.48,ssk23,13,glass,427.1151146290358,21,0.2046331385026182,424.07490058406256,Monday,1,21,427.8185092220083,43,0.6945866739843041,425.07827919512056,336,41,423.38031391007826
434.17254602513276,female,faceWord_exp,42,3,image_stim_n.png,0.7031344349961728,neu,336,-5.609779848018661,b,5.7,ssk23,13,jungle,439.7823258731514,21,0.07332602516344529,434.13510825205594,Monday,0,22,440.4854603081476,44,0.6944684169720858,435.1385512840934,180,42,433.44063983508386
444.3317275000736,female,faceWord_exp,42,3,image_stim_p.png,0.7006802489049733,pos,180,-2.9064419050700963,b,6.84,ssk23,11,computer,447.2381694051437,21,-1.728066945394655,444.19532987615094,Monday,1,21,447.9388496540487,45,0.6909087321255356,445.1989184061531,336,31,443.5044211440254
454.20981969311833,female,faceWord_exp,42,3,image_stim_p.png,0.7021236200816929,pos,180,-3.0871454859152436,b,7.11,ssk23,11,couple,457.2969651790336,21,-1.9002611819546853,454.2555405490566,Monday,1,21,457.99908879911527,46,0.6945531480014324,455.2589265401475,336,31,453.5609874010552
464.4708224951755,female,faceWord_exp,42,3,image_stim_p.png,0.7033712149132043,pos,180,-2.8848414779640734,b,7.15,ssk23,11,symphony,467.3556639731396,21,-1.9498998207384868,464.31483680102974,Monday,1,21,468.0590351880528,47,0.693132451036945,465.3187384100165,336,31,463.6217043499928
474.3961501501035,female,faceWord_exp,42,3,image_stim_n.png,0.6931865569204092,neu,336,-5.620141424005851,b,5.89,ssk23,13,gum,480.01629157410935,21,-1.0048841857254538,474.37603555014357,Monday,0,22,480.70947813102975,48,0.6956016791518778,475.37945757596754,180,42,473.6804338709917
485.22576721501537,female,faceWord_exp,42,3,image_stim_n.png,0.7030656519345939,neg,336,-4.840427857125178,b,3.37,ssk23,12,tobacco,490.06619507214054,21,2.411295736651624,484.41873346897773,Monday,0,22,490.76926072407514,49,0.6934673418290913,485.4221392830368,180,32,483.72526612714864
494.38314208295196,female,faceWord_exp,42,3,image_stim_p.png,0.7032315940596163,pos,180,-3.136753052007407,b,7.11,ssk23,11,rose,497.51989513495937,21,-2.098490136277324,494.47966371802613,Monday,1,21,498.223126729019,50,0.6952928230166435,495.4830223489553,336,31,493.7843708950095
504.7611981681548,female,faceWord_exp,42,3,image_stim_n.png,0.7033514671493322,neu,180,-2.818807328818366,y,5.68,ssk23,13,cafeteria,507.5800054969732,21,-0.4971407339658378,504.5398088840302,Monday,1,22,508.2833569641225,51,0.693983469856903,505.5421151770279,336,42,503.8458254141733
514.5546647170559,female,faceWord_exp,42,3,image_stim_p.png,0.6907847300171852,pos,336,-5.688208434963599,b,6.63,ssk23,11,car,520.2428731520195,21,-1.4106928476010352,514.5999615681358,Monday,1,21,520.9336578820366,52,0.6921920981258154,515.6036590109579,180,31,513.90776947001
524.8159671840258,female,faceWord_exp,42,3,image_stim_p.png,0.7031208060216159,neu,180,-2.88438834506087,b,5.82,ssk23,13,spiritual,527.7003555290867,21,-1.5026706526379858,524.6602837489918,Monday,1,21,528.4034763351083,53,0.6978624339681119,525.6636471019592,336,41,523.9624213150237
534.87381739798,female,faceWord_exp,42,3,image_stim_n.png,0.7032485310919583,neg,336,-5.493765908060595,b,3.0,ssk23,12,tax,540.3675833060406,21,3.4211910580769755,534.7204951080494,Monday,0,22,541.0708318371326,54,0.6945487069897354,535.7231727601029,180,32,534.0259464010596
544.7181417080574,female,faceWord_exp,42,3,image_stim_n.png,0.7028436630498618,neu,336,-5.7099424079060555,b,5.95,ssk23,13,egg,550.4280841159634,21,-0.6884171372613734,544.7806786510628,Monday,0,22,551.1309277790133,55,0.6953457759227604,545.784038444981,180,42,544.08533287514
555.1954412299674,female,faceWord_exp,42,3,image_stim_n.png,0.7020205159205943,neg,336,-5.292642377084121,y,4.18,ssk23,12,belch,560.4880836070515,21,1.9197700017151131,554.8410356531385,Monday,1,22,561.1901041229721,56,0.6994211601559073,555.8442210319918,180,32,554.1416144929826
566.0390708921477,female,faceWord_exp,42,3,image_stim_n.png,0.7035082869697362,neu,180,-1.9018823970109224,b,5.34,ssk23,13,patent,567.9409532891586,21,-0.1793860699809707,564.9010962711181,Monday,0,22,568.6444615761284,57,0.6946519471239299,565.9045267770998,336,42,564.2064443239942
575.3485846770927,female,faceWord_exp,42,3,image_stim_n.png,0.703846069984138,neu,180,-2.6522735620383173,y,5.61,ssk23,13,witness,578.000858239131,21,0.5990623206044929,574.9615234211087,Monday,1,22,578.7047043091152,58,0.6936560729518533,575.9647628751118,336,42,574.2678673481569
585.126794553129,female,faceWord_exp,42,3,image_stim_p.png,0.6997303660027683,pos,180,-2.9376848449464887,b,6.32,ssk23,11,saxophone,588.0644793980755,21,-1.100912149643323,585.0217402870767,Monday,1,21,588.7642097640783,59,0.6912854299880564,586.0252993660979,336,31,584.3304548570886
595.1360439299606,female,faceWord_exp,42,3,image_stim_p.png,0.703451578039676,pos,180,-2.9855361541267484,b,7.3,ssk23,11,raspberry,598.1215800840873,21,-1.4443598905895143,595.081699690083,Monday,1,21,598.825031662127,60,0.6938185461331159,596.0849217211362,336,31,594.3878811439499
