session,ID,pause_trigger,img,onset_word,response,word_label,condition,word_score_pc,scan day,offset_word,age,onset_img,word_trigger,delay_frames_after,offset_img,word_score_warriner,word,img_trigger,no,gender,delay_frames_before,duration_measured_img,rt,pause_trigger_t,correct_resp,duration_measured_word,duration_frames,key_t
5,orm,31,image_stim_p.png,260.0322574179154,b,pos,faceWord_exp,-2.641671297166366,Wednesday,261.08692426991183,22,267.26274299190845,11,180,267.9532580228988,8.0,peaceful,21,26,male,336,0.6905150309903547,0.34242178802378476,262.62511876400094,1,1.0546668519964442,42,267.60516477993224
5,orm,32,image_stim_n.png,270.9572124069091,y,neg,faceWord_exp,2.1399531488678094,Wednesday,271.6530905379914,22,274.6793023839127,12,336,275.3699122580001,3.81,vice,22,27,male,180,0.6906098740873858,0.5768248040694743,272.65396662498824,1,0.6958781310822815,42,275.2561271879822
5,orm,31,image_stim_p.png,280.9746102859499,b,pos,faceWord_exp,-2.9544920916265727,Wednesday,281.669846672914,22,287.29578862094786,11,180,287.9863597129006,7.84,friendly,21,28,male,336,0.6905710919527337,0.5600299539510161,282.66977827600203,1,0.6952363869640976,42,287.8558185748989
5,orm,42,image_stim_n.png,290.99095972196665,b,neu,faceWord_exp,-1.2450836009557775,Wednesday,291.68640960392077,22,297.3117007849505,13,180,298.0029281799216,5.95,apricot,22,29,male,336,0.6912273949710652,0.5938673090422526,292.68701765988953,0,0.6954498819541186,42,297.90556809399277
5,orm,31,image_stim_p.png,301.00867609493434,b,pos,faceWord_exp,-1.962809513975644,Wednesday,301.7031440018909,22,304.73085035197437,11,336,305.41948799893726,7.16,bed,21,30,male,180,0.6886376469628885,0.5249580779345706,302.7030258969171,1,0.6944679069565609,42,305.25580842990894
5,orm,42,image_stim_n.png,311.02380704390816,b,neu,faceWord_exp,-1.235914274808286,Wednesday,311.71961999393534,22,317.34532115689944,13,180,318.0360349769471,5.95,corn,22,31,male,336,0.6907138200476766,0.809747627004981,312.72008683299646,0,0.6958129500271752,42,318.1550687839044
5,orm,42,image_stim_n.png,321.0405095788883,y,neu,faceWord_exp,0.3309936143559913,Wednesday,321.73600373696536,22,324.7617644459242,13,336,325.45256360492203,5.11,newspaper,22,32,male,180,0.6907991589978337,1.1766106489812955,322.7366319289431,1,0.6954941580770537,42,325.9383750949055
5,orm,31,image_stim_p.png,331.05676929897163,b,pos,faceWord_exp,-1.6872526925643307,Wednesday,331.7530016119126,22,334.7750767279649,11,336,335.4692833259469,7.51,cash,21,33,male,180,0.6942065979819745,0.48019174102228135,332.75263643893413,1,0.6962323129409924,42,335.2552684689872
5,orm,32,image_stim_n.png,341.0728479649406,y,neg,faceWord_exp,0.1828236131989572,Wednesday,341.76902708993293,22,347.3948891229229,12,180,348.084835641901,4.81,cab,22,34,male,336,0.689946518978104,0.5426844990579411,342.7694461909123,1,0.6961791249923408,42,347.93757362198085
5,orm,42,image_stim_n.png,351.0896133839851,y,neu,faceWord_exp,0.16108323717668446,Wednesday,351.7857567569008,22,357.4111995889107,13,180,358.10218258888926,5.56,desk,22,35,male,336,0.690982999978587,0.44311951799318194,352.7860508149024,1,0.6961433729156852,42,357.85431910690386
5,orm,32,image_stim_n.png,361.10622057691216,y,neg,faceWord_exp,2.490397821352158,Wednesday,361.8020096789114,22,367.4275877189357,12,180,368.1186551239807,3.7,mob,22,36,male,336,0.6910674050450325,0.32735669100657105,362.80250630097,1,0.695789101999253,42,367.75494440994225
5,orm,32,image_stim_n.png,371.12266458093654,y,neg,faceWord_exp,1.399169263323496,Wednesday,371.81883608794305,22,374.8445087618893,12,336,375.53544508793857,4.65,army,22,37,male,180,0.6909363260492682,0.4595841080881655,372.81927728292067,1,0.6961715070065111,42,375.30409286997747
5,orm,31,image_stim_p.png,381.1416567629203,b,pos,faceWord_exp,-1.410303556989907,Wednesday,381.835234524915,22,384.8635321579641,11,336,385.56842704396695,6.56,tea,21,38,male,180,0.7048948860028759,0.5735248889541253,382.83556077291723,1,0.6935777619946748,42,385.4370570469182
5,orm,31,image_stim_p.png,391.1727877779631,b,pos,faceWord_exp,-1.8816288507581482,Wednesday,391.86851786694024,22,394.89424920489546,11,336,395.58493575290777,6.14,theater,21,39,male,180,0.6906865480123088,0.5269786450080574,392.8690795559669,1,0.6957300889771432,42,395.4212278499035
5,orm,32,image_stim_n.png,401.18995991093107,y,neg,faceWord_exp,2.2468136409924253,Wednesday,401.88510707893874,22,407.5105826909421,12,180,408.20159853692167,3.71,ambulance,22,40,male,336,0.6910158459795639,0.3595291810343042,402.88552510598674,1,0.6951471680076793,42,407.8701118719764
5,orm,42,image_stim_n.png,411.2064408409642,y,neu,faceWord_exp,-0.4963231956276321,Wednesday,411.90151045296807,22,414.92751049494836,13,336,415.6177276039962,5.95,hairbrush,22,41,male,180,0.6902171090478078,0.5767545750131831,412.90172822994646,1,0.6950696120038629,42,415.50426506996155
5,orm,31,image_stim_p.png,421.2219378829468,b,pos,faceWord_exp,-1.2397352233188434,Wednesday,421.91806867998093,22,427.5439426800003,11,180,428.2345487809507,7.25,wit,21,42,male,336,0.6906061009503901,0.5594214398879558,422.91860469593666,1,0.6961307970341295,42,428.1033641198883
5,orm,32,image_stim_n.png,431.2385588309262,y,neg,faceWord_exp,3.227422121163128,Wednesday,431.9345134869218,22,437.5601316639222,12,180,438.25106235791463,3.15,riot,22,43,male,336,0.6909306939924136,0.4603384090587497,432.9349036539206,1,0.6959546559955925,42,438.02047007298097
5,orm,31,image_stim_p.png,441.25584174494725,b,pos,faceWord_exp,-2.3591802685249372,Wednesday,441.95112366299145,22,444.97607028495986,11,336,445.66765462292824,7.12,applause,21,44,male,180,0.6915843379683793,0.5106159510323778,442.9516606379766,1,0.695281918044202,42,445.48668623599224
5,orm,32,image_stim_n.png,451.27170782291796,y,neg,faceWord_exp,4.0294120701769724,Wednesday,451.96763663890306,22,457.5937461119611,12,180,458.28382410889026,2.02,dead,22,45,male,336,0.6900779969291762,0.3084556559333578,452.9682327499613,1,0.6959288159850985,42,457.90220176789444
5,orm,31,image_stim_p.png,461.29062663496006,b,pos,faceWord_exp,-1.4373817092238501,Wednesday,461.98405440489296,22,467.6122076079482,11,180,468.317353503895,6.05,drum,21,46,male,336,0.7051458959467709,0.4567218639422208,462.9846424689749,1,0.6934277699328959,42,468.06892947189044
5,orm,41,image_stim_p.png,471.3210552869132,b,neu,faceWord_exp,0.5156614996478043,Wednesday,472.0173997639213,22,475.0429264859995,13,336,475.7338362589944,5.12,bus,21,47,male,180,0.6909097729949281,0.3766118419589475,473.0177744119428,1,0.6963444770080969,42,475.41953832795843
5,orm,32,image_stim_n.png,481.3404600858921,b,neg,faceWord_exp,3.693241029119933,Wednesday,482.03361171192955,22,487.65912353096064,12,180,488.3503885109676,2.58,jealousy,22,48,male,336,0.691264980006963,0.49405442096758634,483.03423580992967,0,0.6931516260374337,42,488.1531779519282
5,orm,42,image_stim_n.png,491.3546217359835,y,neu,faceWord_exp,-0.7502239645266248,Wednesday,492.05048675695434,22,497.67588784289546,13,180,498.3669080019463,5.28,ticket,22,49,male,336,0.6910201590508223,0.49354745901655406,493.0507485528942,1,0.6958650209708139,42,498.169435301912
5,orm,32,image_stim_n.png,501.37157900899183,b,neg,faceWord_exp,0.8708146708303101,Wednesday,502.06723490392324,22,505.0925254379399,12,336,505.7833241149783,4.89,banker,22,50,male,180,0.6907986770384014,0.6437347029568627,503.06711841688957,0,0.6956558949314058,42,505.7362601408968
5,orm,31,image_stim_p.png,511.3881449799519,b,pos,faceWord_exp,-1.178487968131687,Wednesday,512.0834568409482,22,517.7092214679578,11,180,518.3999674299266,6.81,tangerine,21,51,male,336,0.690745961968787,0.6264729269314557,513.083883919986,1,0.6953118609962985,42,518.3356943948893
5,orm,41,image_stim_p.png,521.4043496339582,b,neu,faceWord_exp,-1.4097678477610591,Wednesday,522.100051016896,22,527.7255858059507,13,180,528.4165215829853,5.7,mandolin,21,52,male,336,0.6909357770346105,0.5433486979454756,523.1003702349262,1,0.6957013829378411,42,528.2689345038962
5,orm,32,image_stim_n.png,531.4224970859941,y,neg,faceWord_exp,3.0668244091236065,Wednesday,532.1163552589715,22,537.7443273919635,12,180,538.4496110469336,2.82,whine,22,53,male,336,0.7052836549701169,0.6074180130381137,533.1168083179509,1,0.6938581729773432,42,538.3517454050016
5,orm,32,image_stim_n.png,541.454025571933,y,neg,faceWord_exp,4.735833249102137,Wednesday,542.1498937109718,22,545.1751620689174,12,336,545.8662590919994,2.33,grief,22,54,male,180,0.6910970230819657,0.593275755061768,543.150098646991,1,0.6958681390387937,42,545.7684378239792
5,orm,31,image_stim_p.png,551.470627097995,b,pos,faceWord_exp,-1.2194148821621404,Wednesday,552.1662646029145,22,555.1918217289494,11,336,555.8827866079519,6.65,penguin,21,55,male,180,0.6909648790024221,0.37707575503736734,553.1666506029433,1,0.6956375049194321,42,555.5688974839868
5,orm,32,image_stim_n.png,561.4875664429273,y,neg,faceWord_exp,1.0236166268558873,Wednesday,562.1829114649445,22,565.2085536778904,12,336,565.8995449549984,4.95,hierarchy,22,56,male,180,0.6909912771079689,0.5769126930972561,563.183337572962,1,0.6953450220171362,42,565.7854663709877
5,orm,32,image_stim_n.png,571.5040940059116,y,neg,faceWord_exp,0.7498341013103271,Wednesday,572.1994072219823,22,575.2248462719144,12,336,575.9156709369272,4.26,dictation,22,57,male,180,0.6908246650127694,0.49306314706336707,573.1999338869937,1,0.6953132160706446,42,575.7179094189778
5,orm,32,image_stim_n.png,581.519706711988,y,neg,faceWord_exp,2.424733943851676,Wednesday,582.2155390819535,22,587.8408466828987,12,180,588.5323521629907,3.5,screech,22,58,male,336,0.6915054800920188,0.6110166860744357,583.2160509509267,1,0.6958323699655011,42,588.4518633689731
5,orm,32,image_stim_n.png,591.5369668529602,y,neg,faceWord_exp,3.17672342877373,Wednesday,592.2323784149485,22,595.2582201359328,12,336,595.9489162109094,2.33,dangerous,22,59,male,180,0.6906960749765858,0.3433586680330336,593.232786948909,1,0.6954115619882941,42,595.6015788039658
5,orm,32,image_stim_n.png,601.5551552359248,y,neg,faceWord_exp,4.006417686109669,Wednesday,602.2490529429633,22,605.2765024349792,12,336,605.9658240319695,3.0,dread,22,60,male,180,0.6893215969903395,0.507453836966306,603.2494166889228,1,0.693897707038559,42,605.7839562719455
