onset_img,word,condition,word_score_warriner,word_label,rt,scan day,duration_measured_img,no,gender,delay_frames_before,duration_frames,pause_trigger,word_trigger,duration_measured_word,ID,img_trigger,offset_img,session,correct_resp,onset_word,key_t,delay_frames_after,img,age,word_score_pc,offset_word,pause_trigger_t,response
245.7944312870386,theater,faceWord_exp,6.14,pos,0.49999524001032114,Monday,0.6978168539935723,25,male,180,42,31,11,0.692502629943192,km,21,246.49224814103218,5,1,242.0646615770529,246.29442652704893,336,image_stim_p.png,21,-1.8816288507581482,242.7571642069961,243.75822561403038,b
258.43060021899873,tea,faceWord_exp,6.56,pos,0.5052581150084734,Monday,0.7008920850348659,26,male,336,42,31,11,0.6956597319804132,km,21,259.1314923040336,5,1,252.0995834240457,258.9358583340072,180,image_stim_p.png,21,-1.410303556989907,252.79524315602612,253.79637102002744,b
265.8670623510261,ant,faceWord_exp,3.9,neg,0.6699101530248299,Monday,0.7013202420203015,27,male,180,42,32,12,0.6967696059728041,km,22,266.5683825930464,5,1,262.1365818690392,266.53697250405094,336,image_stim_n.png,21,1.5300907112092572,262.833351475012,263.83426102704834,y
275.9053110620007,riot,faceWord_exp,3.15,neg,0.5722094789962284,Monday,0.7014483020175248,28,male,180,42,32,12,0.6958830740186386,km,22,276.6067593640182,5,1,272.1756205140264,276.4775205409969,336,image_stim_n.png,21,3.227422121163128,272.871503588045,273.87240693101194,y
288.5448406840442,hierarchy,faceWord_exp,4.95,neg,0.7533801719546318,Monday,0.7010457079741172,29,male,336,42,32,12,0.6946380190202035,km,22,289.2458863920183,5,1,282.2147689430276,289.2982208559988,180,image_stim_n.png,21,1.0236166268558873,282.9094069620478,283.91074880200904,y
298.59948399302084,screech,faceWord_exp,3.5,neg,0.6563045119983144,Monday,0.7011462930240668,30,male,336,42,32,12,0.7027953370125033,km,22,299.3006302860449,5,1,292.26154252601555,299.25578850501915,180,image_stim_n.png,21,2.424733943851676,292.96433786302805,293.9654427510104,y
308.63662622100674,umbrella,faceWord_exp,5.84,neu,0.6044513860251755,Monday,0.7020462190266699,31,male,336,42,42,13,0.6946766879991628,km,22,309.3386724400334,5,1,302.3076696890057,309.2410776070319,180,image_stim_n.png,21,0.002541127499528235,303.00234637700487,304.0035299770534,y
316.0772967840312,dictation,faceWord_exp,4.26,neg,0.6036473980057053,Monday,0.6981639179866761,32,male,180,42,32,12,0.692274424014613,km,22,316.7754607020179,5,1,312.3482143370202,316.6809441820369,336,image_stim_n.png,21,0.7498341013103271,313.0404887610348,314.0415191660286,y
328.71451522101415,bus,faceWord_exp,5.12,neu,0.4031239909818396,Monday,0.7004551360150799,33,male,336,42,41,13,0.696033981977962,km,21,329.41497035702923,5,1,322.3827249830356,329.117639211996,180,image_stim_p.png,21,0.5156614996478043,323.07875896501355,324.07978394202655,b
336.1501231000293,ticket,faceWord_exp,5.28,neu,0.5904521800111979,Monday,0.7015871619805694,34,male,180,42,41,13,0.6950298249721527,km,21,336.8517102620099,5,1,332.42152580805123,336.7405752800405,336,image_stim_p.png,21,-0.7502239645266248,333.1165556330234,334.11770049104234,b
348.788017598039,intellect,faceWord_exp,6.62,pos,0.4546707439585589,Monday,0.703020213986747,35,male,336,42,31,11,0.6946695339865983,km,21,349.49103781202575,5,1,342.4600641010329,349.24268834199756,180,image_stim_p.png,21,-2.249771083793789,343.1547336350195,344.15581739204936,b
358.82668097905116,dead,faceWord_exp,2.02,neg,0.5543985620024614,Monday,0.7024872899637558,36,male,336,42,32,12,0.6963728190166876,km,22,359.5291682690149,5,1,352.4964112190064,359.3810795410536,180,image_stim_n.png,21,4.0294120701769724,353.1927840380231,354.1940822760225,y
366.2653409320046,wit,faceWord_exp,7.25,pos,0.5702898509916849,Monday,0.7005772140109912,37,male,180,42,31,11,0.6957515950198285,km,21,366.9659181460156,5,1,362.53516827500425,366.8356307829963,336,image_stim_p.png,21,-1.2397352233188434,363.2309198700241,364.23204570199596,b
378.9046316810418,hairbrush,faceWord_exp,5.95,neu,0.7529518529772758,Monday,0.7007184349931777,38,male,336,42,42,13,0.6949626419809647,km,22,379.60535011603497,5,1,372.5741769710439,379.65758353401907,180,image_stim_n.png,21,-0.4963231956276321,373.2691396130249,374.27003705804236,y
386.3408677150146,book,faceWord_exp,7.05,pos,0.6368485530256294,Monday,0.701303370995447,39,male,180,42,31,11,0.6955980689963326,km,21,387.04217108601006,5,1,382.61142925801687,386.97771626804024,336,image_stim_p.png,21,-1.1429809241505904,383.3070273270132,384.30808405199787,b
396.3824729610351,applause,faceWord_exp,7.12,pos,0.536215196014382,Monday,0.697941695980262,40,male,180,42,31,11,0.6921719340025447,km,21,397.08041465701535,5,1,392.6530293900287,396.9186881570495,336,image_stim_p.png,21,-2.3591802685249372,393.3452013240312,394.34640836605104,b
406.41698570601875,friendly,faceWord_exp,7.84,pos,0.5703466440318152,Monday,0.7013956370064989,41,male,180,42,31,11,0.6932774889864959,km,21,407.11838134302525,5,1,402.6899913130328,406.98733235005056,336,image_stim_p.png,21,-2.9544920916265727,403.3832688020193,404.38444716401864,b
419.05654664803296,corn,faceWord_exp,5.95,neu,0.5568248470081016,Monday,0.7012154209660366,42,male,336,42,41,13,0.6954434660146944,km,21,419.757762068999,5,1,412.72590741800377,419.61337149504106,180,image_stim_p.png,21,-1.235914274808286,413.42135088401847,414.4225182480295,b
429.0942211600486,vice,faceWord_exp,3.81,neg,0.570500064000953,Monday,0.7015908199828118,43,male,336,42,32,12,0.6946130440337583,km,22,429.79581198003143,5,0,422.7649191360106,429.6647212240496,180,image_stim_n.png,21,2.1399531488678094,423.45953218004433,424.4605926090153,b
439.1322044400149,penguin,faceWord_exp,6.65,pos,0.55336255999282,Monday,0.7017237090039998,44,male,336,42,31,11,0.6949329120106995,km,21,439.8339281490189,5,1,432.80261969199637,439.6855670000077,180,image_stim_p.png,21,-1.2194148821621404,433.49755260400707,434.49864789802814,b
446.56914921401767,mosquito,faceWord_exp,3.12,neg,0.6537404180271551,Monday,0.701705479004886,45,male,180,42,32,12,0.6934468389954418,km,22,447.27085469302256,5,1,442.8421904630377,447.2228896320448,336,image_stim_n.png,21,2.9843905620469613,443.53563730203314,444.53688330901787,y
459.21100392902736,dangerous,faceWord_exp,2.33,neg,0.555519464018289,Monday,0.6990603000158444,46,male,336,42,32,12,0.6925666279857978,km,22,459.9100642290432,5,1,452.88114688603673,459.76652339304565,180,image_stim_n.png,21,3.17672342877373,453.57371351402253,454.5748285280424,y
466.6458214390441,cab,faceWord_exp,4.81,neg,0.8035050999606028,Monday,0.7011515969643369,47,male,180,42,32,12,0.6959044740069658,km,22,467.3469730360084,5,1,462.91613899799995,467.4493265390047,336,image_stim_n.png,21,0.1828236131989572,463.6120434720069,464.6129206190235,y
476.68410562502686,television,faceWord_exp,7.18,pos,0.6197027370217256,Monday,0.7009118699934334,48,male,180,42,31,11,0.6942115370184183,km,21,477.3850174950203,5,1,472.9552375670173,477.3038083620486,336,image_stim_p.png,21,-1.295378487470534,473.64944910403574,474.6510083510075,b
489.3229980140459,curse,faceWord_exp,2.9,neg,0.5535691819968633,Monday,0.7009113329695538,49,male,336,42,32,12,0.69465434999438,km,22,490.02390934701543,5,1,482.9929971320089,489.87656719604274,180,image_stim_n.png,21,3.659937177091274,483.6876514820033,484.6890532640391,y
499.3611228450318,morning,faceWord_exp,6.41,pos,0.6038341239909641,Monday,0.7011535440105945,50,male,336,42,31,11,0.6950034640030935,km,21,500.0622763890424,5,1,493.0310866800137,499.96495696902275,180,image_stim_p.png,21,-1.211925852261804,493.7260901440168,494.72719358303584,b
509.39971367002,tangerine,faceWord_exp,6.81,pos,0.7050882580224425,Monday,0.700629286991898,51,male,336,42,31,11,0.6948988710064441,km,21,510.1003429570119,5,1,503.06950137903914,510.10480192804243,180,image_stim_p.png,21,-1.178487968131687,503.7644002500456,504.7658089620527,b
516.834617236047,cash,faceWord_exp,7.51,pos,0.5057720059994608,Monday,0.702904290985316,52,male,180,42,31,11,0.695678967051208,km,21,517.5375215270324,5,1,513.106534696999,517.3403892420465,336,image_stim_p.png,21,-1.6872526925643307,513.8022136640502,514.8033993760473,b
526.8782449090504,rum,faceWord_exp,5.57,neu,0.6361180669628084,Monday,0.6972760369535536,53,male,180,42,41,13,0.6932560669956729,km,21,527.575520946004,5,1,523.1471459650202,527.5143629760132,336,image_stim_p.png,21,-1.1343736111597311,523.8404020320158,524.8415268570534,b
536.9123512250371,clue,faceWord_exp,5.38,neu,0.5707033099606633,Monday,0.7011924799880944,54,male,180,42,42,13,0.6956759879831225,km,22,537.6135437050252,5,1,533.1828576960252,537.4830545349978,336,image_stim_n.png,21,0.07992973296861662,533.8785336840083,534.879601246037,y
546.9503155160346,drum,faceWord_exp,6.05,pos,0.5713863800046965,Monday,0.701309832977131,55,male,180,42,31,11,0.6952619989751838,km,21,547.6516253490117,5,1,543.221330223023,547.5217018960393,336,image_stim_p.png,21,-1.4373817092238501,543.9165922219981,544.917555335036,b
556.9887903440394,whine,faceWord_exp,2.82,neg,0.5703628899645992,Monday,0.7009529679780826,56,male,180,42,32,12,0.6952314020018093,km,22,557.6897433120175,5,1,553.2595135540469,557.559153234004,336,image_stim_n.png,21,3.0668244091236065,553.9547449560487,554.9557344630011,y
567.0264615589986,peaceful,faceWord_exp,8.0,pos,0.6542008460382931,Monday,0.701443215017207,57,male,180,42,31,11,0.6948929750360548,km,21,567.7279047740158,5,1,563.2978813800146,567.6806624050369,336,image_stim_p.png,21,-2.641671297166366,563.9927743550506,564.9940714450204,b
577.0648148460314,newspaper,faceWord_exp,5.11,neu,0.5727788910153322,Monday,0.7005796449957415,58,male,180,42,42,13,0.6946440910105594,km,22,577.7653944910271,5,0,573.3361992349965,577.6375937370467,336,image_stim_n.png,21,0.3309936143559913,574.030843326007,575.0318957080017,b
589.7042740720208,cherry,faceWord_exp,7.05,pos,0.8700042080017738,Monday,0.7010315029765479,59,male,336,42,31,11,0.6949010459939018,km,21,590.4053055749973,5,1,583.3740421710536,590.5742782800226,180,image_stim_p.png,21,-1.7441234463665167,584.0689432170475,585.0701349320007,b
599.7620317540132,dime,faceWord_exp,5.58,neu,0.8527307659969665,Monday,0.6979420600109734,60,male,336,42,41,13,0.7015172050450929,km,21,600.4599738140241,5,1,593.4222033109982,600.6147625200101,180,image_stim_p.png,21,-0.8220066925000616,594.1237205160432,595.1248927930137,b
