no,rt,onset_word,ID,age,word,delay_frames_after,scan day,pause_trigger,word_score_pc,img_trigger,key_t,correct_resp,condition,offset_img,onset_img,word_score_warriner,delay_frames_before,duration_measured_word,duration_frames,word_trigger,offset_word,gender,img,word_label,duration_measured_img,pause_trigger_t,response,session
34,0.5171666999958688,148.09363780000422,12345,22,snub,60,Monday,32,3.9847946241932393,22,151.3651245000001,1,faceWord_exp,151.52768490000017,150.84795780000422,3.23,120,0.6872309999962454,42,12,148.78086880000046,female,image_stim_n.png,neg,0.6797270999959437,149.78050870000152,y,3
35,0.4700507000015932,152.5447889000061,12345,22,butterfly,120,Monday,31,-2.484088237918995,21,154.7607624000011,1,faceWord_exp,154.97541090000595,154.29071169999952,7.23,60,0.6815113999982714,42,11,153.22630030000437,female,image_stim_p.png,pos,0.6846992000064347,149.78050870000152,b,3
36,0.451301399996737,156.99495960000058,12345,22,agreement,60,Monday,31,-1.2126784285084091,21,160.22205730000132,1,faceWord_exp,160.45379810000304,159.7707559000046,6.75,120,0.6947575000012876,42,11,157.68971710000187,female,image_stim_p.png,pos,0.6830421999984537,158.69065799999953,b,3
37,0.47969739999825833,161.4683054000052,12345,22,cafeteria,60,Monday,41,-0.4971407339658378,21,164.70170789999975,1,faceWord_exp,164.90113910000218,164.2220105000015,5.68,120,0.6860757999966154,42,13,162.1543812000018,female,image_stim_p.png,neu,0.6791286000006949,163.15439580000384,b,3
38,0.5175606000047992,165.91058730000077,12345,22,hope,120,Monday,31,-2.2287379941341,21,168.18444380000437,1,faceWord_exp,168.34770180000487,167.66688319999957,7.48,60,0.6887248999992153,42,11,166.59931219999999,female,image_stim_p.png,pos,0.6808186000052956,163.15439580000384,b,3
39,0.5144281999964733,170.38704440000583,12345,22,faucet,120,Monday,42,-0.123291752025302,22,172.66317490000074,1,faceWord_exp,172.8275133000061,172.14874670000427,5.55,60,0.6912636999986717,42,13,171.0783081000045,female,image_stim_n.png,neu,0.6787666000018362,163.15439580000384,y,3
40,0.43413370000052964,174.8409460000039,12345,22,couple,60,Monday,31,-1.9002611819546853,21,178.02421930000128,1,faceWord_exp,178.2725089000014,177.59008560000075,7.11,120,0.6838078000000678,42,11,175.52475380000396,female,image_stim_p.png,pos,0.6824233000006643,176.52481010000338,b,3
41,0.6072532999969553,179.28265590000228,12345,22,tax,120,Monday,32,3.4211910580769755,22,181.63853180000297,1,faceWord_exp,181.72233090000373,181.031278500006,3.0,60,0.6883998999983305,42,12,179.9710558000006,female,image_stim_n.png,neg,0.6910523999977158,176.52481010000338,y,3
42,0.6893393999998807,183.73437510000076,12345,22,debate,120,Monday,32,1.239138220826116,22,186.1693260000029,1,faceWord_exp,186.16724740000063,185.47998660000303,4.95,60,0.6829293000046164,42,12,184.41730440000538,female,image_stim_n.png,neg,0.6872607999976026,176.52481010000338,y,3
43,0.5556816000025719,188.1822786000048,12345,22,voter,120,Monday,32,-0.3331872788781821,22,190.48286700000608,1,faceWord_exp,190.61287810000067,189.9271854000035,4.85,60,0.681849599997804,42,12,188.8641282000026,female,image_stim_n.png,neg,0.685692699997162,176.52481010000338,y,3
44,0.45653129999845987,192.62869710000086,12345,22,radish,120,Monday,32,0.33736940436804663,22,194.8281949000011,0,faceWord_exp,195.05820650000533,194.37166360000265,4.7,60,0.6816407000005711,42,12,193.31033780000143,female,image_stim_n.png,neg,0.6865429000026779,176.52481010000338,b,3
45,0.4222197999988566,197.07026450000558,12345,22,cyclone,60,Monday,32,3.583082910341294,22,200.24087420000433,1,faceWord_exp,200.50524670000596,199.81865440000547,3.47,120,0.6879765999983647,42,12,197.75824110000394,female,image_stim_n.png,neg,0.6865923000004841,198.7575791000054,y,3
46,0.2671346999995876,201.51378140000452,12345,22,rose,60,Monday,31,-2.098490136277324,21,204.5368226999999,1,faceWord_exp,204.9503923000011,204.26968800000031,7.11,120,0.6911728999984916,42,11,202.204954300003,female,image_stim_p.png,pos,0.680704300000798,203.20324750000145,b,3
47,0.5361892000000807,205.96772200000123,12345,22,witness,120,Monday,41,0.5990623206044929,21,208.2503241000013,1,faceWord_exp,208.39821759999904,207.71413490000123,5.61,60,0.682580799999414,42,13,206.65030280000065,female,image_stim_p.png,neu,0.6840826999978162,203.20324750000145,b,3
48,0.5013795999984723,210.4070808000033,12345,22,toe,60,Monday,41,0.6016604903777263,21,213.6617578000005,1,faceWord_exp,213.8437555000055,213.16037820000201,5.24,120,0.6890168000027188,42,13,211.09609760000603,female,image_stim_p.png,neu,0.6833773000034853,212.0957267000049,b,3
49,0.5580894000013359,214.8596866000007,12345,22,belch,120,Monday,32,1.9197700017151131,22,217.15970350000134,1,faceWord_exp,217.2903449000005,216.6016141,4.18,60,0.6818524000045727,42,12,215.5415390000053,female,image_stim_n.png,neg,0.688730800000485,212.0957267000049,y,3
50,0.6143312999993213,219.30305310000404,12345,22,reality,120,Monday,42,0.30770997164376424,22,221.6715833000053,1,faceWord_exp,221.73720540000068,221.05725200000597,5.73,60,0.6856769000005443,42,13,219.98873000000458,female,image_stim_n.png,neu,0.6799533999947016,212.0957267000049,y,3
51,0.3030745000069146,223.7549857000049,12345,22,joy,120,Monday,31,-3.230607919269787,21,225.8183363000062,1,faceWord_exp,226.19980780000333,225.51526179999928,8.21,60,0.6960257999962778,42,11,224.4510115000012,female,image_stim_p.png,pos,0.6845460000040475,212.0957267000049,b,3
52,0.3222797000053106,228.21212850000302,12345,22,shame,60,Monday,32,4.2618443246155895,22,231.29885950000607,1,faceWord_exp,231.66253929999948,230.97657980000076,2.62,120,0.6875981999983196,42,12,228.89972670000134,female,image_stim_n.png,neg,0.6859594999987166,229.89781190000213,y,3
53,0.5501557999959914,232.67656040000293,12345,22,cabbage,60,Monday,32,0.041184453360586966,22,235.97844310000073,1,faceWord_exp,236.10816980000527,235.42828730000474,4.6,120,0.6837143000011565,42,12,233.36027470000408,female,image_stim_n.png,neg,0.6798825000005309,234.36107570000604,y,3
54,0.3651827000066987,237.12429330000305,12345,22,harp,60,Monday,41,-1.7878104403788575,21,240.24097380000603,1,faceWord_exp,240.55476080000517,239.87579109999933,5.4,120,0.682307099996251,42,13,237.8066003999993,female,image_stim_p.png,neu,0.6789697000058368,238.80727070000285,b,3
55,0.5729697999995551,241.56533910000144,12345,22,gum,120,Monday,42,-1.0048841857254538,22,243.88780280000356,1,faceWord_exp,244.00309750000451,243.314833000004,5.89,60,0.6878122999987681,42,13,242.2531514000002,female,image_stim_n.png,neu,0.6882645000005141,238.80727070000285,y,3
56,0.5930225000047358,246.01754860000074,12345,22,spiritual,120,Monday,41,-1.5026706526379858,21,248.36756470000546,1,faceWord_exp,248.46489060000022,247.77454220000072,5.82,60,0.68193930000416,42,13,246.6994879000049,female,image_stim_p.png,neu,0.6903483999994933,238.80727070000285,b,3
57,0.39804480000020703,250.47646360000363,12345,22,flute,60,Monday,31,-1.6804307003665144,21,253.6299708000006,0,faceWord_exp,253.91118890000507,253.23192600000039,6.29,120,0.6862133999966318,42,11,251.16267700000026,female,image_stim_p.png,pos,0.6792629000046873,252.16341020000255,y,3
58,0.7955853999956162,254.9268641000017,12345,22,grievance,60,Monday,32,3.6017940902369654,22,258.45829349999985,1,faceWord_exp,258.34116400000494,257.66270810000424,3.45,120,0.6823546000014176,42,12,255.6092187000031,female,image_stim_n.png,neg,0.6784559000006993,256.6111538000041,y,3
59,0.4367171999983839,259.3535505000036,12345,22,cabinet,120,Monday,41,0.05858023181365075,21,261.54156740000326,1,faceWord_exp,261.788461600001,261.1048502000049,5.1,60,0.6864284999974188,42,13,260.03997900000104,female,image_stim_p.png,neu,0.6836113999961526,256.6111538000041,b,3
60,0.5671462000027532,263.80059180000535,12345,22,dusty,120,Monday,32,1.8802224749820768,22,266.1196822000056,1,faceWord_exp,266.2335819,265.5525360000029,3.95,60,0.686806699995941,42,12,264.4873985000013,female,image_stim_n.png,neg,0.6810458999971161,256.6111538000041,y,3
