key_t,word_trigger,gender,no,duration_measured_img,response,duration_frames,ID,session,offset_word,onset_img,img_trigger,correct_resp,age,word_score_pc,duration_measured_word,condition,onset_word,pause_trigger,word_label,offset_img,pause_trigger_t,scan day,delay_frames_before,img,word_score_warriner,word,rt,delay_frames_after
282.72242510004435,11,female,29,0.6817870000377297,b,42,6,6,282.2870735999895,287.9362491000211,21,1,22,-1.283661754694624,0.679592699976638,faceWord_exp,281.6074809000129,31,pos,288.6180361000588,283.28809190005995,Monday,336,image_stim_p.png,6.21,handshake,-5.213823999976739,180
292.4727392999921,12,female,30,0.6824284000322223,y,42,6,6,292.3193061000202,295.3528815000318,22,1,22,1.346131993343653,0.6855201999424025,faceWord_exp,291.6337859000778,32,neg,296.035309900064,293.3200753000565,Monday,180,image_stim_n.png,4.42,protest,-2.8801422000396997,336
302.5867403000593,12,female,31,0.678629899979569,y,42,6,6,302.33438989997376,307.9715487000067,22,1,22,3.2726955917764444,0.6888473998988047,faceWord_exp,301.64554250007495,32,neg,308.65017859998625,303.33526159997564,Monday,336,image_stim_n.png,2.79,gunshot,-5.38480839994736,180
312.8690345999785,13,female,32,0.6810099000576884,b,42,6,6,312.3482404999668,318.017857800005,22,0,22,-0.30581232848456497,0.690553699969314,faceWord_exp,311.65768679999746,42,neu,318.6988677000627,313.35074610006995,Monday,336,image_stim_n.png,5.78,advice,-5.148823200026527,180
322.7146089000162,11,female,33,0.6813610999379307,b,42,6,6,322.39838460006285,325.4163774000481,21,1,22,-1.87678309604286,0.6972957000834867,faceWord_exp,321.70108889997937,31,pos,326.097738499986,323.3998147000093,Monday,180,image_stim_p.png,6.73,read,-2.7017685000319034,336
332.6657763000112,13,female,34,0.6794662999454886,b,42,6,6,332.39729150000494,335.41549320006743,21,1,22,-0.441124933220443,0.6877750999992713,faceWord_exp,331.70951640000567,41,neu,336.0949595000129,333.39856130001135,Monday,180,image_stim_p.png,5.05,bugle,-2.749716900056228,336
343.03175650001504,12,female,35,0.6813008000608534,y,42,6,6,342.39582970004994,348.03057800000533,22,1,22,1.5556418242275696,0.6908468999899924,faceWord_exp,341.70498280005995,32,neg,348.7118788000662,343.39721049997024,Monday,336,image_stim_n.png,3.19,old,-4.998821499990299,180
352.4128763000481,13,female,36,0.6794988999608904,b,42,6,6,352.41113100002985,355.4477976000635,21,1,22,-0.3659926056186196,0.6905583000043407,faceWord_exp,351.7205727000255,41,neu,356.1272965000244,353.41258840006776,Monday,180,image_stim_p.png,5.8,finger,-3.0349213000154123,336
362.6781916000182,12,female,37,0.6756401000311598,b,42,6,6,362.4264742999803,368.04920110001694,22,0,22,0.3271241198863318,0.6875063999323174,faceWord_exp,361.738967900048,32,neg,368.7248412000481,363.4276678999886,Monday,336,image_stim_n.png,4.59,mayor,-5.371009499998763,180
372.7285110000521,13,female,38,0.6808767999755219,b,42,6,6,372.4250930000562,375.44286050007213,22,0,22,0.07641955756997082,0.6951267999829724,faceWord_exp,371.72996620007325,42,neu,376.12373730004765,373.42615600000136,Monday,180,image_stim_n.png,5.1,role,-2.7143495000200346,336
382.47446619998664,13,female,39,0.6794425999978557,b,42,6,6,382.42421299999114,385.4608111999696,21,1,22,-0.4928774877246448,0.6884665999095887,faceWord_exp,381.73574640008155,41,neu,386.14025379996747,383.42536770005245,Monday,180,image_stim_p.png,5.89,chair,-2.9863449999829754,336
392.4916090000188,13,female,40,0.6748425000114366,b,42,6,6,392.43970079999417,398.0621478999965,21,1,22,-0.7656585604551551,0.698413799982518,faceWord_exp,391.74128700001165,41,neu,398.7369904000079,393.44114280003123,Monday,336,image_stim_p.png,5.89,audience,-5.5705388999776915,180
402.50716789998114,11,female,41,0.6797276999568567,b,42,6,6,402.43819919996895,405.45804300007876,21,1,22,-2.539279812815429,0.693062899983488,faceWord_exp,401.74513629998546,31,pos,406.1377707000356,403.4390296000056,Monday,180,image_stim_p.png,7.63,chocolate,-2.950875100097619,336
412.6398260999704,13,female,42,0.6899035999085754,y,42,6,6,412.4359374999767,415.46321060007904,22,1,22,-0.1985745460766808,0.687565799918957,faceWord_exp,411.74837170005776,42,neu,416.1531141999876,413.43560389999766,Monday,180,image_stim_n.png,5.33,quantity,-2.8233845001086593,336
422.5219684999902,13,female,43,0.6811681999824941,b,42,6,6,422.45221750007477,425.4704816000303,21,1,22,-0.9476055713690849,0.6957663000794128,faceWord_exp,421.75645119999535,41,neu,426.1516498000128,423.4535676999949,Monday,180,image_stim_p.png,5.81,satire,-2.948513100040145,336
432.50219390005805,13,female,44,0.6817189001012594,b,42,6,6,432.4505179000553,435.4841736999806,21,1,22,0.1576901893660491,0.6964058000594378,faceWord_exp,431.75411209999584,41,neu,436.16589260008186,433.4522446000483,Monday,180,image_stim_p.png,5.49,table,-2.9819797999225557,336
443.0187052000547,11,female,45,0.6872629000572488,b,42,6,6,442.4660407999763,448.09341400000267,21,1,22,-2.3709211732995845,0.696165099972859,faceWord_exp,441.76987570000347,31,pos,448.7806769000599,443.46747440006584,Monday,336,image_stim_p.png,6.37,parade,-5.0747087999479845,180
452.6651499000145,11,female,46,0.6793454999569803,b,42,6,6,452.48158510006033,455.5170187000185,21,1,22,-1.1380831950062478,0.6934762999881059,faceWord_exp,451.7881088000722,31,pos,456.1963641999755,453.4807316000806,Monday,180,image_stim_p.png,7.0,pumpkin,-2.851868800004013,336
463.41609860002063,11,female,47,0.6835181000642478,b,42,6,6,462.496746800025,468.1278710999759,21,1,22,-1.613773182399739,0.6889900000533089,faceWord_exp,461.8077567999717,31,pos,468.81138920004014,463.4958230999764,Monday,336,image_stim_p.png,6.38,hygiene,-4.711772499955259,180
472.745336699998,13,female,48,0.6763617000542581,b,42,6,6,472.51224509999156,478.1685124000069,22,0,22,0.38949539348709145,0.6890789999160916,faceWord_exp,471.82316610007547,42,neu,478.84487410006113,473.5136530000018,Monday,336,image_stim_n.png,5.29,era,-5.423175700008869,180
483.0143006000435,12,female,49,0.6814038000302389,y,42,6,6,482.5432449000655,485.5786787000252,22,1,22,0.8985553834191027,0.689477700041607,faceWord_exp,481.85376720002387,32,neg,486.26008250005543,483.5431778000202,Monday,180,image_stim_n.png,4.32,crow,-2.5643780999816954,336
492.5123036999721,11,female,50,0.681140000000596,b,42,6,6,492.55819180002436,495.59472940000705,21,1,22,-1.5755240884938977,0.6923751999856904,faceWord_exp,491.86581660003867,31,pos,496.27586940000765,493.560329800006,Monday,180,image_stim_p.png,6.81,cheese,-3.082425700034946,336
502.6438599000685,12,female,51,0.6788031000178307,y,42,6,6,502.5751865999773,505.61182270001154,22,1,22,4.2219398121868315,0.6926724999211729,faceWord_exp,501.88251410005614,32,neg,506.2906258000294,503.576113200048,Monday,180,image_stim_n.png,2.29,guilt,-2.9679627999430522,336
513.0585487000644,12,female,52,0.6858772999839857,y,42,6,6,512.5904684000416,515.6209002999822,22,1,22,1.7380634654586231,0.6880655999993905,faceWord_exp,511.9024028000422,32,neg,516.3067775999662,513.5926031999988,Monday,180,image_stim_n.png,3.25,politician,-2.562351599917747,336
522.6403436000692,11,female,53,0.6819247999228537,b,42,6,6,522.6053667999804,525.6396547000622,21,1,22,-1.071197614358652,0.6857711999909952,faceWord_exp,521.9195955999894,31,pos,526.3215794999851,523.6071771000279,Monday,180,image_stim_p.png,7.33,chipmunk,-2.999311099993065,336
533.2568130000727,12,female,54,0.6894568999996409,y,42,6,6,532.6209717000602,538.2492390000261,22,1,22,2.52891321026023,0.6896926000481471,faceWord_exp,531.931279100012,32,neg,538.9386959000258,533.6224849000573,Monday,336,image_stim_n.png,4.11,folly,-4.9924259999534115,180
542.7366030999692,12,female,55,0.6833528000861406,y,42,6,6,542.6365675000707,545.6690290999832,22,1,22,4.494524106175375,0.695768800098449,faceWord_exp,541.9407986999722,32,neg,546.3523819000693,543.6385397000704,Monday,180,image_stim_n.png,2.07,funeral,-2.9324260000139475,336
553.2699599000625,12,female,56,0.6902590000536293,y,42,6,6,552.6504593000282,555.6944416000042,22,1,22,0.5993691927879942,0.6876175999641418,faceWord_exp,551.962841700064,32,neg,556.3847006000578,553.6507295999909,Monday,180,image_stim_n.png,4.75,rake,-2.42448169994168,336
562.8526838000398,11,female,57,0.6797889999579638,b,42,6,6,562.6826065999921,568.3199191000313,21,1,22,-2.3202480308548075,0.6942010999191552,faceWord_exp,561.988405500073,31,pos,568.9997080999892,563.6862640000181,Monday,336,image_stim_p.png,7.18,party,-5.467235299991444,180
572.9866068999982,11,female,58,0.6783465000335127,b,42,6,6,572.6992145000258,578.3365686000325,21,1,22,-1.1812540207039297,0.6783042999450117,faceWord_exp,572.0209102000808,31,pos,579.014915100066,573.7005738000153,Monday,336,image_stim_p.png,6.32,elm,-5.349961700034328,180
583.5168847000459,12,female,59,0.6826310999458656,y,42,6,6,582.713343600044,588.3481105000246,22,1,22,4.673386290788297,0.6864648000337183,faceWord_exp,582.0268788000103,32,neg,589.0307415999705,583.7153635000577,Monday,336,image_stim_n.png,3.38,woe,-4.831225799978711,180
593.4989269999787,12,female,60,0.6870703999884427,y,42,6,6,592.7453429000452,598.3907043000218,22,1,22,2.6698720582687456,0.7044243999989703,faceWord_exp,592.0409185000462,32,neg,599.0777747000102,593.7456236999715,Monday,336,image_stim_n.png,2.86,fee,-4.891777300043032,180
