duration_measured_img,img_trigger,key_t,ID,pause_trigger,word,duration_frames,word_label,condition,onset_word,session,pause_trigger_t,scan day,offset_img,response,delay_frames_after,rt,age,word_score_warriner,correct_resp,img,word_score_pc,offset_word,duration_measured_word,onset_img,delay_frames_before,word_trigger,gender,no
0.6876196360099129,22,155.4428982620011,1,32,perjury,42,neg,faceWord_exp,151.1060328790336,2,152.79694337100955,Monday,155.50654452701565,y,336,0.6239733709953725,23,2.95,1,image_stim_n.png,3.222893544100452,151.7987835050444,0.6927506260108203,154.81892489100574,180,12,female,16
0.6871482169954106,22,165.38747448800132,1,42,street,42,neu,faceWord_exp,161.09658160002436,2,162.7901339000091,Monday,165.49967524799285,y,336,0.5749474570038728,23,5.07,1,image_stim_n.png,0.3228926581020319,161.79189292201772,0.6953113219933584,164.81252703099744,180,13,female,17
0.6876033490407281,22,175.47906088799937,1,32,axe,42,neg,faceWord_exp,171.09007660899078,2,172.78329397004563,Monday,175.49278098304057,y,336,0.6738832539995201,23,3.48,1,image_stim_n.png,0.7321109855355353,171.78468751901528,0.6946109100244939,174.80517763399985,180,12,female,18
0.6880010109744035,21,185.58871716202702,1,41,winter,42,neu,faceWord_exp,181.08353603701107,2,182.7763831730117,Monday,185.4858817550121,b,336,0.7908364179893397,23,5.5,1,image_stim_p.png,0.3495373155897487,181.7780853190343,0.6945492820232175,184.79788074403768,180,13,female,19
0.687684276024811,22,198.2586045700009,1,42,store,42,neu,faceWord_exp,191.0764505310217,2,192.76946891704574,Monday,198.07288978004362,y,180,0.8733990659820847,23,5.94,1,image_stim_n.png,-0.8400509032218062,191.77136571804294,0.6949151870212518,197.3852055040188,336,13,female,20
0.6978173099923879,22,208.0044450930436,1,32,clang,42,neg,faceWord_exp,201.0713662999915,2,202.76264885504497,Monday,208.08262999303406,y,180,0.619632410001941,23,4.1,1,image_stim_n.png,1.472290472628449,201.76433520403225,0.6929689040407538,207.38481268304167,336,12,female,21
0.7007714419742115,22,218.1613314819988,1,32,plea,42,neg,faceWord_exp,211.07913087599445,2,212.77231969003333,Monday,218.09246650000568,y,180,0.769636423967313,23,4.35,1,image_stim_n.png,2.166481281776448,211.77398670901312,0.6948558330186643,217.39169505803147,336,12,female,22
0.6879392740083858,21,227.95537180901738,1,41,speech,42,neu,faceWord_exp,221.08912529901136,2,222.78207170503447,Monday,228.08555675903335,b,180,0.5577543239924125,23,5.62,1,image_stim_p.png,-0.18776275500974607,221.78376842202852,0.6946431230171584,227.39761748502497,336,13,female,23
0.687571584014222,22,235.55421817302704,1,32,angry,42,neg,faceWord_exp,231.0823133920203,2,232.77526649000356,Monday,235.48468816000968,y,336,0.7571015970315784,23,2.53,1,image_stim_n.png,3.4296451702105397,231.77695869200397,0.6946452999836765,234.79711657599546,180,12,female,24
0.6873905450338498,22,248.02653100300813,1,32,landslide,42,neg,faceWord_exp,241.07585559500149,2,242.76829319202807,Monday,248.07177658803994,y,180,0.6421449600020424,23,4.76,1,image_stim_n.png,3.561717315569441,241.77001451404067,0.6941589190391824,247.3843860430061,336,12,female,25
0.7031677920022048,21,258.2170636500232,1,31,day,42,pos,faceWord_exp,251.06815906701377,2,252.76147586404113,Monday,258.0815274580382,b,180,0.8387039839872159,23,6.36,1,image_stim_p.png,-1.2502658664257256,251.76309814699925,0.6949390799854882,257.378359666036,336,11,female,26
0.6869743170100264,22,265.5168537350255,1,32,office,42,neg,faceWord_exp,261.0793235320016,2,262.77113452902995,Monday,265.4806138440035,y,336,0.7232142080320045,23,4.54,1,image_stim_n.png,0.6502198887451732,261.7728648770135,0.6935413450119086,264.7936395269935,180,12,female,27
0.700516743992921,22,278.4217533080373,1,32,jaw,42,neg,faceWord_exp,271.07042243302567,2,272.76418766204733,Monday,278.0843546700198,y,180,1.0379153820103966,23,4.41,1,image_stim_n.png,0.16339675594021513,271.76595435402123,0.6955319209955633,277.3838379260269,336,12,female,28
0.7023600190295838,22,288.1969007939915,1,42,business,42,neu,faceWord_exp,281.08154036902124,2,282.774016556039,Monday,288.0940825230209,y,180,0.8051782900001854,23,5.48,1,image_stim_n.png,-0.06058349899147484,281.7757975750137,0.6942572059924714,287.39172250399133,336,13,female,29
0.7011351739638485,22,295.64885085303104,1,42,scissors,42,neu,faceWord_exp,291.09410580899566,2,292.78370193601586,Monday,295.50983033300145,y,336,0.840155693993438,23,5.03,1,image_stim_n.png,0.4272037094573085,291.78558801603504,0.6914822070393711,294.8086951590376,180,13,female,30
0.6866573540028185,22,305.505573678005,1,32,heavy,42,neg,faceWord_exp,301.1002093750285,2,302.7934634920093,Monday,305.50273783603916,y,336,0.6894931959686801,23,4.78,1,image_stim_n.png,1.3393636650983416,301.7951399490121,0.6949305739835836,304.81608048203634,180,12,female,31
