word_score_pc,session,rt,pause_trigger_t,word,word_trigger,pause_trigger,ID,duration_measured_img,gender,word_label,correct_resp,duration_measured_word,delay_frames_before,condition,age,onset_img,key_t,duration_frames,onset_word,response,img,scan day,img_trigger,word_score_warriner,offset_word,no,offset_img,delay_frames_after
0.0196438746392397,4,0.4872743000014452,193.32557409999936,worker,13,42,T1572,0.7028645999998844,female,neu,1,0.6936158999997133,336,faceWord_exp,20,197.95404209999833,198.44131639999978,42,191.63129750000007,y,image_stim_n.png,Monday,22,5.95,192.3249133999998,20,198.65690669999822,180
-0.5273916336755435,4,0.4870063999987906,203.35689499999717,scientist,13,42,T1572,0.7027280000002065,female,neu,1,0.6930159000003187,180,faceWord_exp,20,205.38606819999768,205.87307459999647,42,201.663133799997,y,image_stim_n.png,Monday,22,5.83,202.35614969999733,21,206.0887961999979,336
-2.547043884761341,4,0.5201668000008794,213.38821189999726,circus,13,42,T1572,0.7023227999998198,female,neu,1,0.693471700000373,336,faceWord_exp,20,218.01710569999705,218.53727249999793,42,211.69395349999832,y,image_stim_n.png,Monday,22,5.85,212.3874251999987,22,218.71942849999687,180
-2.411716547027706,4,0.5536477000023297,223.4192882999996,flower,11,31,T1572,0.7024818000027153,female,pos,1,0.691693500000838,180,faceWord_exp,20,225.4488016999967,226.00244939999902,42,221.72704949999752,b,image_stim_p.png,Monday,21,7.3,222.41874299999836,23,226.1512834999994,336
-1.2094761189992442,4,0.43730839999989257,233.45066069999666,parent,11,31,T1572,0.7060672000006889,female,pos,1,0.6935579000019061,180,faceWord_exp,20,235.47942839999814,235.91673679999803,42,231.75643279999713,b,image_stim_p.png,Monday,21,6.73,232.44999069999903,24,236.18549559999883,336
-2.93465986085152,4,0.4371983999990334,243.48211049999736,festival,11,31,T1572,0.7027113999974972,female,pos,1,0.6927795999981754,336,faceWord_exp,20,248.11060609999913,248.54780449999816,42,241.78847899999892,b,image_stim_p.png,Monday,21,6.84,242.4812585999971,25,248.81331749999663,180
-3.0311112754680245,4,0.3201539000001503,253.51330299999972,peace,11,31,T1572,0.7024724000002607,female,pos,1,0.6939294999974663,180,faceWord_exp,20,255.542788499999,255.86294239999916,42,251.81866850000006,b,image_stim_p.png,Monday,21,7.75,252.51259799999752,26,256.24526089999927,336
2.8314410724962364,4,0.32055160000163596,263.54511719999937,denial,12,32,T1572,0.7027062999986811,female,neg,1,0.6936009999990347,336,faceWord_exp,20,268.17316089999804,268.4937124999997,42,261.85023779999756,y,image_stim_n.png,Monday,22,3.57,262.5438387999966,27,268.8758671999967,180
-1.426145970237633,4,0.5037110000012035,273.57578739999735,lust,11,31,T1572,0.7025653999990027,female,pos,1,0.6944436999983736,336,faceWord_exp,20,278.20461149999755,278.70832249999876,42,271.88070629999856,b,image_stim_p.png,Monday,21,6.26,272.57514999999694,28,278.90717689999656,180
4.5355840269859025,4,0.5372218999982579,283.6071677999971,torment,12,32,T1572,0.7028030000001309,female,neg,1,0.693015100001503,336,faceWord_exp,20,288.2356785999982,288.77290049999647,42,281.913534299998,y,image_stim_n.png,Monday,22,2.53,282.6065493999995,29,288.93848159999834,180
3.803034067475641,4,0.5702395000007527,293.6384709999984,flood,12,32,T1572,0.702203599998029,female,neg,1,0.6938850000005914,180,faceWord_exp,20,295.66800969999895,296.2382491999997,42,291.9438446999993,y,image_stim_n.png,Monday,22,2.76,292.6377296999999,30,296.370213299997,336
0.060511318752979076,4,0.5535835000009683,303.6696714999998,pig,12,32,T1572,0.7024415000014415,female,neg,1,0.6947160999989137,336,faceWord_exp,20,308.2985391999973,308.8521226999983,42,301.9743357999978,y,image_stim_n.png,Monday,22,4.83,302.6690518999967,31,309.00098069999876,180
-0.7774272008663468,4,0.6202818999990996,313.7009066999999,theme,13,42,T1572,0.7025385000015376,female,neu,1,0.693815499998891,336,faceWord_exp,20,318.3297261999978,318.9500080999969,42,312.00648549999823,y,image_stim_n.png,Monday,22,5.43,312.7003009999971,32,319.03226469999936,180
2.8496222967354625,4,0.43706890000248677,323.73255399999834,empty,12,32,T1572,0.7025691000017105,female,neg,1,0.6932764000011957,336,faceWord_exp,20,328.36105199999656,328.79812089999905,42,322.0383081999971,y,image_stim_n.png,Monday,22,3.78,322.7315845999983,33,329.0636210999983,180
1.95458394600482,4,0.5539103000010073,333.76345879999644,snake,12,32,T1572,0.7029002000017499,female,neg,1,0.6939806000009412,180,faceWord_exp,20,335.7925164999979,336.3464267999989,42,332.06891169999653,y,image_stim_n.png,Monday,22,4.03,332.7628922999975,34,336.4954166999996,336
-1.6859102219357711,4,0.48714860000109184,343.79475679999814,truce,11,31,T1572,0.7026358000002801,female,pos,1,0.6937632000008307,180,faceWord_exp,20,345.82398629999807,346.31113489999916,42,342.10027309999714,b,image_stim_p.png,Monday,21,6.42,342.79403629999797,35,346.52662209999835,336
-2.303583541830637,4,0.4745108999995864,353.82604289999654,wonder,11,31,T1572,0.6899045999998634,female,pos,1,0.6938025999988895,180,faceWord_exp,20,355.85137179999947,356.32588269999906,42,352.13174849999996,b,image_stim_p.png,Monday,21,6.68,352.82555109999885,36,356.54127639999933,336
-2.30162279277581,4,0.5871317999990424,363.8407206999982,heroism,11,31,T1572,0.7026879000004556,female,pos,1,0.6933977999979106,180,faceWord_exp,20,365.8698919999988,366.45702379999784,42,362.1465344999997,b,image_stim_p.png,Monday,21,7.05,362.8399322999976,37,366.57257989999925,336
-0.4880378396985329,4,0.6371413999986544,373.8720041999986,chestnut,13,42,T1572,0.7027025999996113,female,neu,1,0.6929905000033614,336,faceWord_exp,20,378.5006123999992,379.1377537999979,42,372.17832109999654,y,image_stim_n.png,Monday,22,5.68,372.8713115999999,38,379.20331499999884,180
0.18094025084207666,4,0.4860116999989259,383.903307499997,journalist,13,41,T1572,0.7016385999995691,female,neu,1,0.6882901000026322,180,faceWord_exp,20,385.9335342999984,386.41954599999735,42,382.2142522999966,b,image_stim_p.png,Monday,21,5.3,382.9025423999992,39,386.635172899998,336
-0.9453395472380092,4,0.5537538999997196,393.93454989999736,team,13,42,T1572,0.7026512999982515,female,neu,1,0.694028599999001,336,faceWord_exp,20,398.5632364999983,399.11699039999803,42,392.2398331999975,y,image_stim_n.png,Monday,22,5.91,392.9338617999965,40,399.26588779999656,180
-0.6996261236875504,4,0.4373063999992155,403.9657875999983,bell,13,41,T1572,0.7027359999992768,female,neu,1,0.6947350000009465,336,faceWord_exp,20,408.594515599998,409.0318219999972,42,402.27040829999896,b,image_stim_p.png,Monday,21,5.67,402.9651432999999,41,409.29725159999725,180
3.4698173961771306,4,0.5707122999992862,413.99704709999787,animosity,12,32,T1572,0.702884999998787,female,neg,1,0.6929106999996293,336,faceWord_exp,20,418.6255421999995,419.19625449999876,42,412.30336799999714,y,image_stim_n.png,Monday,22,3.4,412.99627869999676,42,419.32842719999826,180
-1.2316584124512135,4,0.520578799998475,424.0283485,banjo,11,31,T1572,0.70269769999868,female,pos,1,0.6933367999990878,180,faceWord_exp,20,426.0574865999988,426.5780653999973,42,422.3343292999998,b,image_stim_p.png,Monday,21,6.35,423.0276660999989,43,426.7601842999975,336
0.4398740830446768,4,0.47034000000348897,434.05973599999925,hall,13,41,T1572,0.7024741000022914,female,neu,1,0.6945465999997396,180,faceWord_exp,20,436.08908029999657,436.55942030000006,42,432.3644604999972,b,image_stim_p.png,Monday,21,5.89,433.05900709999696,44,436.79155439999886,336
4.2176174504439885,4,0.6186349000017799,444.09140689999913,insult,12,32,T1572,0.700970400001097,female,neg,1,0.693558099999791,180,faceWord_exp,20,446.12180539999827,446.74044030000005,42,442.3966804999982,y,image_stim_n.png,Monday,22,2.62,443.090238599998,45,446.82277579999936,336
-1.7294291477603156,4,0.43654849999802536,454.1221673,dog,11,31,T1572,0.7021038999992015,female,pos,1,0.6949303000001237,336,faceWord_exp,20,458.7514001999989,459.1879486999969,42,452.4266665999967,b,image_stim_p.png,Monday,21,7.0,453.1215968999968,46,459.4535040999981,180
2.7422742606943906,4,0.3536855000020296,464.1533572999979,fallacy,12,32,T1572,0.702482600001531,female,neg,1,0.6932916000005207,180,faceWord_exp,20,466.1828331999968,466.53651869999885,42,462.45944079999754,y,image_stim_n.png,Monday,22,4.0,463.15273239999806,47,466.88531579999835,336
3.1835494020570807,4,0.5703931999996712,474.1847110999988,explosion,12,32,T1572,0.7024249999994936,female,neg,1,0.6921904000009818,180,faceWord_exp,20,476.21424679999836,476.78463999999803,42,472.49186599999666,y,image_stim_n.png,Monday,22,3.17,473.18405639999764,48,476.91667179999786,336
0.4395766978022416,4,0.4534166000012192,484.21624619999784,red,13,41,T1572,0.702115899999626,female,neu,1,0.6947636000004422,180,faceWord_exp,20,486.24574129999746,486.6991578999987,42,482.52057649999915,b,image_stim_p.png,Monday,21,5.67,483.2153400999996,49,486.9478571999971,336
2.6978270877422883,4,0.5370579000009457,494.2472710999973,scream,12,32,T1572,0.7025539000023855,female,neg,1,0.693467300003249,336,faceWord_exp,20,498.8760200999968,499.41307799999777,42,492.5531409999967,y,image_stim_n.png,Monday,22,3.02,493.24660829999993,50,499.5785739999992,180
-1.17416436554964,4,0.5871172000006482,504.2785248,bay,11,31,T1572,0.7025425000028918,female,pos,1,0.6948664000010467,180,faceWord_exp,20,506.3079172999969,506.89503449999756,42,502.5830818999966,b,image_stim_p.png,Monday,21,7.23,503.27794829999766,51,507.0104597999998,336
-1.301667818567906,4,0.5368597999986378,514.3097698999991,bicycle,11,31,T1572,0.7023101999984647,female,pos,1,0.693310400001792,180,faceWord_exp,20,516.3393864999998,516.8762462999985,42,512.615826899997,b,image_stim_p.png,Monday,21,6.71,513.3091372999988,52,517.0416966999983,336
3.668156535681199,4,0.3370546000005561,524.3411397999989,battle,12,32,T1572,0.7026722000009613,female,neg,1,0.6932527999997546,336,faceWord_exp,20,528.9698848999979,529.3069394999984,42,522.6471337999974,y,image_stim_n.png,Monday,22,3.52,523.3403865999971,53,529.6725570999988,180
-1.7974288604529352,4,0.552648600001703,534.3725373999987,bonfire,11,31,T1572,0.7014364000024216,female,pos,1,0.6933067000027222,180,faceWord_exp,20,536.4027909999968,536.9554395999985,42,532.6784391999972,b,image_stim_p.png,Monday,21,6.53,533.3717459,54,537.1042273999992,336
-0.29144085929118746,4,0.503639700000349,544.4036337999969,hand,13,41,T1572,0.7025599000007787,female,neu,1,0.6945075000003271,180,faceWord_exp,20,546.4330090999974,546.9366487999978,42,542.7085607999979,b,image_stim_p.png,Monday,21,5.9,543.4030682999983,55,547.1355689999982,336
-0.4066038871991289,4,0.4538646000000881,554.4348427999976,baseball,13,42,T1572,0.7025133999995887,female,neu,1,0.691140599999926,336,faceWord_exp,20,559.0638093999987,559.5176739999988,42,552.7432567999967,y,image_stim_n.png,Monday,22,5.79,553.4343973999967,56,559.7663227999983,180
-0.05436507667908295,4,0.520099699999264,564.466147799998,mouth,13,41,T1572,0.7024634000008518,female,neu,0,0.6936893000020063,336,faceWord_exp,20,569.0952356999987,569.615335399998,42,562.7718537999972,y,image_stim_p.png,Monday,21,5.59,563.4655430999992,57,569.7976990999996,180
0.19555716741692625,4,0.4874853000001167,574.4975558999977,majority,12,32,T1572,0.7030386000005819,female,neg,0,0.6927256999988458,336,faceWord_exp,20,579.1258362999979,579.613321599998,42,572.8043198999985,b,image_stim_n.png,Monday,22,4.95,573.4970455999974,58,579.8288748999985,180
-1.883093263099396,4,0.553870799998549,584.5289534999974,choir,11,31,T1572,0.7027257999980066,female,pos,1,0.6937833999982104,336,faceWord_exp,20,589.1574543999996,589.7113251999981,42,582.8343330999996,b,image_stim_p.png,Monday,21,6.15,583.5281164999979,59,589.8601801999976,180
-2.8305869761860607,4,0.38666229999944335,594.5601129999995,gratitude,11,31,T1572,0.702234899999894,female,pos,1,0.693022600000404,336,faceWord_exp,20,599.1891714999983,599.5758337999978,42,592.8664491999989,b,image_stim_p.png,Monday,21,6.67,593.5594717999993,60,599.8914063999982,180
