word_score_pc,ID,onset_img,delay_frames_before,pause_trigger_t,correct_resp,duration_measured_img,response,delay_frames_after,no,duration_frames,offset_word,duration_measured_word,session,offset_img,age,word_trigger,condition,word,word_score_warriner,gender,rt,key_t,word_label,pause_trigger,onset_word,img,img_trigger,scan day
-2.30162279277581,01,347.80070885999885,180,345.76088458100276,1,0.7000682360012433,b,336,35,42,344.75766499400197,0.6947431340013281,4,348.5007770960001,22,11,faceWord_exp,heroism,7.05,female,0.989399444006267,348.7901083040051,pos,31,344.06292186000064,image_stim_p.png,21,Monday
-0.29144085929118746,01,360.47535868300474,336,355.8211245140046,1,0.6927411349970498,b,180,36,42,354.81772805600485,0.6919568630037247,4,361.1680998180018,22,13,faceWord_exp,hand,5.9,female,0.5458925229977467,361.0212512060025,neu,41,354.1257711930011,image_stim_p.png,21,Monday
-2.1205664047688315,01,367.9248427160055,180,365.88113092500134,1,0.6962752170002204,b,336,37,42,364.8778355340037,0.6947026480047498,4,368.62111793300573,22,11,faceWord_exp,trust,7.24,female,0.8169775049973396,368.74182022100285,pos,31,364.18313288599893,image_stim_p.png,21,Monday
-2.303583541830637,01,380.5918136540058,336,375.94128659200214,1,0.6964794589948724,b,180,38,42,374.938188664004,0.6945578110025963,4,381.2882931130007,22,11,faceWord_exp,wonder,6.68,female,0.7840192219955497,381.37583287600137,pos,31,374.2436308530014,image_stim_p.png,21,Monday
-1.426145970237633,01,390.6510899040004,336,386.00163518100453,1,0.6974626619994524,b,180,39,42,384.9982968510012,0.6952915439978824,4,391.34855256599985,22,11,faceWord_exp,lust,6.26,female,0.6344299250049517,391.28551982900535,pos,31,384.30300530700333,image_stim_p.png,21,Monday
-1.3206920491180312,01,398.1057836320033,180,396.06178013200406,1,0.695971893001115,b,336,40,42,395.05850335500145,0.6939892989976215,4,398.8017555250044,22,11,faceWord_exp,harmonica,6.32,female,0.5323476190023939,398.6381312510057,pos,31,394.3645140560038,image_stim_p.png,21,Monday
-1.5082836116280287,01,410.77159889500035,336,406.122071333004,1,0.6972040040054708,b,180,41,42,405.1188665610025,0.6944949219978298,4,411.4688028990058,22,11,faceWord_exp,kitchen,6.17,female,0.6354941710014828,411.40709306600183,pos,31,404.4243716390047,image_stim_p.png,21,Monday
4.2176174504439885,01,420.83172758600267,336,416.1822250660043,1,0.697366348002106,y,180,42,42,415.17896219700197,0.6946334599997499,4,421.5290939340048,22,12,faceWord_exp,insult,2.62,female,1.1186916520018713,421.95041923800454,neg,32,414.4843287370022,image_stim_n.png,22,Monday
-0.05436507667908295,01,430.8967571750036,336,426.2420615980009,1,0.6925963230023626,y,180,43,42,425.2391104250055,0.6916880380013026,4,431.58935349800595,22,13,faceWord_exp,mouth,5.59,female,0.8143456719990354,431.7111028470026,neu,42,424.5474223870042,image_stim_n.png,22,Monday
-0.6996261236875504,01,440.9520851660054,336,436.302600781004,1,0.6976982029955252,y,180,44,42,435.2994359150034,0.6953565689982497,4,441.64978336900094,22,13,faceWord_exp,bell,5.67,female,1.7376689429947874,442.6897541090002,neu,42,434.60407934600516,image_stim_n.png,22,Monday
3.9974740190684885,01,452.0334666500057,336,446.7805904839988,1,0.6958609939974849,y,180,45,42,445.61070169199957,0.9453408560002572,4,452.7293276440032,22,12,faceWord_exp,accident,2.55,female,0.6658490619956865,452.6993157120014,neg,32,444.6653608359993,image_stim_n.png,22,Monday
