word_score_pc,age,response,key_t,delay_frames_before,onset_img,duration_frames,word,onset_word,gender,pause_trigger,pause_trigger_t,delay_frames_after,word_trigger,word_label,session,word_score_warriner,offset_img,img,no,offset_word,scan day,ID,img_trigger,correct_resp,condition,duration_measured_word,duration_measured_img,rt
-1.2450836009557775,22,b,201.9198758000275,180,204.77208709996194,42,apricot,201.04151050001383,female,41,202.7362504999619,336,13,neu,5,5.95,205.45075449999422,image_stim_p.png,21,201.7352011000039,Monday,5,21,1,faceWord_exp,0.6936905999900773,0.6786674000322819,-2.8522112999344245
-2.249771083793789,22,b,212.01922369992826,336,217.38489929994103,42,intellect,211.06873109994922,female,31,212.75127379992045,180,11,pos,5,6.62,218.0661579000298,image_stim_p.png,22,211.75077529996634,Monday,5,21,1,faceWord_exp,0.682044200017117,0.6812586000887677,-5.365675600012764
1.0236166268558873,22,y,222.06768939993344,336,227.42265570000745,42,hierarchy,221.08263169997372,female,32,222.76646549999714,180,12,neg,5,4.95,228.1135458999779,image_stim_n.png,23,221.7657602999825,Monday,5,22,1,faceWord_exp,0.6831286000087857,0.690890199970454,-5.354966300074011
4.735833249102137,22,y,232.08323370001744,180,234.85043410002254,42,grief,231.12482619995717,female,32,232.81583640002646,336,12,neg,5,2.33,235.5299612999661,image_stim_n.png,24,231.81533759995364,Monday,5,22,1,faceWord_exp,0.6905113999964669,0.6795271999435499,-2.7672004000050947
-2.547338598571031,22,b,241.96540149999782,180,244.8629797999747,42,tulip,241.13276690000203,female,31,242.83098919992335,336,11,pos,5,7.25,245.54625539993867,image_stim_p.png,25,241.83010169991758,Monday,5,21,1,faceWord_exp,0.6973347999155521,0.683275599963963,-2.8975782999768853
-1.2320142343270626,22,b,251.9641236999305,180,254.8941609999165,42,water,251.15838199993595,female,31,252.8460215999512,336,11,pos,5,7.0,255.57665109995287,image_stim_p.png,26,251.84539849997964,Monday,5,21,1,faceWord_exp,0.6870165000436828,0.6824901000363752,-2.9300372999859974
-2.1428059827362134,22,b,262.64561829995364,336,267.51269320002757,42,awe,261.17878780001774,female,31,262.87799019995145,180,11,pos,5,6.85,268.19157639995683,image_stim_p.png,27,261.87715039995965,Monday,5,21,1,faceWord_exp,0.6983625999419019,0.6788831999292597,-4.867074900073931
2.1399531488678094,22,y,272.46131559996866,336,277.51138619997073,42,vice,271.19508979993407,female,32,272.8937408999773,180,12,neg,5,3.81,278.19055800000206,image_stim_n.png,28,271.8929060000228,Monday,5,22,1,faceWord_exp,0.6978162000887096,0.6791718000313267,-5.050070600002073
0.8708146708303101,22,b,282.87681249994785,336,287.5388640000019,42,banker,281.196374299936,female,32,282.89291039993986,180,12,neg,5,4.89,288.22285349993035,image_stim_n.png,29,281.8914895999478,Monday,5,22,0,faceWord_exp,0.6951153000118211,0.6839894999284297,-4.662051500054076
-0.41434578466507305,22,b,292.1571314999601,180,294.95545549993403,42,engineer,291.22857629996724,female,41,292.9247528000269,336,13,neu,5,5.79,295.6398626000155,image_stim_p.png,30,291.92364980001,Monday,5,21,1,faceWord_exp,0.6950735000427812,0.6844071000814438,-2.7983239999739453
3.693241029119933,22,y,302.2383463999722,180,304.97405710001476,42,jealousy,301.25658029993065,female,32,302.9396018999396,336,12,neg,5,2.58,305.6550861999858,image_stim_n.png,31,301.9387064999901,Monday,5,22,1,faceWord_exp,0.6821262000594288,0.681029099971056,-2.735710700042546
4.0294120701769724,22,y,312.04150920000393,180,314.9841305000009,42,dead,311.2547974999761,female,32,312.9558316000039,336,12,neg,5,2.02,315.6704193999758,image_stim_n.png,32,311.9545926999999,Monday,5,22,1,faceWord_exp,0.6997952000238001,0.6862888999748975,-2.942621299996972
0.7498341013103271,22,y,322.4383796999464,180,325.0055868999334,42,dictation,321.28350110002793,female,32,322.97142790001817,336,12,neg,5,4.26,325.6843276999425,image_stim_n.png,33,321.96972469997127,Monday,5,22,1,faceWord_exp,0.6862235999433324,0.6787408000091091,-2.567207199987024
-1.178487968131687,22,b,332.2182091999566,336,337.6647857999196,42,tangerine,331.2986780999927,female,31,332.9836839999771,180,11,pos,5,6.81,338.35053679998964,image_stim_p.png,34,331.98449079995044,Monday,5,21,1,faceWord_exp,0.6858126999577507,0.6857510000700131,-5.446576599963009
-1.2397352233188434,22,b,342.1349105000263,180,345.08524109993596,42,wit,341.3608202999458,female,31,343.0514204999199,336,11,pos,5,7.25,345.767605299945,image_stim_p.png,35,342.05015759996604,Monday,5,21,1,faceWord_exp,0.68933730002027,0.6823642000090331,-2.9503305999096483
3.0668244091236065,22,y,352.6170722999377,180,355.1202169000171,42,whine,351.3756592000136,female,32,353.06685679999646,336,12,neg,5,2.82,355.7980374000035,image_stim_n.png,36,352.0652907999465,Monday,5,22,1,faceWord_exp,0.689631599932909,0.6778204999864101,-2.503144600079395
-1.211925852261804,22,b,362.0843384999316,336,367.7446458999766,42,morning,361.41138710000087,female,31,363.09898309991695,180,11,pos,5,6.41,368.43086480000056,image_stim_p.png,37,362.0980416999664,Monday,5,21,1,faceWord_exp,0.68665459996555,0.6862189000239596,-5.660307400044985
2.490397821352158,22,y,372.8310537999496,180,375.1647345999954,42,mob,371.4391920999624,female,32,373.1285685999319,336,12,neg,5,3.7,375.84438629995566,image_stim_n.png,38,372.12800729996525,Monday,5,22,1,faceWord_exp,0.688815200002864,0.6796516999602318,-2.3336808000458404
0.14106522732466809,22,b,382.57984379993286,336,387.79640499991365,42,editor,381.4567683999194,female,42,383.14629199996125,180,13,neu,5,5.43,388.47839079995174,image_stim_n.png,39,382.145346699981,Monday,5,22,0,faceWord_exp,0.6885783000616357,0.6819858000380918,-5.216561199980788
0.5712560851538326,22,b,393.6617217999883,336,397.8099145999877,42,election,391.49106059991755,female,32,393.1778204999864,180,12,neg,5,4.5,398.4931804999942,image_stim_n.png,40,392.17547090002336,Monday,5,22,0,faceWord_exp,0.6844103001058102,0.6832659000065178,-4.148192799999379
-1.962809513975644,22,b,402.66098039993085,180,405.2060254999669,42,bed,401.50239459995646,female,31,403.1912268999731,336,11,pos,5,7.16,405.8933946000179,image_stim_p.png,41,402.1910132999765,Monday,5,21,1,faceWord_exp,0.6886187000200152,0.6873691000510007,-2.545045100036077
-1.6872526925643307,22,b,412.6245931999292,180,415.2232999999542,42,cash,411.5016705999151,female,31,413.19022430002224,336,11,pos,5,7.51,415.9070838999469,image_stim_p.png,42,412.1898525999859,Monday,5,21,1,faceWord_exp,0.6881820000708103,0.6837838999927044,-2.5987068000249565
-1.4373817092238501,22,b,422.9747150000185,180,425.2328510999214,42,drum,421.5126068999525,female,31,423.2056519999169,336,11,pos,5,6.05,425.9216601999942,image_stim_p.png,43,422.20497319998685,Monday,5,21,1,faceWord_exp,0.6923663000343367,0.6888091000728309,-2.258136099902913
-0.4963231956276321,22,b,432.5230659999652,336,437.868351800018,42,hairbrush,431.53370469994843,female,42,433.221134899999,180,13,neu,5,5.95,438.55396009993274,image_stim_n.png,44,432.2217827999266,Monday,5,22,0,faceWord_exp,0.6880780999781564,0.6856082999147475,-5.345285800052807
