duration_measured_word,onset_word,ID,img_trigger,delay_frames_after,rt,correct_resp,offset_img,gender,pause_trigger,key_t,word,onset_img,duration_measured_img,age,word_score_pc,condition,pause_trigger_t,img,scan day,session,duration_frames,response,offset_word,word_label,word_trigger,delay_frames_before,word_score_warriner,no
0.6927057499997318,324.72808316804003,5,22,180,0.8423776379786432,1,332.6039526340319,female,32,332.742779687047,scream,331.90040204906836,0.7035505849635229,22,2.6978270877422883,faceWord_exp,326.6353256549919,image_stim_n.png,Monday,4,42,y,325.42078891803976,neg,12,336,3.02,32
0.6943092480069026,335.60979738400783,5,21,336,1.0736774390097708,1,340.0369194720406,female,31,340.4076677620178,lust,339.33399032300804,0.7029291490325704,22,-1.426145970237633,faceWord_exp,337.3046601919923,image_stim_p.png,Monday,4,42,b,336.30410663201474,pos,11,180,6.26,33
0.6937539769569412,345.6433594910195,5,21,336,0.7237437639851123,1,350.070407051011,female,41,350.09084179706406,mouth,349.36709803307895,0.7033090179320425,22,-0.05436507667908295,faceWord_exp,347.33785376208834,image_stim_p.png,Monday,4,42,b,346.33711346797645,neu,13,180,5.59,34
0.6957625489449129,355.6755600690376,5,22,336,1.0067820330150425,1,360.10361216706224,female,42,360.4071725080721,chestnut,359.40039047505707,0.7032216920051724,22,-0.4880378396985329,faceWord_exp,357.3708957460476,image_stim_n.png,Monday,4,42,y,356.3713226179825,neu,13,180,5.68,35
0.6925307610072196,365.71094031701796,5,22,336,0.9075772069627419,1,370.13650330598466,female,32,370.3412534040399,battle,369.43367619707715,0.7028271089075133,22,3.668156535681199,faceWord_exp,367.4042008970864,image_stim_n.png,Monday,4,42,y,366.4034710780252,neg,12,180,3.52,36
0.6935867209685966,375.7431470970623,5,21,336,0.838389658019878,1,380.1699496380752,female,31,380.30781681800727,peace,379.4694271599874,0.7005224780878052,22,-3.0311112754680245,faceWord_exp,377.4386826950358,image_stim_p.png,Monday,4,42,b,376.4367338180309,pos,11,180,7.75,37
0.6900888299569488,385.779838046059,5,21,180,0.7379015609622002,1,392.8031611699844,female,31,392.8411952450406,kitchen,392.1032936840784,0.6998674859059975,22,-1.5082836116280287,faceWord_exp,387.47158772905823,image_stim_p.png,Monday,4,42,b,386.46992687601596,pos,11,336,6.17,38
0.6940664990106598,395.80923177604564,5,22,336,0.9716477500041947,1,400.2365505740745,female,32,400.50780346104875,empty,399.53615571104456,0.7003948630299419,22,2.8496222967354625,faceWord_exp,397.50386217504274,image_stim_n.png,Monday,4,42,y,396.5032982750563,neg,12,180,3.78,39
0.6938389000715688,405.8436599780107,5,21,180,0.7398132330272347,1,412.86957421305124,female,31,412.90704396402,flower,412.16723073099274,0.7023434820584953,22,-2.411716547027706,faceWord_exp,407.537009185995,image_stim_p.png,Monday,4,42,b,406.53749887808226,pos,11,336,7.3,40
0.6970636249752715,415.872401198023,5,22,336,0.659254789003171,1,420.2857232959941,female,32,420.2559230440529,snake,419.59666825504974,0.6890550409443676,22,1.95458394600482,faceWord_exp,417.5702367000049,image_stim_n.png,Monday,4,42,y,416.56946482299827,neg,12,180,4.03,41
0.6953636190155521,425.89044919307344,5,21,336,0.8738877410069108,1,430.3203898050124,female,41,430.4899027060019,red,429.616014964995,0.7043748400174081,22,0.4395766978022416,faceWord_exp,427.58679746999405,image_stim_p.png,Monday,4,42,b,426.585812812089,neu,13,180,5.67,42
0.7431009529391304,435.9259879690362,5,21,336,0.8777924579335377,1,440.3852574490011,female,41,440.5743682360044,bell,439.69657577807084,0.6886816709302366,22,-0.6996261236875504,faceWord_exp,437.6696983689908,image_stim_p.png,Monday,4,42,b,436.66908892197534,neu,13,180,5.67,43
0.6965846869861707,445.98947974306066,5,21,180,0.8402104490669444,1,453.0189421600662,female,31,453.1568976660492,gratitude,452.31668721698225,0.7022549430839717,22,-2.8305869761860607,faceWord_exp,447.6863063100027,image_stim_p.png,Monday,4,42,b,446.6860644300468,pos,11,336,6.67,44
0.690845550969243,456.02806294406764,5,21,336,0.7218467940110713,1,460.45223193999846,female,31,460.47375380806625,bread,459.7519070140552,0.7003249259432778,22,-1.5215329943370883,faceWord_exp,457.71970090502873,image_stim_p.png,Monday,4,42,b,456.7189084950369,pos,11,180,6.52,45
0.6940125109395012,466.0583615390351,5,22,336,0.8576879469910637,1,470.4857151460601,female,32,470.64032445906196,insult,469.7826365120709,0.7030786339892074,22,4.2176174504439885,faceWord_exp,467.75274841301143,image_stim_n.png,Monday,4,42,y,466.7523740499746,neg,12,180,2.62,46
0.6925321550806984,476.0939049089793,5,21,180,0.825279745971784,1,483.11865181999747,female,41,483.2403155469801,businessman,482.41503580100834,0.7036160189891234,22,0.6669259665908855,faceWord_exp,477.7873076960677,image_stim_p.png,Monday,4,42,b,476.78643706406,neu,13,336,5.38,47
0.6949421690078452,486.12488366803154,5,22,336,1.2263618010329083,1,490.55194574105553,female,32,491.0746163430158,loan,489.8482545419829,0.7036911990726367,22,0.7532200949518182,faceWord_exp,487.81924857001286,image_stim_n.png,Monday,4,42,y,486.8198258370394,neg,12,180,4.19,48
0.6934806370409206,496.15842502203304,5,21,180,0.824484433978796,1,503.1844868020853,female,31,503.30571013502777,harmonica,502.48122570104897,0.7032611010363325,22,-1.3206920491180312,faceWord_exp,497.85246393608395,image_stim_p.png,Monday,4,42,b,496.85190565907396,pos,11,336,6.32,49
0.6940464469371364,506.1907618250698,5,21,180,0.7925371730234474,1,513.2184063920286,female,41,513.3068281930173,put,512.5142910199938,0.7041153720347211,22,0.3545861367636661,faceWord_exp,507.8858104390092,image_stim_p.png,Monday,4,42,b,506.8848082720069,neu,13,336,5.09,50
0.6936165009392425,516.2247958290391,5,22,180,0.9420973869273439,1,523.2524350780295,female,42,523.4894301739987,shoulder,522.5473327870714,0.7051022909581661,22,0.12602488928311428,faceWord_exp,517.918902416015,image_stim_n.png,Monday,4,42,y,516.9184123299783,neu,13,336,5.1,51
0.6902513519162312,526.2619887990877,5,22,336,0.9052947860909626,1,530.6846593649825,female,32,530.8892419540789,zone,529.9839471679879,0.7007121969945729,22,0.42679466080263373,faceWord_exp,527.9523072530283,image_stim_n.png,Monday,4,42,y,526.9522401510039,neg,12,180,4.75,52
0.7929152550641447,536.7918696519919,5,21,180,0.5416354859480634,1,544.0676786149852,female,31,543.9059770259773,trust,543.3643415400293,0.7033370749559253,22,-2.1205664047688315,faceWord_exp,538.7024632070679,image_stim_p.png,Monday,4,42,b,537.584784907056,pos,11,336,7.24,53
0.6947085469728336,547.0742340780562,5,22,180,0.7080835360102355,1,554.101087003015,female,42,554.1059742720099,baseball,553.3978907359997,0.7031962670153007,22,-0.4066038871991289,faceWord_exp,548.768444527057,image_stim_n.png,Monday,4,42,y,547.768942625029,neu,13,336,5.79,54
0.6936513090040535,557.1073717790423,5,22,336,0.9565696000354365,1,561.5339312290307,female,32,561.7878727000207,accident,560.8313030999852,0.702628129045479,22,3.9974740190684885,faceWord_exp,558.8016618890688,image_stim_n.png,Monday,4,42,y,557.8010230880463,neg,12,180,2.55,55
0.69318756100256,567.1410261840792,5,22,336,0.889914262923412,1,571.5670352500165,female,32,571.7538478689967,explosion,570.8639336060733,0.7031016439432278,22,3.1835494020570807,faceWord_exp,568.8347694970435,image_stim_n.png,Monday,4,42,y,567.8342137450818,neg,12,180,3.17,56
0.693411567946896,577.1740700120572,5,22,336,1.389206781052053,1,581.6006133999908,female,32,582.2875976200448,torment,580.8983908389928,0.7022225609980524,22,4.5355840269859025,faceWord_exp,578.86902314506,image_stim_n.png,Monday,4,42,y,577.8674815800041,neg,12,180,2.53,57
0.6940284989541396,587.2065962500637,5,22,180,0.7409574060002342,1,594.2333507019794,female,32,594.2719409579877,denial,593.5309835519874,0.7023671499919146,22,2.8314410724962364,faceWord_exp,588.9012633190723,image_stim_n.png,Monday,4,42,y,587.9006247490179,neg,12,336,3.57,58
0.7058875530492514,597.2447354129981,5,21,336,1.0195981180295348,1,601.6838016749825,female,31,602.0040682250401,festival,600.9844701070106,0.6993315679719672,22,-2.93465986085152,faceWord_exp,598.9517236059764,image_stim_p.png,Monday,4,42,b,597.9506229660474,pos,11,180,6.84,59
0.6933862149016932,607.2901713320753,5,21,180,0.8078801080118865,1,614.316931813024,female,31,614.420434419997,heroism,613.6125543119851,0.7043775010388345,22,-2.30162279277581,faceWord_exp,608.9842262259917,image_stim_p.png,Monday,4,42,b,607.983557546977,pos,11,336,7.05,60
