duration_measured_word,pause_trigger_t,word_trigger,img_trigger,pause_trigger,response,age,ID,condition,word_score_pc,img,duration_frames,scan day,word_label,onset_word,session,offset_img,gender,offset_word,key_t,delay_frames_after,word,delay_frames_before,rt,onset_img,no,correct_resp,duration_measured_img,word_score_warriner
0.6930326180008706,293.5868544269997,13,21,41,b,20,001,faceWord_exp,-0.34443889393116306,image_stim_p.png,42,Monday,neu,291.89287182099906,2,298.9207741229984,female,292.58590443899993,298.5074774099994,180,asparagus,336,0.29200086099990585,298.2154765489995,30,1,0.7052975739989051,5.43
0.6953534089989262,303.6217354319997,12,22,32,b,20,001,faceWord_exp,0.2623575316864496,image_stim_n.png,42,Monday,neg,301.92528966200007,2,306.3385093789984,female,302.620643070999,306.1743642549991,336,hoe,180,0.52715290299966,305.64721135199943,31,0,0.691298026998993,4.8
0.6951543140003196,313.6401231359996,13,22,42,y,20,001,faceWord_exp,0.10630403813009667,image_stim_n.png,42,Monday,neu,311.9439221779994,2,318.95718559599845,female,312.63907649199973,318.79418062999866,180,whole,336,0.5297100159987167,318.26447061399995,32,1,0.6927149819985061,5.86
0.6954731389996596,323.65803700799916,11,21,31,b,20,001,faceWord_exp,-1.3695211950901562,image_stim_p.png,42,Monday,pos,321.96184578799875,2,326.3916459259999,female,322.6573189269984,326.22856264299844,336,tree,180,0.5440612689999398,325.6845013739985,33,1,0.7071445520014095,7.59
0.6953471200013155,333.69292831299936,13,22,42,y,20,001,faceWord_exp,-0.8400509032218062,image_stim_n.png,42,Monday,neu,331.99702568299836,2,336.4100715939985,female,332.69237280299967,336.3123021229985,336,store,180,0.5936137439985032,335.718688379,34,1,0.6913832149984955,5.94
0.6951745249989472,343.7112740100001,12,22,32,y,20,001,faceWord_exp,2.166481281776448,image_stim_n.png,42,Monday,neg,342.01526460700006,2,346.44520627699967,female,342.710439131999,346.14732923500014,336,plea,180,0.4079157420001138,345.73941349300003,35,1,0.705792783999641,4.35
0.6948404399990977,353.74642702799974,11,21,31,b,20,001,faceWord_exp,-1.5621536719325724,image_stim_p.png,42,Monday,pos,352.0507537129997,2,359.0638483219991,female,352.7455941529988,358.85041868400003,180,sailboat,336,0.47855842700118956,358.37186025699884,36,1,0.6919880650002597,6.81
0.6932947639998019,363.7645561199988,13,22,42,y,20,001,faceWord_exp,-0.18776275500974607,image_stim_n.png,42,Monday,neu,362.0701710909998,2,366.4979410679989,female,362.7634658549996,366.450317367,336,speech,180,0.6591585890000715,365.79115877799995,37,1,0.7067822899989551,5.62
0.6943803909998678,373.79965804999847,13,21,41,b,20,001,faceWord_exp,-0.32263149533554664,image_stim_p.png,42,Monday,neu,372.104375126999,2,379.1169307879991,female,372.79875551799887,378.7537553639995,180,attribute,336,0.32844902599936177,378.42530633800015,38,1,0.6916244499989261,5.67
0.6950967510001647,383.81788890999997,12,22,32,y,20,001,faceWord_exp,2.483224745184551,image_stim_n.png,42,Monday,neg,382.12192604999836,2,389.13515658399956,female,382.81702280099853,387.0870839129984,180,cough,336,-1.3564983570013283,388.44358226999975,39,1,0.6915743139998085,3.57
0.6948700319990166,393.835729376,11,21,31,b,20,001,faceWord_exp,-1.7947555393350414,image_stim_p.png,42,Monday,pos,392.14014237099946,2,396.5528422999996,female,392.8350124029985,396.1553378439985,336,piano,180,0.29690960299922153,395.8584282409993,40,1,0.6944140590003371,6.4
0.6947868879997259,403.85430463099874,11,21,31,b,20,001,faceWord_exp,-2.461915733068042,image_stim_p.png,42,Monday,pos,402.158721025,2,406.5712815709994,female,402.8535079129997,406.14135940599954,336,embrace,180,0.2618099080009415,405.8795494979986,41,1,0.6917320730008214,7.0
0.695230443001492,413.8725697519985,12,22,32,y,20,001,faceWord_exp,2.351878020671037,image_stim_n.png,42,Monday,neg,412.17644771399864,2,416.58953416299846,female,412.87167815700013,416.2590618569993,336,tired,180,0.3613641310003004,415.897697725999,42,1,0.6918364369994379,4.29
0.6957186500003445,423.89048177899895,12,22,32,y,20,001,faceWord_exp,3.4738609063027237,image_stim_n.png,42,Monday,neg,422.1939883369996,2,429.20804459699866,female,422.88970698699995,428.8105033639986,180,sick,336,0.296750831999816,428.51375253199876,43,1,0.6942920649998996,2.29
0.6933497919999354,433.9090274929986,13,21,41,b,20,001,faceWord_exp,-0.5451009915059291,image_stim_p.png,42,Monday,neu,432.2148015969997,2,436.64260260399897,female,432.9081513889996,432.9284121949986,336,toaster,180,-3.007439050001267,435.93585124499987,44,1,0.7067513589990995,5.8
0.6942511329998524,443.9439194789993,12,22,32,y,20,001,faceWord_exp,4.537930167489568,image_stim_n.png,42,Monday,neg,442.2487698369987,2,446.6608386479984,female,442.94302096999854,442.71351180999955,336,terrorist,180,-3.2555753519991413,445.9690871619987,45,1,0.6917514859997027,2.35
0.6936993439994694,453.9619646969986,12,22,32,y,20,001,faceWord_exp,3.222893544100452,image_stim_n.png,42,Monday,neg,452.26760653400015,2,459.27937571499933,female,452.9613058779996,458.93215256299845,180,perjury,336,0.34486065799865173,458.5872919049998,46,1,0.6920838099995308,2.95
0.6949794789998123,463.98034155999994,13,22,42,b,20,001,faceWord_exp,0.1106807997481866,image_stim_n.png,42,Monday,neu,462.2844974740001,2,466.69732060299975,female,462.9794769529999,466.4162790809987,336,theory,180,0.41094011399945884,466.00533896699926,47,0,0.6919816360004916,5.65
0.6952119349989516,473.9985287749987,12,22,32,y,20,001,faceWord_exp,3.4296451702105397,image_stim_n.png,42,Monday,neg,472.30252890799966,2,479.3159003089986,female,472.9977408429986,479.202819221,180,angry,336,0.578288867000083,478.62453035399994,48,1,0.6913699549986632,2.53
0.6951245390009717,484.0166341129989,13,21,41,y,20,001,faceWord_exp,-0.02119054453060663,image_stim_p.png,42,Monday,neu,482.3208016039989,2,489.3342035939986,female,483.0159261429999,488.9532298209997,180,power,336,0.31074158500086924,488.6424882359988,49,0,0.691715357999783,5.97
0.6952014800008328,494.035018786999,11,21,31,b,20,001,faceWord_exp,-1.6425048482978826,image_stim_p.png,42,Monday,pos,492.3393756939986,2,496.7520130869998,female,493.0345771739994,496.4886928579999,336,knowledge,180,0.43135634700047376,496.05733651099945,50,1,0.6946765760003473,7.28
0.6932752299999265,504.0528776779993,13,21,41,b,20,001,faceWord_exp,0.650019808676411,image_stim_p.png,42,Monday,neu,502.359088584999,2,509.387202164,female,503.0523638149989,509.3733562489997,180,highway,336,0.6919146740001452,508.68144157499955,51,1,0.7057605890004197,5.19
0.6944958409985702,514.0881062359986,11,21,31,b,20,001,faceWord_exp,-3.1565376907491283,image_stim_p.png,42,Monday,pos,512.3928720969998,2,516.8052808889988,female,513.0873679379984,516.4242493389993,336,vacation,180,0.3103327650005667,516.1139165739987,52,1,0.6913643150001008,8.53
0.6959801060002064,524.106527684,13,21,41,b,20,001,faceWord_exp,0.17918122123944408,image_stim_p.png,42,Monday,neu,522.4097779989988,2,529.4237401899991,female,523.105758104999,529.1266557979998,180,verb,336,0.3942760090012598,528.7323797889985,53,1,0.6913604010005656,5.27
0.6957324350005365,534.1244117919996,12,22,32,y,20,001,faceWord_exp,0.16339675594021513,image_stim_n.png,42,Monday,neg,532.4280828729989,2,536.8416990719998,female,533.1238153079994,536.6113057369985,336,jaw,180,0.4612472909993812,536.1500584459991,54,1,0.6916406260006625,4.41
0.6963320249997196,544.1429131209989,11,21,31,b,20,001,faceWord_exp,-2.7563434535584275,image_stim_p.png,42,Monday,pos,542.4461013019991,2,549.4603448459984,female,543.1424333269988,549.2959074199989,180,optimism,336,0.5302394059999642,548.765668013999,55,1,0.694676831999459,7.21
0.6948350339989702,554.1612932669996,11,21,31,b,20,001,faceWord_exp,-1.3205598447631597,image_stim_p.png,42,Monday,pos,552.4654128349994,2,556.8786455109985,female,553.1602478689983,556.7481960239984,336,chicken,180,0.5635167549990001,556.1846792689994,56,1,0.6939662419990782,6.17
0.6953222140000435,564.1794670549989,11,21,31,b,20,001,faceWord_exp,-1.8879163634684628,image_stim_p.png,42,Monday,pos,562.4832395079993,2,569.4967919809988,female,563.1785617219994,569.1169020039997,180,joke,336,0.31189015900054073,568.8050118449992,57,1,0.6917801359995792,7.88
0.6952463799989346,574.1973887799995,13,22,42,y,20,001,faceWord_exp,-0.06058349899147484,image_stim_n.png,42,Monday,neu,572.5017887419999,2,576.9146413899998,female,573.1970351219989,576.8005186679984,336,business,180,0.5763895189993491,576.224129148999,58,1,0.6905122410007607,5.48
0.6958060230008414,584.2158090339999,12,22,32,b,20,001,faceWord_exp,-0.14866519221167074,image_stim_n.png,42,Monday,neg,582.519662753999,2,589.5337167139987,female,583.2154687769998,589.3199384539985,180,van,336,0.47891230099958193,588.8410261529989,59,0,0.6926905609998357,4.43
0.6956888189997699,594.2344376609999,13,22,42,y,20,001,faceWord_exp,-0.049892793833906636,image_stim_n.png,42,Monday,neu,592.5379442079993,2,599.5514186749988,female,593.2336330269991,599.4713057949994,180,nose,336,0.611280541999804,598.8600252529995,60,1,0.691393421999237,5.5
