word_score_pc,pause_trigger_t,duration_measured_img,condition,onset_word,duration_measured_word,word_score_warriner,duration_frames,img,word,word_label,gender,rt,response,session,key_t,ID,correct_resp,age,img_trigger,scan day,offset_word,offset_img,onset_img,word_trigger,pause_trigger,delay_frames_before,no,delay_frames_after
4.006417686109669,213.3395743999863,0.7007902000332251,faceWord_exp,211.64674689999083,0.6925273000379093,3.0,42,image_stim_n.png,dread,neg,male,,,5,,AHJ,,22,22,Monday,212.33927420002874,216.07037880003918,215.36958860000595,12,32,180,22,336
0.5712560851538326,223.36687720002374,0.701004600035958,faceWord_exp,221.6741624000133,0.6927658999920823,4.5,42,image_stim_n.png,election,neg,male,,,5,,AHJ,,22,22,Monday,222.36692830000538,228.69627180002863,227.99526719999267,12,32,336,23,180
-1.295378487470534,233.41159989999142,0.7004028999945149,faceWord_exp,231.7072457000031,0.703678400022909,7.18,42,image_stim_p.png,television,pos,male,,,5,,AHJ,,22,21,Monday,232.41092410002602,236.14215209998656,235.44174919999205,11,31,180,24,336
-1.6872526925643307,243.43917920003878,0.6953822000068612,faceWord_exp,241.74449810001533,0.694096699997317,7.51,42,image_stim_p.png,cash,pos,male,,,5,,AHJ,,22,21,Monday,242.43859480001265,248.768278500007,248.07289630000014,11,31,336,25,180
2.2468136409924253,253.46673340001144,0.7001729999901727,faceWord_exp,251.77390289999312,0.6924583000363782,3.71,42,image_stim_n.png,ambulance,neg,male,,,5,,AHJ,,22,22,Monday,252.4663612000295,258.79635650001,258.09618350001983,12,32,336,26,180
-1.410303556989907,263.49446730001364,0.7010235000052489,faceWord_exp,261.80014830001164,0.6939243000233546,6.56,42,image_stim_p.png,tea,pos,male,,,5,,AHJ,,22,21,Monday,262.494072600035,268.82396200002404,268.1229385000188,11,31,336,27,180
-0.2527650722021685,273.5228015999892,0.7004021999891847,faceWord_exp,271.82796960003907,0.6942570999963209,5.44,42,image_stim_n.png,arm,neu,male,,,5,,AHJ,,22,22,Monday,272.5222267000354,278.85206070001004,278.15165850002086,13,42,336,28,180
-1.8816288507581482,283.5499834000366,0.6987080000108108,faceWord_exp,281.857727500028,0.6918536999728531,6.14,42,image_stim_p.png,theater,pos,male,,,5,,AHJ,,22,21,Monday,282.54958120000083,286.2812338999938,285.582525899983,11,31,180,29,336
-1.2320142343270626,293.5788862000336,0.700089999998454,faceWord_exp,291.8851706000278,0.6925333999679424,7.0,42,image_stim_p.png,water,pos,male,,,5,,AHJ,,22,21,Monday,292.5777039999957,296.308961200004,295.6088712000055,11,31,180,30,336
0.14106522732466809,303.6055126999854,0.7002658999990672,faceWord_exp,301.9130521999905,0.6924645000253804,5.43,42,image_stim_n.png,editor,neu,male,,,5,,AHJ,,22,22,Monday,302.60551670001587,306.3366939999978,305.63642809999874,13,42,180,31,336
-1.7441234463665167,313.6338650000398,0.6998782999580726,faceWord_exp,311.9409258000087,0.6923224999918602,7.05,42,image_stim_p.png,cherry,pos,male,,,5,,AHJ,,22,21,Monday,312.63324830000056,318.9626256999909,318.2627474000328,11,31,336,32,180
-1.2450836009557775,323.6614610000397,0.6999130999902263,faceWord_exp,321.9683014000184,0.6922120999661274,5.95,42,image_stim_p.png,apricot,neu,male,,,5,,AHJ,,22,21,Monday,322.6605134999845,328.9903182000271,328.2904051000369,13,41,336,33,180
0.19443075193465506,333.6887146999943,0.7005088999867439,faceWord_exp,331.99562090000836,0.6931543999817222,5.25,42,image_stim_p.png,stapler,neu,male,,,5,,AHJ,,22,21,Monday,332.6887752999901,339.0181254000054,338.31761650001863,13,41,336,34,180
-2.249771083793789,343.716879900021,0.6999254999682307,faceWord_exp,342.023966400011,0.6925335000269115,6.62,42,image_stim_p.png,intellect,pos,male,,,5,,AHJ,,22,21,Monday,342.7164999000379,346.44724579999456,345.74732030002633,11,31,180,35,336
-1.235914274808286,353.74476199998753,0.8866809000028297,faceWord_exp,352.05028750002384,0.6935429999721237,5.95,42,image_stim_p.png,corn,neu,male,,,5,,AHJ,,22,21,Monday,352.74383049999597,359.2580628999858,358.371381999983,13,41,336,36,180
