img,word_trigger,duration_frames,offset_img,duration_measured_img,duration_measured_word,scan day,no,word_score_pc,age,img_trigger,gender,correct_resp,word_label,key_t,onset_word,onset_img,response,offset_word,ID,pause_trigger,word,word_score_warriner,pause_trigger_t,delay_frames_before,rt,delay_frames_after,session,condition
image_stim_n.png,12,42,358.04422674817033,0.6797630940563977,0.6974806764628738,Tuesday,36,0.7573178762670367,23,22,female,1,neg,358.11139373783953,351.0464672304224,357.36446365411393,y,351.7439479068853,2019102204,32,meeting,4.55,352.74427255871706,336,0.7469300837256014,180,1,faceWord_exp
image_stim_n.png,12,42,368.0446675303392,0.6803065328858793,0.696902911644429,Tuesday,37,3.648586845460279,23,22,female,1,neg,367.77841553254984,361.04749475978315,367.36436099745333,y,361.7443976714276,2019102204,32,hurricane,3.16,362.7447335512843,336,0.41405453509651124,180,1,faceWord_exp
image_stim_p.png,13,42,378.0451339764986,0.6741618881933391,0.6972445661667734,Tuesday,38,-1.3575770021145472,23,21,female,1,neu,377.8122184560634,371.0475890755188,377.3709720883053,b,371.74483364168555,2019102204,41,tomato,5.8,372.7452673660591,336,0.44124636775813997,180,1,faceWord_exp
image_stim_n.png,12,42,388.04559593158774,0.6738580886740237,0.6970450270455331,Tuesday,39,3.2148840110758776,23,22,female,1,neg,388.04614418256097,381.04825698561035,387.3717378429137,y,381.7453020126559,2019102204,32,avalanche,4.0,382.7458104842808,336,0.6744063396472484,180,1,faceWord_exp
image_stim_p.png,11,42,398.0460293353535,0.6757565957959741,0.6974065713584423,Tuesday,40,-1.1648995537800455,23,21,female,1,pos,397.8630408963654,391.04832627880387,397.37027273955755,b,391.7457328501623,2019102204,31,plum,6.15,392.74617908592336,336,0.4927681568078697,180,1,faceWord_exp
image_stim_p.png,13,42,405.4464270018507,0.6813276461325586,0.6970103804487735,Tuesday,41,-0.3369766028281135,23,21,female,1,neu,405.4635501378216,401.04915651492774,404.7650993557181,b,401.7461668953765,2019102204,41,corkscrew,5.26,402.74658907111734,180,0.698450782103464,336,1,faceWord_exp
image_stim_p.png,11,42,415.446850781329,0.680968668544665,0.6974242152646184,Tuesday,42,-2.3673221107876317,23,21,female,1,pos,415.36381338816136,411.04924762272276,414.7658821127843,b,411.7466718379874,2019102204,31,garden,7.25,412.7470073970035,180,0.59793127537705,336,1,faceWord_exp
image_stim_p.png,13,42,425.4473448167555,0.6803167986217886,0.697185538476333,Tuesday,43,-0.05916451699915906,23,21,female,1,neu,425.49785832478665,421.04994087619707,424.7670280181337,b,421.7471264146734,2019102204,41,embassy,5.3,422.7474940540269,180,0.7308303066529334,336,1,faceWord_exp
image_stim_p.png,11,42,438.0478492460679,0.679334181593731,0.697580125182867,Tuesday,44,-1.0613549170130714,23,21,female,1,pos,437.98154681827873,431.0499835428782,437.3685150644742,b,431.74756366806105,2019102204,31,boat,6.36,432.7479486304801,336,0.6130317538045347,180,1,faceWord_exp
image_stim_n.png,13,42,448.0483041435946,0.6751291069667786,0.6972727966494858,Tuesday,45,-0.08455950357770388,23,22,female,1,neu,448.0488838329911,441.05077496171,447.3731750366278,y,441.74804775835946,2019102204,42,keyboard,5.17,442.74839326227084,336,0.6757087963633239,180,1,faceWord_exp
