condition,duration_measured_img,age,pause_trigger,img_trigger,offset_word,word_score_warriner,correct_resp,scan day,offset_img,no,duration_frames,word_score_pc,pause_trigger_t,onset_word,rt,duration_measured_word,onset_img,delay_frames_after,word_label,img,word,response,word_trigger,delay_frames_before,session,ID,gender,key_t
faceWord_exp,0.6860007711220533,25,32,22,441.69300933601335,4.52,1,Tuesday,445.393232870847,45,42,2.373388118792564,442.6935085041914,440.9955860830378,0.7032368294894695,0.6974232529755682,444.70723209972493,336,neg,image_stim_n.png,excuse,y,12,180,2,2019102206,male,445.4104689292144
faceWord_exp,0.6860854630358517,25,42,22,451.6935367346741,5.15,1,Tuesday,455.3936993172392,46,42,0.3296196251321362,452.6939492863603,450.9958282886073,0.6866032376419753,0.6977084460668266,454.7076138542034,336,neu,image_stim_n.png,pan,y,13,180,2,2019102206,male,455.39421709184535
faceWord_exp,0.6860261145047843,25,32,22,461.693959872704,3.57,1,Tuesday,467.9942409596406,47,42,2.483224745184551,462.6943858980667,460.99655458470806,0.4198222369886935,0.6974052879959345,467.3082148451358,180,neg,image_stim_n.png,cough,y,12,336,2,2019102206,male,467.7280370821245
faceWord_exp,0.6857277685776353,25,41,21,471.69438846432604,5.43,1,Tuesday,475.3945924304426,48,42,-0.34443889393116306,472.69481513137,470.9972010010388,0.6196316163986921,0.6971874632872641,474.70886466186494,336,neu,image_stim_p.png,asparagus,b,13,180,2,2019102206,male,475.32849627826363
faceWord_exp,0.6854929414112121,25,42,22,481.6948889158666,5.8,1,Tuesday,487.99524988234043,49,42,-0.5451009915059291,482.6953213571105,480.99780827970244,0.6358606768772006,0.6970806361641735,487.3097569409292,180,neu,image_stim_n.png,toaster,y,13,336,2,2019102206,male,487.9456176178064
faceWord_exp,0.6861784956417978,25,32,22,491.6953954624478,4.81,1,Tuesday,497.9956406194251,50,42,0.5494484707734639,492.695756044006,490.9979372420348,0.5698376677464694,0.6974582204129547,497.3094621237833,180,neg,image_stim_n.png,stone,y,12,336,2,2019102206,male,497.8792997915298
faceWord_exp,0.6859882599674165,25,31,21,501.6958105803933,6.36,1,Tuesday,505.3960007519927,51,42,-1.2502658664257256,502.69620516709983,500.99817623966374,0.6697720314841717,0.6976343407295644,504.71001249202527,336,pos,image_stim_p.png,day,b,11,180,2,2019102206,male,505.37978452350944
faceWord_exp,0.6858089317101985,25,31,21,511.69628472602926,7.68,1,Tuesday,517.9966123292688,52,42,-1.3503642789447028,512.6966565356124,510.9988656435162,0.6863998491317034,0.697419082513079,517.3108033975586,180,pos,image_stim_p.png,musical,b,11,336,2,2019102206,male,517.9972032466903
faceWord_exp,0.6859786359127611,25,31,21,521.6967717036605,6.48,1,Tuesday,527.9970252015628,53,42,-2.4114282062334524,522.6971791223623,520.9995422153734,0.9865757129155099,0.6972294882871211,527.31104656565,180,pos,image_stim_p.png,carnival,b,11,336,2,2019102206,male,528.2976222785655
faceWord_exp,0.6862959091085941,25,32,22,531.697185859317,4.43,1,Tuesday,535.3973859755788,54,42,-0.14866519221167074,532.6975429120939,530.9994774132501,0.6699914601631463,0.6977084460668266,534.7110900664702,336,neg,image_stim_n.png,van,y,12,180,2,2019102206,male,535.3810815266334
faceWord_exp,0.6857191068120301,25,31,21,541.6976737992372,6.81,1,Tuesday,547.9979212018661,55,42,-1.5621536719325724,542.6980164160486,541.000536381267,0.7030558972619474,0.6971374179702252,547.3122020950541,180,pos,image_stim_p.png,sailboat,b,11,336,2,2019102206,male,548.015257992316
faceWord_exp,0.6858634680975229,25,32,22,551.6980908422265,2.35,1,Tuesday,557.9983773827553,56,42,4.537930167489568,552.6985245666001,551.0010400405154,0.619637391064316,0.697050801711157,557.3125139146578,180,neg,image_stim_n.png,terrorist,y,12,336,2,2019102206,male,557.9321513057221
faceWord_exp,0.6853110464289784,25,41,21,561.6985611380078,5.48,1,Tuesday,565.3987509887666,57,42,-0.06058349899147484,562.6989554038737,561.0015738552902,0.7358563139569014,0.6969872827176005,564.7134399423376,336,neu,image_stim_p.png,business,b,13,180,2,2019102206,male,565.4492962562945
faceWord_exp,0.686251959297806,25,31,21,571.699008977972,7.5,1,Tuesday,577.9992801200133,58,42,-1.7608811602119443,572.699418963166,571.001842687605,0.7035111153963953,0.6971662903670222,577.3130281607155,180,pos,image_stim_p.png,summer,b,11,336,2,2019102206,male,578.0165392761119
faceWord_exp,0.685507056536153,25,41,21,581.6994497601409,5.5,1,Tuesday,587.9998809823301,59,42,-0.049892793833906636,582.6998690485489,581.002005334245,0.819278669776395,0.6974444258958101,587.3143739257939,180,neu,image_stim_p.png,nose,b,13,336,2,2019102206,male,588.1336525955703
faceWord_exp,0.6853607709053904,25,41,21,591.6999373794533,5.29,1,Tuesday,595.400106057059,60,42,0.0657349158769076,592.700310472399,591.0025959310587,0.7359105297364295,0.6973414483945817,594.7147452861536,336,neu,image_stim_p.png,camel,b,13,180,2,2019102206,male,595.4506558158901
