no,word_score_pc,offset_img,duration_measured_img,img,offset_word,delay_frames_after,onset_word,word_trigger,pause_trigger_t,delay_frames_before,condition,gender,rt,scan day,duration_frames,ID,img_trigger,session,pause_trigger,word_label,word,correct_resp,duration_measured_word,word_score_warriner,age,response,key_t,onset_img
13,-1.7974288604529352,125.37826488376595,0.6848224650602788,image_stim_p.png,121.67814464704134,336,120.981788382167,11,122.67848854698241,180,faceWord_exp,female,0.7020886787213385,Wednesday,42,2019102308,21,4,31,pos,bonfire,1,0.6963562648743391,6.53,23,b,125.39553109742701,124.69344241870567
14,-0.3663992490442602,135.37868545530364,0.6859131921082735,image_stim_n.png,131.67855078261346,336,130.9823353497777,12,132.67896590055898,180,faceWord_exp,female,0.4863479433115572,Wednesday,42,2019102308,22,4,32,neg,expensive,1,0.6962154328357428,3.36,23,y,135.17912020650692,134.69277226319537
15,-2.30162279277581,147.97926880186424,0.6856318486388773,image_stim_p.png,141.67899766005576,180,140.9817431489937,11,142.67939609638415,336,faceWord_exp,female,0.5026456555351615,Wednesday,42,2019102308,21,4,31,pos,heroism,1,0.6972545110620558,7.05,23,b,147.79628260876052,147.29363695322536
16,4.2176174504439885,155.37968860357068,0.6859407811425626,image_stim_n.png,151.679476296762,336,150.98212201637216,12,152.67997963540256,180,faceWord_exp,female,0.7364574973471463,Wednesday,42,2019102308,22,4,32,neg,insult,1,0.6973542803898454,2.62,23,y,155.43020531977527,154.69374782242812
17,-3.0311112754680245,167.9801808425691,0.6857139740604907,image_stim_p.png,161.67989045241848,180,160.9826927233953,11,162.68034567055292,336,faceWord_exp,female,0.6027593475300819,Wednesday,42,2019102308,21,4,31,pos,peace,1,0.6971977290231735,7.75,23,b,167.8972262160387,167.2944668685086
18,-1.2094761189992442,177.98068706830963,0.6859513677190989,image_stim_p.png,171.68038545013405,180,170.9830735155847,11,172.68078934005462,336,faceWord_exp,female,0.703097601654008,Wednesday,42,2019102308,21,4,31,pos,parent,1,0.6973119345493615,6.73,23,b,177.99783330224454,177.29473570059054
19,-1.17416436554964,187.9811262465082,0.6857867962680757,image_stim_p.png,181.6808358563576,180,180.98327497928403,11,182.6812609191984,336,faceWord_exp,female,0.5528884064406157,Wednesday,42,2019102308,21,4,31,pos,bay,1,0.6975608770735562,7.23,23,b,187.84822785668075,187.29533945024014
20,-1.5215329943370883,197.98158820159733,0.6860068663954735,image_stim_p.png,191.6813943728339,180,190.98383927042596,11,192.68169656861573,336,faceWord_exp,female,0.7367337078321725,Wednesday,42,2019102308,21,4,31,pos,bread,1,0.6975551024079323,6.52,23,b,198.03231504303403,197.29558133520186
21,0.1872293205875,207.98205304401927,0.6858862449880689,image_stim_n.png,201.68179473397322,180,200.98442986700684,13,202.68221851368435,336,faceWord_exp,female,0.6363062711898237,Wednesday,42,2019102308,22,4,42,neu,elevator,1,0.6973648669663817,5.95,23,y,207.93247307022102,207.2961667990312
22,-2.1205664047688315,215.38238013372757,0.685628961538896,image_stim_p.png,211.682184508536,336,210.9847676716745,11,212.6826191956643,180,faceWord_exp,female,1.202985320938751,Wednesday,42,2019102308,21,4,31,pos,trust,1,0.697416836861521,7.24,23,b,215.89973649312742,214.69675117218867
23,0.37753019343780747,225.38282797369175,0.6854185154661536,image_stim_p.png,221.68265223829076,336,220.98518150649033,13,222.68305644881912,180,faceWord_exp,female,0.6692372544202954,Wednesday,42,2019102308,21,4,41,neu,door,1,0.6974707318004221,5.43,23,b,225.3666467126459,224.6974094582256
24,2.7437052692255306,235.38336980855092,0.6858339542523026,image_stim_n.png,231.6831658424344,336,230.98552476498298,12,232.68351038405672,180,faceWord_exp,female,0.5528483062516898,Wednesday,42,2019102308,22,4,32,neg,stampede,1,0.6976410774514079,4.48,23,y,235.2503841605503,234.69753585429862
25,0.19555716741692625,245.38379070092924,0.6855734628625214,image_stim_n.png,241.68359603802674,336,240.98785763815977,12,242.68397233914584,180,faceWord_exp,female,0.4860056475736201,Wednesday,42,2019102308,22,4,32,neg,majority,1,0.6957383998669684,4.95,23,y,245.18422288564034,244.69821723806672
26,0.42679466080263373,255.38422185904346,0.6859164002817124,image_stim_n.png,251.68408846948296,336,250.98790190881118,12,252.68449075543322,180,faceWord_exp,female,0.7031354561913759,Wednesday,42,2019102308,22,4,32,neg,zone,1,0.6961865606717765,4.75,23,y,255.40144091495313,254.69830545876175
27,-1.3206920491180312,265.3847088366747,0.6853617331944406,image_stim_p.png,261.6845302139409,336,260.98758944752626,11,262.68483433453366,180,faceWord_exp,female,0.7025929796509445,Wednesday,42,2019102308,21,4,31,pos,harmonica,1,0.6969407664146274,6.32,23,b,265.4019400831312,264.69934710348025
28,0.6669259665908855,275.38515218533576,0.6856725907418877,image_stim_n.png,271.68497805390507,336,270.9883699591737,13,272.68535275082104,180,faceWord_exp,female,0.9195829187519848,Wednesday,42,2019102308,22,4,42,neu,businessman,1,0.6966080947313458,5.38,23,y,275.61906251334585,274.69947959459387
29,1.95458394600482,287.9857509303838,0.6860299641266465,image_stim_n.png,281.6854226856958,180,280.98903401964344,12,282.68591575860046,336,faceWord_exp,female,,Wednesday,42,2019102308,22,4,32,neg,snake,,0.6963886660523713,4.03,23,,,287.29972096625715
30,0.060511318752979076,295.38606230099685,0.6860334931407124,image_stim_n.png,291.68588496162556,336,290.98904588934965,12,292.68630264606327,180,faceWord_exp,female,,Wednesday,42,2019102308,22,4,32,neg,pig,,0.6968390722759068,4.83,23,,,294.70002880785614
31,-2.8305869761860607,307.9866745197214,0.6859048511832952,image_stim_p.png,301.6863793176599,180,300.9892088568304,11,302.6867723003961,336,faceWord_exp,female,0.6864848616532981,Wednesday,42,2019102308,21,4,31,pos,gratitude,1,0.6971704608295113,6.67,23,b,307.9872545301914,307.3007696685381
32,-1.7294291477603156,317.98704985831864,0.684979337034747,image_stim_p.png,311.68683613999747,180,310.9887709619943,11,312.687268902082,336,faceWord_exp,female,0.6187818115577102,Wednesday,42,2019102308,21,4,31,pos,dog,1,0.6980651780031621,7.0,23,b,317.9208523328416,317.3020705212839
33,0.3545861367636661,325.38743405090645,0.6857043500058353,image_stim_n.png,321.6873584059067,336,320.9898774086032,13,322.6877687119413,180,faceWord_exp,female,0.6362048976588994,Wednesday,42,2019102308,22,4,42,neu,put,1,0.6974809973035008,5.09,23,y,325.3379345985595,324.7017297009006
34,-0.7774272008663468,335.3878963268362,0.6854804300237447,image_stim_p.png,331.68775170925073,336,330.9903772184625,13,332.68809336354025,180,faceWord_exp,female,1.336124312132597,Wednesday,42,2019102308,21,4,41,neu,theme,0,0.6973744907882065,5.43,23,y,336.03854020894505,334.70241589681245
35,-2.066768843681998,347.98843796923757,0.6851012418046594,image_stim_p.png,341.68817131849937,180,340.990821208572,11,342.68863968970254,336,faceWord_exp,female,0.6189011498354375,Wednesday,42,2019102308,21,4,31,pos,honey,1,0.6973501099273562,7.27,23,b,347.92223787726834,347.3033367274329
36,0.18094025084207666,355.38876987132244,0.6856790068559349,image_stim_p.png,351.68869230127893,336,350.9916578605771,13,352.6891712588258,180,faceWord_exp,female,0.8695852607488632,Wednesday,42,2019102308,21,4,41,neu,journalist,1,0.6970344407018274,5.3,23,b,355.57267612521537,354.7030908644665
37,-0.9453395472380092,365.38928058813326,0.6859054928645492,image_stim_n.png,361.6891109480057,336,360.9915885673836,13,362.6895562214777,180,faceWord_exp,female,0.7031437971163541,Wednesday,42,2019102308,22,4,42,neu,team,1,0.6975223806221038,5.91,23,y,365.40651889238507,364.7033750952687
38,-1.6859102219357711,375.3897787940223,0.6864027362316847,image_stim_p.png,371.6896072290838,336,370.9920165173244,11,372.68993669282645,180,faceWord_exp,female,0.8035532687790692,Wednesday,42,2019102308,21,4,31,pos,truce,0,0.6975907117594033,6.42,23,y,375.50692932656966,374.7033760577906
39,-0.5273916336755435,387.990328456508,0.6860043001361191,image_stim_p.png,381.69008362013847,180,380.99277553521097,13,382.6904592795763,336,faceWord_exp,female,0.6030615433119237,Wednesday,42,2019102308,21,4,41,neu,scientist,1,0.6973080849274993,5.83,23,b,387.9073856996838,387.3043241563719
40,-2.547043884761341,395.390715215588,0.6859648413956165,image_stim_n.png,391.69059914932586,336,390.9930090792477,13,392.69095331477,180,faceWord_exp,female,0.6196098017971963,Wednesday,42,2019102308,22,4,42,neu,circus,1,0.6975900700781494,5.85,23,y,395.32436017598957,394.7047503741924
41,-1.5082836116280287,407.9912443466019,0.6857858337461948,image_stim_p.png,401.69091225229204,180,400.99398239306174,11,402.69135527987964,336,faceWord_exp,female,0.6696340865455568,Wednesday,42,2019102308,21,4,31,pos,kitchen,0,0.6969298592302948,6.17,23,y,407.97509259940125,407.3054585128557
42,-1.301667818567906,415.39161185757257,0.6856921594589949,image_stim_p.png,411.6914120619185,336,410.9940667639021,11,412.69177007721737,180,faceWord_exp,female,0.8029761456418782,Wednesday,42,2019102308,21,4,31,pos,bicycle,1,0.6973452980164438,6.71,23,b,415.50889584375545,414.7059196981136
43,0.7532200949518182,425.39201318100095,0.6861226758919656,image_stim_n.png,421.69186054333113,336,420.994376338087,12,422.69229747587815,180,faceWord_exp,female,0.6032161698676646,Wednesday,42,2019102308,22,4,32,neg,loan,1,0.697484205244109,4.19,23,y,425.30910667497665,424.705890505109
44,-0.9031069202434168,435.3925675272476,0.6860357387922704,image_stim_p.png,431.6923404633999,336,430.9946525488049,13,432.6927982480265,180,faceWord_exp,female,0.6197352355811745,Wednesday,42,2019102308,21,4,41,neu,boy,1,0.6976879145950079,5.84,23,b,435.3262670240365,434.7065317884553
45,-1.426145970237633,445.39290404855274,0.6857582447119057,image_stim_p.png,441.69277033838443,336,440.99536729604006,11,442.6932056667283,180,faceWord_exp,female,0.6863190070725977,Wednesday,42,2019102308,21,4,31,pos,lust,1,0.6974030423443764,6.26,23,b,445.39346481091343,444.70714580384083
