offset_img,word_score_warriner,rt,onset_img,age,onset_word,duration_measured_img,correct_resp,scan day,pause_trigger_t,img,word_trigger,condition,word_label,duration_frames,key_t,ID,session,offset_word,delay_frames_before,img_trigger,duration_measured_word,gender,word_score_pc,word,no,delay_frames_after,response,pause_trigger
367.98756699147634,7.23,0.45242471899837255,367.30220622057095,24,360.9895707217511,0.6853607709053904,1,Monday,362.6876936441986,image_stim_p.png,11,faceWord_exp,pos,42,367.7546309395693,2019102102,4,361.6873404410435,336,21,0.6977697192924097,female,-1.17416436554964,bay,37,180,b,31
375.38792744476814,4.75,0.5853625674499199,374.7029574109474,24,370.9914657002082,0.6849700338207185,1,Monday,372.6880587170599,image_stim_n.png,12,faceWord_exp,neg,42,375.28831997839734,2019102102,4,371.6878094538115,180,22,0.696343753603287,female,0.42679466080263373,zone,38,336,y,32
385.3883380716434,4.48,0.5032490843441337,384.70222790678963,24,380.99062070727814,0.6861101648537442,1,Monday,382.688757744967,image_stim_n.png,12,faceWord_exp,neg,42,385.20547699113376,2019102102,4,381.68821751419455,180,22,0.6975968069164082,female,2.7437052692255306,stampede,39,336,y,32
397.9890231125755,6.73,0.5365608596475795,397.3028106119018,24,390.9911901310552,0.6862125006737188,1,Monday,392.68909394566435,image_stim_p.png,11,faceWord_exp,pos,42,397.8393714715494,2019102102,4,391.68874362972565,336,21,0.6975534986704588,female,-1.2094761189992442,parent,40,180,b,31
407.9893981302157,6.52,0.7196522761369124,407.3038538604742,24,400.99140763492323,0.6855442697415128,1,Monday,402.68961268267594,image_stim_p.png,11,faceWord_exp,pos,42,408.0235061366111,2019102102,4,401.6891414243728,336,21,0.6977337894495577,female,-1.5215329943370883,bread,41,180,b,31
415.3898025334347,6.42,0.5526564663741738,414.70414887019433,24,410.9919533194043,0.6856536632403731,0,Monday,412.69001689343713,image_stim_p.png,11,faceWord_exp,pos,42,415.2568053365685,2019102102,4,411.68962423165794,180,21,0.6976709122536704,female,-1.6859102219357711,truce,42,336,y,31
425.3902420323575,6.53,0.4533428547438234,424.70404075982515,24,420.99275019206107,0.6862012725323439,1,Monday,422.6903152394807,image_stim_p.png,11,faceWord_exp,pos,42,425.15738361456897,2019102102,4,421.69003165035974,180,21,0.6972814582986757,female,-1.7974288604529352,bonfire,43,336,b,31
437.99078078754246,3.36,0.4364259944995865,437.30473253759556,24,430.99313387135044,0.6860482499469072,1,Monday,432.6908869089093,image_stim_n.png,12,faceWord_exp,neg,42,437.74115853209514,2019102102,4,431.6905452546198,336,22,0.6974113832693547,female,-0.3663992490442602,expensive,44,180,y,32
447.9912501211511,2.76,0.45298900990746915,447.30521855293773,24,440.99356342549436,0.686031568213366,0,Monday,442.691392493085,image_stim_n.png,12,faceWord_exp,neg,42,447.7582075628452,2019102102,4,441.69098250800744,336,22,0.697419082513079,female,3.803034067475641,flood,45,180,b,32
457.9917524972698,5.95,0.6859135130653158,457.3063657414168,24,450.9940593856154,0.68538675585296,1,Monday,452.6918127438985,image_stim_p.png,13,faceWord_exp,neu,42,457.9922792544821,2019102102,4,451.69139634270687,336,21,0.6973369570914656,female,0.0196438746392397,worker,46,180,b,41
467.99219456268474,7.0,0.6865596085553989,467.3061629944714,24,460.99408055853564,0.686031568213366,1,Monday,462.6923584283795,image_stim_p.png,11,faceWord_exp,pos,42,467.9927226030268,2019102102,4,461.69186503463425,336,21,0.6977844760986045,female,-1.7294291477603156,dog,47,180,b,31
475.3925152365118,6.71,1.336911239894107,474.7063919188222,24,470.9950150552904,0.6861233176896349,1,Monday,472.69274531584233,image_stim_p.png,11,faceWord_exp,pos,42,476.0433031587163,2019102102,4,471.69232378178276,180,21,0.6973087264923379,female,-1.301667818567906,bicycle,48,336,b,31
485.39301825431176,3.57,0.6863315182272345,484.7072417237796,24,480.99565152672585,0.6857765305321664,1,Monday,482.69323357671965,image_stim_n.png,12,faceWord_exp,neg,42,485.3935732420068,2019102102,4,481.6928091554437,180,22,0.6971576287178323,female,2.8314410724962364,denial,49,336,y,32
497.99354706460144,4.0,0.46975156432017684,497.30754276458174,24,490.9960114667192,0.6860043000197038,1,Monday,492.69364548672456,image_stim_n.png,12,faceWord_exp,neg,42,497.7772943289019,2019102102,4,491.6932345391251,336,22,0.6972230724059045,female,2.7422742606943906,fallacy,50,180,y,32
505.3938706256449,5.85,0.5860593495890498,504.7083568321541,24,500.99639001325704,0.6855137934908271,1,Monday,502.69420239923056,image_stim_p.png,13,faceWord_exp,neu,42,505.29441618174314,2019102102,4,501.69373627367895,180,21,0.6973462604219094,female,-2.547043884761341,circus,51,336,b,41
515.3943717186339,6.32,0.5688313113059849,514.7094924717676,24,510.9972308357246,0.6848792468663305,1,Monday,512.694574850495,image_stim_p.png,11,faceWord_exp,pos,42,515.2783237830736,2019102102,4,511.69415973254945,180,21,0.6969288968248293,female,-1.3206920491180312,harmonica,52,336,b,31
525.3948420145316,5.09,0.868766573490575,524.7099364618771,24,520.9970200686948,0.6849055526545271,1,Monday,522.695070810616,image_stim_p.png,13,faceWord_exp,neu,42,525.5787030353677,2019102102,4,521.6947294771671,180,21,0.6977094084722921,female,0.3545861367636661,put,53,336,b,41
537.995442684507,7.3,0.6688532541738823,537.3102461643284,24,530.9976857332513,0.6851965201785788,1,Monday,532.6954609061358,image_stim_p.png,11,faceWord_exp,pos,42,537.9790994185023,2019102102,4,531.6951003244612,336,21,0.697414591209963,female,-2.411716547027706,flower,54,180,b,31
545.3957486015279,5.43,0.5683064790209755,544.7111805327004,24,540.9981316482881,0.6845680688275024,1,Monday,542.6959449965507,image_stim_p.png,13,faceWord_exp,neu,42,545.2794870117214,2019102102,4,541.6955680539832,180,21,0.6974364056950435,female,-0.7774272008663468,theme,55,336,b,41
557.9963762188563,6.68,0.7188255689106882,557.3115268065594,24,550.998501853901,0.6848494122968987,1,Monday,552.6963729466079,image_stim_p.png,11,faceWord_exp,pos,42,558.0303523754701,2019102102,4,551.6959883047966,336,21,0.6974864508956671,female,-2.303583541830637,wonder,56,180,b,31
565.3966352986172,6.26,0.5185718786669895,564.7118025680538,24,560.9991800297284,0.6848327305633575,1,Monday,562.6969138190616,image_stim_p.png,11,faceWord_exp,pos,42,565.2303744467208,2019102102,4,561.6964701496763,180,21,0.6972901199478656,female,-1.426145970237633,lust,57,336,b,31
577.9972728608409,3.4,0.5189356682822108,577.3120118593797,24,570.9999111378565,0.6852610014611855,1,Monday,572.6973635837203,image_stim_n.png,12,faceWord_exp,neg,42,577.8309475276619,2019102102,4,571.6969372376334,336,22,0.6970260997768492,female,3.4698173961771306,animosity,58,180,y,32
587.9976472369162,4.19,0.4521145032485947,587.3126909976127,24,580.9998318996513,0.684956239303574,1,Monday,582.6977613783674,image_stim_n.png,12,faceWord_exp,neg,42,587.7648055008613,2019102102,4,581.6974242152646,336,22,0.6975923156132922,female,0.7532200949518182,loan,59,180,y,32
597.9981999790762,5.68,0.4688247669255361,597.3131003411254,24,591.0006926119095,0.6850996379507706,0,Monday,592.6982842858415,image_stim_n.png,13,faceWord_exp,neu,42,597.7819251080509,2019102102,4,591.6978582605952,336,22,0.6971656486857682,female,-0.4880378396985329,chestnut,60,180,b,42
