word_trigger,pause_trigger_t,condition,offset_img,delay_frames_before,img,offset_word,correct_resp,scan day,onset_word,rt,pause_trigger,duration_measured_img,onset_img,no,img_trigger,gender,word_score_pc,ID,duration_measured_word,age,session,duration_frames,word_label,word_score_warriner,response,key_t,word,delay_frames_after
13,102.78900310001336,faceWord_exp,108.09715329995379,336,image_stim_p.png,101.78870619996451,1,Monday,101.09321409999393,0.6355502000078559,41,0.6844170999247581,107.41273620002903,11,21,male,-0.1793860699809707,qwerty,0.6954920999705791,24,3,42,neu,5.34,b,108.04828640003689,patent,180
13,112.79361679998692,faceWord_exp,115.5068005999783,180,image_stim_p.png,111.7943016999634,1,Monday,111.09971750003751,0.6208044000668451,41,0.6862944000167772,114.82050619996153,12,21,male,0.20373950943912453,qwerty,0.6945841999258846,24,3,42,neu,5.72,b,115.44131060002837,plane,336
12,122.8033966999501,faceWord_exp,128.11459729995113,336,image_stim_n.png,121.80368579993956,1,Monday,121.11863419995643,0.5212727999314666,32,0.6865288999397308,127.4280684000114,13,22,male,3.4172209593162717,qwerty,0.6850515999831259,24,3,42,neg,3.4,y,127.94934119994286,delirium,180
12,132.81126929994207,faceWord_exp,138.12088840000797,336,image_stim_n.png,131.8115907999454,1,Monday,131.11574809998274,0.5158594000386074,32,0.6809443000238389,137.43994409998413,14,22,male,3.6129749181587063,qwerty,0.6958426999626681,24,3,42,neg,2.11,y,137.95580350002274,criminal,180
13,142.8179862999823,faceWord_exp,145.53093969996553,180,image_stim_n.png,141.8181973999599,0,Monday,141.12200849992223,0.4033260999713093,42,0.6843149999622256,144.8466247000033,15,22,male,0.6016604903777263,qwerty,0.6961889000376686,24,3,42,neu,5.24,b,145.2499507999746,toe,336
12,152.82581579999533,faceWord_exp,155.5378655999666,180,image_stim_n.png,151.82601209997665,1,Monday,151.12920710002072,0.5216669000219554,32,0.686216100002639,154.85164949996397,16,22,male,4.2618443246155895,qwerty,0.6968049999559298,24,3,42,neg,2.62,y,155.37331639998592,shame,336
12,162.83059159992263,faceWord_exp,168.14412059995811,336,image_stim_n.png,161.83256449992768,1,Monday,161.13738850003574,0.5678004999645054,32,0.6837085000006482,167.46041209995747,17,22,male,1.8802224749820768,qwerty,0.6951759998919442,24,3,42,neg,3.95,y,168.02821259992197,dusty,180
12,172.8398964999942,faceWord_exp,178.150426600012,336,image_stim_n.png,171.8392338999547,1,Monday,171.14405240002088,0.501354799955152,32,0.6837062999838963,177.4667203000281,18,22,male,3.6017940902369654,qwerty,0.6951814999338239,24,3,42,neg,3.45,y,177.96807509998325,grievance,180
11,182.84717600001022,faceWord_exp,188.1580872000195,336,image_stim_p.png,181.84703029994853,1,Monday,181.1521191999782,0.6215136999962851,31,0.6871685000369325,187.47091869998258,19,21,male,-1.100912149643323,qwerty,0.6949110999703407,24,3,42,pos,6.32,b,188.09243239997886,saxophone,180
12,192.85450619994663,faceWord_exp,198.1652105000103,336,image_stim_n.png,191.85391239996534,1,Monday,191.1582889999263,0.6218925999710336,32,0.687607100000605,197.47760340000968,20,22,male,0.33736940436804663,qwerty,0.6956234000390396,24,3,42,neg,4.7,y,198.09949599998072,radish,180
12,202.86170180002227,faceWord_exp,208.17338689998724,336,image_stim_n.png,201.86147719994187,1,Monday,201.16621940000914,0.5700579000404105,32,0.6864661000436172,207.48692079994362,21,22,male,2.1987551193617842,qwerty,0.6952577999327332,24,3,42,neg,4.59,y,208.05697869998403,volcano,180
11,212.86965629993938,faceWord_exp,215.5828804000048,180,image_stim_p.png,211.8695574000012,1,Monday,211.17302240000572,0.7538077000062913,31,0.6865428000455722,214.89633759995922,22,21,male,-2.098490136277324,qwerty,0.6965349999954924,24,3,42,pos,7.11,b,215.65014529996552,rose,336
13,222.8765279999934,faceWord_exp,225.5892519999761,180,image_stim_p.png,221.87582269997802,1,Monday,221.1930009999778,0.6707387000788003,41,0.6863125000381842,224.90293949993793,23,21,male,0.05858023181365075,qwerty,0.6828217000002041,24,3,42,neu,5.1,b,225.57367820001673,cabinet,336
12,232.88374620000832,faceWord_exp,238.19414289994165,336,image_stim_n.png,231.88306100002956,1,Monday,231.18870659999084,0.6029900000430644,32,0.6853271999862045,237.50881569995545,24,22,male,1.9197700017151131,qwerty,0.6943544000387192,24,3,42,neg,4.18,y,238.1118056999985,belch,180
12,242.8901552000316,faceWord_exp,248.2003610000247,336,image_stim_n.png,241.89036850002594,1,Monday,241.19485830003396,0.5178733000066131,32,0.6821721000596881,247.51818889996503,25,22,male,1.7592404876513306,qwerty,0.6955101999919862,24,3,42,neg,4.32,y,248.03606219997164,cold,180
11,252.89857700001448,faceWord_exp,258.2087341999868,336,image_stim_p.png,251.8979969000211,1,Monday,251.2023350999225,0.6378744998946786,31,0.6868669999530539,257.52186720003374,26,21,male,-1.9950971558262764,qwerty,0.6956618000986055,24,3,42,pos,7.0,b,258.1597416999284,park,180
13,262.90505069994833,faceWord_exp,265.618174299947,180,image_stim_p.png,261.9052553999936,1,Monday,261.21046670002397,0.4371922999853268,41,0.6847943000029773,264.933379999944,27,21,male,-1.5026706526379858,qwerty,0.6947886999696493,24,3,42,neu,5.82,b,265.37057229992934,spiritual,336
13,272.9132125999313,faceWord_exp,275.6243772000307,180,image_stim_p.png,271.91336639993824,1,Monday,271.21619369997643,0.5878483999986202,41,0.6848674000939354,274.9395097999368,28,21,male,-0.6884171372613734,qwerty,0.6971726999618113,24,3,42,neu,5.95,b,275.5273581999354,egg,336
13,282.9193547000177,faceWord_exp,288.2281573000364,336,image_stim_p.png,281.91983100003563,1,Monday,281.22474169998895,0.5849486999213696,41,0.684063500026241,287.54409380001016,29,21,male,-0.4971407339658378,qwerty,0.6950893000466749,24,3,42,neu,5.68,b,288.12904249993153,cafeteria,180
11,292.92400140000973,faceWord_exp,295.6380903000245,180,image_stim_p.png,291.92453920003027,1,Monday,291.2278941000113,0.4558078999398276,31,0.6879775000270456,294.95011279999744,30,21,male,-1.0841943171680315,qwerty,0.6966451000189409,24,3,42,pos,6.75,b,295.40592069993727,bird,336
11,302.9338914999971,faceWord_exp,308.24605269997846,336,image_stim_p.png,301.93371779995505,1,Monday,301.23829020000994,0.4196760000195354,31,0.6854161999654025,307.56063650001306,31,21,male,-1.7760144816699572,qwerty,0.6954275999451056,24,3,42,pos,7.18,b,307.9803125000326,island,180
11,312.94212329993024,faceWord_exp,318.2513495000312,336,image_stim_p.png,311.94068969995715,1,Monday,311.2456401999807,0.5380527999950573,31,0.6866509000537917,317.5646985999774,32,21,male,-1.6804307003665144,qwerty,0.6950494999764487,24,3,42,pos,6.29,b,318.1027513999725,flute,180
13,322.9486335000256,faceWord_exp,325.66152790002525,180,image_stim_p.png,321.9488663999364,1,Monday,321.25066659995355,0.6188177999574691,41,0.6845707000466064,324.97695719997864,33,21,male,0.5062695562835388,qwerty,0.6981997999828309,24,3,42,neu,5.75,b,325.5957749999361,year,336
13,332.95598460000474,faceWord_exp,335.66956029995345,180,image_stim_p.png,331.95519240002614,1,Monday,331.26659559994005,0.5709500000812113,41,0.6871504000155255,334.9824098999379,34,21,male,0.1511721542964875,qwerty,0.6885968000860885,24,3,42,neu,5.71,b,335.55335990001913,sum,336
11,342.9630513000302,faceWord_exp,348.27343449997716,336,image_stim_p.png,341.9630395999411,1,Monday,341.2677112999372,0.5350135000189766,31,0.6828281000489369,347.5906063999282,35,21,male,-1.728066945394655,qwerty,0.6953283000038937,24,3,42,pos,6.84,b,348.1256198999472,computer,180
13,352.9709528000094,faceWord_exp,355.6839471999556,180,image_stim_n.png,351.97089909994975,0,Monday,351.2739991999697,0.4378606000682339,42,0.6868885000003502,354.99705869995523,36,22,male,0.13339963708933658,qwerty,0.6968998999800533,24,3,42,neu,5.65,b,355.43491930002347,pencil,336
13,362.97743580001406,faceWord_exp,368.3058778999839,336,image_stim_n.png,361.9780637000222,1,Monday,361.28305480000563,0.6802276999223977,42,0.695828799973242,367.61004910001066,37,22,male,0.5990623206044929,qwerty,0.6950089000165462,24,3,42,neu,5.61,y,368.29027679993305,witness,180
11,373.01890010002535,faceWord_exp,375.7319761000108,180,image_stim_p.png,372.0022906999802,1,Monday,371.30544619995635,0.6714457999914885,31,0.6868337000487372,375.04514239996206,38,21,male,-1.6019047514101912,qwerty,0.6968445000238717,24,3,42,pos,7.25,b,375.71658819995355,family,336
13,383.02557129994966,faceWord_exp,388.33613790001255,336,image_stim_p.png,382.0254453999223,1,Monday,381.3296835999936,0.6358966999687254,41,0.6841240000212565,387.6520138999913,39,21,male,-1.0048841857254538,qwerty,0.6957617999287322,24,3,42,neu,5.89,b,388.28791059996,gum,180
13,393.0340517000295,faceWord_exp,398.34357499994803,336,image_stim_n.png,392.03345530002844,1,Monday,391.3347385999514,1.0208619999466464,42,0.686969899921678,397.65660510002635,40,22,male,-0.945340141786388,qwerty,0.6987167000770569,24,3,42,neu,5.58,y,398.677467099973,tuba,180
13,403.0400200999575,faceWord_exp,405.75307330000214,180,image_stim_p.png,402.0402565000113,1,Monday,401.3461894999491,0.7184010000200942,41,0.6845045000081882,405.06856879999395,41,21,male,0.07332602516344529,qwerty,0.6940670000622049,24,3,42,neu,5.7,b,405.78696980001405,jungle,336
11,413.044813000015,faceWord_exp,415.75796059996355,180,image_stim_p.png,412.04453079996165,1,Monday,411.34990809997544,0.5364045000169426,31,0.6851355000399053,415.07282509992365,42,21,male,-2.484088237918995,qwerty,0.694622699986212,24,3,42,pos,7.23,b,415.6092295999406,butterfly,336
13,423.05475020001177,faceWord_exp,425.7665288000135,180,image_stim_n.png,422.0547927999869,1,Monday,421.358456499991,0.6012366999639198,42,0.6827812000410631,425.0837475999724,43,22,male,-1.343270424679961,qwerty,0.6963362999958917,24,3,42,neu,5.81,y,425.68498429993633,jam,336
12,433.0621152999811,faceWord_exp,435.77399050001986,180,image_stim_n.png,432.0628389000194,1,Monday,431.3730789999245,0.5551976999267936,32,0.6859843999845907,435.0880061000353,44,22,male,3.6887696102955196,qwerty,0.6897599000949413,24,3,42,neg,2.81,y,435.64320379996207,malice,336
11,443.06843189999927,faceWord_exp,448.3792251999257,336,image_stim_p.png,442.06846009998117,1,Monday,441.37315150001086,0.4190063000423834,31,0.6833716999972239,447.6958534999285,45,21,male,-1.9002611819546853,qwerty,0.6953085999703035,24,3,42,pos,7.11,b,448.1148597999709,couple,180
12,453.0769527000375,faceWord_exp,458.3871583000291,336,image_stim_n.png,452.07681490003597,1,Monday,451.38052370003425,0.5861793999793008,32,0.685440200031735,457.7017180999974,46,22,male,0.041184453360586966,qwerty,0.6962912000017241,24,3,42,neg,4.6,y,458.2878974999767,cabbage,180
11,463.0835262000328,faceWord_exp,468.39164549997076,336,image_stim_p.png,462.08356099994853,1,Monday,461.3876294000074,0.4695669999346137,31,0.6849274999694899,467.7067180000013,47,21,male,-1.4443598905895143,qwerty,0.6959315999411047,24,3,42,pos,7.3,b,468.1762849999359,raspberry,180
11,473.08817460003775,faceWord_exp,475.8013335999567,180,image_stim_p.png,472.0885912999511,1,Monday,471.39236379996873,0.5891079000430182,31,0.6876993000041693,475.11363429995254,48,21,male,-1.2126784285084091,qwerty,0.6962274999823421,24,3,42,pos,6.75,b,475.70274219999555,agreement,336
12,483.09532339998987,faceWord_exp,488.40660610003397,336,image_stim_n.png,482.09571050002705,1,Monday,481.3993644999573,0.41880790004506707,32,0.6841577000450343,487.72244839998893,49,22,male,3.4211910580769755,qwerty,0.6963460000697523,24,3,42,neg,3.0,y,488.141256300034,tax,180
13,493.1024020999903,faceWord_exp,495.81637250003405,180,image_stim_p.png,492.1030392999528,1,Monday,491.4068492000224,0.6567284000338987,41,0.6894190000602975,495.12695349997375,50,21,male,-0.123291752025302,qwerty,0.6961900999303907,24,3,42,neu,5.55,b,495.78368190000765,faucet,336
12,503.11280380003154,faceWord_exp,508.4219642999815,336,image_stim_n.png,502.11199220002163,1,Monday,501.41705609997734,0.5507491999305785,32,0.6813185999635607,507.7406457000179,51,22,male,3.583082910341294,qwerty,0.6949361000442877,24,3,42,neg,3.47,y,508.2913948999485,cyclone,180
12,513.1199439000338,faceWord_exp,515.8332324000075,180,image_stim_n.png,512.1205807999941,1,Monday,511.4242422999814,0.6375002999557182,32,0.686089999973774,515.1471424000338,52,22,male,2.411295736651624,qwerty,0.6963385000126436,24,3,42,neg,3.37,y,515.7846426999895,tobacco,336
11,523.1265796000371,faceWord_exp,525.8400426999433,180,image_stim_p.png,522.1260581000242,1,Monday,521.4321705999319,0.618218700052239,31,0.6841486999765038,525.1558939999668,53,21,male,-1.8894778219780863,qwerty,0.6938875000923872,24,3,42,pos,7.0,b,525.774112700019,coffee,336
13,533.1342786999885,faceWord_exp,535.8481468999526,180,image_stim_n.png,532.1350007000146,1,Monday,531.438297500019,0.58918300003279,42,0.6882620999822393,535.1598847999703,54,22,male,-0.23071750329615884,qwerty,0.6967031999956816,24,3,42,neu,5.63,y,535.7490678000031,pen,336
11,543.140843900037,faceWord_exp,548.4535141999368,336,image_stim_p.png,542.1411926000146,1,Monday,541.4571122999769,0.6181253000395373,31,0.6844242999795824,547.7690898999572,55,21,male,-1.4106928476010352,qwerty,0.6840803000377491,24,3,42,pos,6.63,b,548.3872151999967,car,180
13,553.1492077999283,faceWord_exp,558.4598403000273,336,image_stim_p.png,552.1490033000009,1,Monday,551.4529843999771,0.5699351000366732,41,0.6856707000406459,557.7741695999866,56,21,male,-1.7878104403788575,qwerty,0.6960189000237733,24,3,42,neu,5.4,b,558.3441047000233,harp,180
12,563.1558324999642,faceWord_exp,565.8687106999569,180,image_stim_n.png,562.1558023999678,1,Monday,561.4609256000258,0.4518620999297127,32,0.6843290999531746,565.1843816000037,57,22,male,0.41231466195915456,qwerty,0.6948767999419942,24,3,42,neg,4.68,y,565.6362436999334,foot,336
13,573.1642109999666,faceWord_exp,578.4743688999442,336,image_stim_p.png,572.1637031999417,1,Monday,571.4674299999606,0.6193896000040695,41,0.6854760999558493,577.7888927999884,58,21,male,0.30770997164376424,qwerty,0.6962731999810785,24,3,42,neu,5.73,b,578.4082823999925,reality,180
11,583.1707772000227,faceWord_exp,588.4809380000224,336,image_stim_p.png,582.1702910999302,1,Monday,581.4753412000136,0.6548832999542356,31,0.686139400000684,587.7947986000217,59,21,male,-1.2474567486001964,qwerty,0.6949498999165371,24,3,42,pos,6.71,b,588.449681899976,advantage,180
11,593.1781250999775,faceWord_exp,598.4884144000243,336,image_stim_p.png,592.1770869999891,1,Monday,591.481094299932,0.43971559999044985,31,0.6887770000612363,597.7996373999631,60,21,male,-3.230607919269787,qwerty,0.6959927000571042,24,3,42,pos,8.21,b,598.2393529999536,joy,180
