onset_img,onset_word,offset_img,session,age,img,word_score_warriner,word_trigger,img_trigger,word_label,correct_resp,key_t,no,pause_trigger,rt,delay_frames_before,scan day,duration_measured_word,word,gender,offset_word,condition,duration_frames,word_score_pc,duration_measured_img,response,pause_trigger_t,delay_frames_after,ID
488.42649356400216,482.1053950600035,489.10633211200184,4,25,image_stim_n.png,3.78,12,22,neg,1,488.7741801230004,49,32,0.3476865589982481,336,Monday,0.6905817430015304,empty,male,482.79597680300503,faceWord_exp,42,2.8496222967354625,0.6798385479996796,y,483.79602019000595,180,60
495.85900282199873,492.133342318004,496.5322535960004,4,25,image_stim_n.png,5.67,13,22,neu,1,496.31689293600357,50,42,0.45789011400484014,180,Monday,0.6859566819985048,bell,male,492.8192990000025,faceWord_exp,42,-0.6996261236875504,0.6732507740016445,y,493.8191475950007,336,60
505.8795258829996,502.1520607700004,506.55562078799994,4,25,image_stim_n.png,2.76,12,22,neg,1,506.2576408570021,51,32,0.37811497400252847,180,Monday,0.6906030050013214,flood,male,502.8426637750017,faceWord_exp,42,3.803034067475641,0.6760949050003546,y,503.84245880600065,336,60
515.8999849460015,512.1757577040044,516.578948952003,4,25,image_stim_n.png,3.02,12,22,neg,1,516.1968776560025,52,32,0.29689271000097506,180,Monday,0.6901600089986459,scream,male,512.865917713003,faceWord_exp,42,2.6978270877422883,0.678964006001479,y,513.8656531950037,336,60
528.5214398079988,522.199486659003,529.1996868630013,4,25,image_stim_n.png,4.75,12,22,neg,1,529.0674969460015,53,32,0.5460571380026522,336,Monday,0.6897664220014121,zone,male,522.8892530810044,faceWord_exp,42,0.42679466080263373,0.67824705500243,y,523.8891407769988,180,60
535.9457756010015,532.2226010710001,536.6255760790009,4,25,image_stim_n.png,3.52,12,22,neg,1,536.3435280929989,54,32,0.3977524919973803,180,Monday,0.6900209260056727,battle,male,532.9126219970058,faceWord_exp,42,3.668156535681199,0.6798004779993789,y,533.9124696810031,336,60
548.5668648230057,542.245543103003,549.2463250850051,4,25,image_stim_p.png,7.75,11,21,pos,1,548.8312787250034,55,31,0.2644139019976137,336,Monday,0.6905040400015423,peace,male,542.9360471430045,faceWord_exp,42,-3.0311112754680245,0.6794602619993384,b,543.9359217570018,180,60
558.5862374930002,552.2699588940013,559.2695334380041,4,25,image_stim_p.png,6.67,11,21,pos,1,558.9043233470002,56,31,0.31808585399994627,336,Monday,0.6892656249983702,gratitude,male,552.9592245189997,faceWord_exp,42,-2.8305869761860607,0.6832959450039198,b,553.9592165420036,180,60
568.6143396859989,562.2944876140027,569.2930959910009,4,25,image_stim_n.png,4.03,12,22,neg,1,568.9446564720056,57,32,0.3303167860067333,336,Monday,0.6881684699983452,snake,male,562.9826560840011,faceWord_exp,42,1.95458394600482,0.6787563050020253,y,563.9824957410019,180,60
578.638965377002,572.3147678430032,579.3163810400001,4,25,image_stim_p.png,5.43,13,21,neu,1,579.0511217820022,58,41,0.4121564050001325,336,Monday,0.6913100579986349,door,male,573.0060779010018,faceWord_exp,42,0.37753019343780747,0.6774156629981007,b,574.0058943980039,180,60
586.0623142370023,582.3330322870024,586.7423220790006,4,25,image_stim_n.png,3.36,12,22,neg,1,586.3605476200028,59,32,0.2982333830004791,180,Monday,0.696400619999622,expensive,male,583.029432907002,faceWord_exp,42,-0.3663992490442602,0.6800078419983038,y,584.029193069,336,60
598.6822812860046,592.3635323540002,599.3631362119995,4,25,image_stim_n.png,5.79,13,22,neu,0,598.9641656930035,60,42,0.28188440699886996,336,Monday,0.6891458060053992,baseball,male,593.0526781600056,faceWord_exp,42,-0.4066038871991289,0.6808549259949359,b,594.0525409309994,180,60
