onset_img,scan day,duration_measured_word,duration_frames,word,pause_trigger,onset_word,ID,word_score_pc,word_score_warriner,key_t,pause_trigger_t,word_trigger,img,delay_frames_after,response,gender,duration_measured_img,session,offset_word,correct_resp,offset_img,delay_frames_before,no,condition,rt,word_label,age,img_trigger
397.3160998412641,Monday,0.6972442452097312,42,chicken,31,391.00450085429475,2019102103,-1.3205598447631597,6.17,398.0195727812825,392.7021557263797,11,image_stim_p.png,180,b,female,0.686010395293124,2,391.7017450995045,1,398.0021102365572,336,40,faceWord_exp,0.7034729400184005,pos,25,21
404.71636020438746,Monday,0.6965375181753188,42,fireworks,31,401.0056977671338,2019102103,-1.926056195769395,6.8,405.2694324303884,402.7026042077923,11,image_stim_p.png,336,b,female,0.6860325306188315,2,401.70223528530914,1,405.4023927350063,180,41,faceWord_exp,0.5530722260009497,pos,25,21
414.71722059568856,Monday,0.6977514334721491,42,pan,41,411.00491693464573,2019102103,0.3296196251321362,5.15,415.43668905226514,412.70305204752367,13,image_stim_p.png,336,b,female,0.685630886349827,2,411.7026683681179,1,415.4028514820384,180,42,faceWord_exp,0.7194684565765783,neu,25,21
427.31766728067305,Monday,0.6974322353489697,42,luck,31,421.0057166944025,2019102103,-2.2291915044129413,6.73,427.8204422193812,422.7035319675924,11,image_stim_p.png,180,b,female,0.6857739640399814,2,421.7031489297515,1,428.00344124471303,336,43,faceWord_exp,0.5027749387081712,pos,25,21
434.7185471126577,Monday,0.6974826012738049,42,office,32,431.00613790773787,2019102103,0.6502198887451732,4.54,435.4543213013094,432.70405968709383,12,image_stim_n.png,336,y,female,0.6852414325112477,2,431.70362050901167,1,435.40378854516894,180,44,faceWord_exp,0.7357741886517033,neg,25,22
444.7184560048627,Monday,0.6972538693808019,42,carnival,31,441.006793306442,2019102103,-2.4114282062334524,6.48,445.5047725737095,442.70451105572283,11,image_stim_p.png,336,b,female,0.685732580604963,2,441.7040471758228,1,445.40418858546764,180,45,faceWord_exp,0.7863165688468143,pos,25,21
454.7190382607514,Monday,0.6973276538774371,42,optimism,31,451.0071760234423,2019102103,-2.7563434535584275,7.21,455.23837461089715,452.7049033967778,11,image_stim_p.png,336,b,female,0.6856356983771548,2,451.70450367731974,1,455.40467395912856,180,46,faceWord_exp,0.5193363501457497,pos,25,21
464.719254802214,Monday,0.6973757741507143,42,eggplant,41,461.0075850462308,2019102103,-0.09980687036967174,5.55,465.30559966585133,462.70548276556656,13,image_stim_p.png,336,b,female,0.6859202499035746,2,461.70496082038153,1,465.40517505211756,180,47,faceWord_exp,0.5863448636373505,neu,25,21
474.7195544313872,Monday,0.697658400866203,42,axe,32,471.0077589210123,2019102103,0.7321109855355353,3.48,475.28927981841844,472.70578335714526,12,image_stim_n.png,336,y,female,0.6860524204093963,2,471.7054173218785,1,475.4056068517966,180,48,faceWord_exp,0.5697253870312124,neg,25,22
484.7202027726453,Monday,0.697406571242027,42,camel,42,481.008478800999,2019102103,0.0657349158769076,5.29,485.4066561956424,482.7063377032755,13,image_stim_n.png,336,y,female,0.6858759791357443,2,481.705885372241,1,485.406078751781,180,49,faceWord_exp,0.6864534229971468,neu,25,22
494.72088255232666,Monday,0.6970982803031802,42,speech,42,491.00924263102934,2019102103,-0.18776275500974607,5.62,495.4736964685144,492.7066928312415,13,image_stim_n.png,336,y,female,0.6856674577575177,2,491.7063409113325,1,495.4065500100842,180,50,faceWord_exp,0.7528139161877334,neu,25,22
507.3208114625886,Monday,0.6976025812327862,42,van,32,501.0092628415441,2019102103,-0.14866519221167074,4.43,507.8408593519125,502.70719584904145,12,image_stim_n.png,180,y,female,0.6862910971976817,2,501.7068654227769,1,508.0071025597863,336,51,faceWord_exp,0.5200478893239051,neg,25,22
517.3218989819288,Monday,0.6970177589682862,42,terrorist,32,511.01025540335104,2019102103,4.537930167489568,2.35,518.10804135527,512.7077181149507,12,image_stim_n.png,180,y,female,0.6856613624840975,2,511.7072731623193,1,518.0075603444129,336,52,faceWord_exp,0.7861423733411357,neg,25,22
527.3218592024641,Monday,0.6973658293718472,42,stone,32,521.0103641552851,2019102103,0.5494484707734639,4.81,527.958456441178,522.7081325913314,12,image_stim_n.png,180,y,female,0.686135187279433,2,521.7077299846569,1,528.0079943897435,336,53,faceWord_exp,0.6365972387138754,neg,25,22
537.3234349826816,Monday,0.6970966763328761,42,barbecue,31,531.0110801857663,2019102103,-2.5746228757417584,7.1,537.8423568564467,532.7086381755071,11,image_stim_p.png,180,b,female,0.6850062845041975,2,531.7081768620992,1,538.0084412671858,336,54,faceWord_exp,0.5189218737650663,pos,25,21
547.3227824710775,Monday,0.6970344407018274,42,ricochet,32,541.0116082261084,2019102103,1.0482300490198866,4.75,548.142908379552,542.7090343661839,12,image_stim_n.png,180,y,female,0.6861493026372045,2,541.7086426668102,1,548.0089317737147,336,55,faceWord_exp,0.8201259084744379,neg,25,22
554.7236128995428,Monday,0.6969940196722746,42,spaghetti,31,551.0121000157669,2019102103,-1.7539828459428422,6.91,555.3763477700995,552.7094732235419,11,image_stim_p.png,336,b,female,0.6856433976208791,2,551.7090940354392,1,555.4092562971637,180,56,faceWord_exp,0.652734870556742,pos,25,21
564.7241104637505,Monday,0.6971034131711349,42,business,41,561.0124451989541,2019102103,-0.06058349899147484,5.48,565.4769465151476,562.7098591485992,13,image_stim_p.png,336,b,female,0.6856068260967731,2,561.7095486121252,1,565.4097172898473,180,57,faceWord_exp,0.7528360513970256,neu,25,21
577.3244426222518,Monday,0.6972785710822791,42,scissors,41,571.0127772291889,2019102103,0.4272037094573085,5.03,578.21091972047,572.710518076201,13,image_stim_p.png,180,b,female,0.6858823952497914,2,571.7100558002712,1,578.0103250175016,336,58,faceWord_exp,0.8864770982181653,neu,25,21
584.7246625642292,Monday,0.6974623907590285,42,cough,32,581.0130159059772,2019102103,2.483224745184551,3.57,585.3109426257433,582.7108459359733,12,image_stim_n.png,336,y,female,0.6859658038010821,2,581.7104782967363,1,585.4106283680303,180,59,faceWord_exp,0.5862800615141168,neg,25,22
597.3252417404437,Monday,0.697136776521802,42,store,42,591.0137842271943,2019102103,-0.8400509032218062,5.94,597.8615575073054,592.7112786981743,13,image_stim_n.png,180,b,female,0.686114335199818,2,591.7109210037161,0,598.0113560756436,336,60,faceWord_exp,0.5363157668616623,neu,25,22
