duration_measured_word,rt,session,correct_resp,img_trigger,word_score_warriner,img,offset_word,response,pause_trigger_t,condition,offset_img,word_score_pc,onset_img,delay_frames_before,scan day,onset_word,duration_measured_img,no,key_t,duration_frames,word_label,delay_frames_after,word,gender,word_trigger,pause_trigger,ID,age
0.6972387915011495,0.8698723786510527,6,1,21,7.33,image_stim_p.png,171.69021354499273,b,172.69061390613206,faceWord_exp,175.39039280940779,-1.071197614358652,174.704490524251,180,Tuesday,170.99297475349158,0.6859022851567715,18,175.57436290290207,42,pos,336,chipmunk,male,11,31,2019102206,25
0.6970668416470289,0.7534179866779596,6,1,22,3.38,image_stim_n.png,181.69069859781303,y,182.69118557567708,faceWord_exp,185.39085540594533,4.673386290788297,184.70468300557695,180,Tuesday,180.993631756166,0.6861724003683776,19,185.4581009922549,42,neg,336,woe,male,12,32,2019102206,25
0.6974139497615397,0.4694131179712713,6,1,22,4.55,image_stim_n.png,191.6911563826725,y,192.6914730144199,faceWord_exp,197.99148109857924,0.7240429444440241,197.30570296407677,336,Tuesday,190.99374243291095,0.6857781345024705,20,197.77511608204804,42,neg,180,law,male,12,32,2019102206,25
0.6974123455584049,0.6365391733124852,6,1,21,6.68,image_stim_p.png,201.69165138038807,b,202.6919564632699,faceWord_exp,207.9918760061264,-1.6320665929887423,207.3057074553799,336,Tuesday,200.99423903482966,0.6861685507465154,21,207.94224662869237,42,pos,180,forest,male,11,31,2019102206,25
0.6973719245288521,0.4698426721151918,6,1,21,6.67,image_stim_p.png,211.69206489436328,b,212.69244536571205,faceWord_exp,217.99236747482792,-2.035068499528653,217.30621143546887,336,Tuesday,210.99469296983443,0.686156039359048,22,217.77605410758406,42,pos,180,dolphin,male,11,31,2019102206,25
0.6974242152646184,0.6694698359351605,6,1,21,6.73,image_stim_p.png,221.69251754623838,b,222.69288358138874,faceWord_exp,225.39277540682815,-1.87678309604286,224.70695236022584,180,Tuesday,220.99509333097376,0.6858230466023088,23,225.376422196161,42,pos,336,read,male,11,31,2019102206,25
0.6974716940894723,0.6354433132801205,6,1,22,1.94,image_stim_n.png,231.69305938109756,y,232.69339237362146,faceWord_exp,235.3931671064347,3.587794463102913,234.70803538826294,180,Tuesday,230.99558768700808,0.6851317181717604,24,235.34347870154306,42,neg,336,prison,male,12,32,2019102206,25
0.6976651377044618,0.6361307923216373,6,1,22,5.64,image_stim_n.png,241.6934456268791,y,242.69379209307954,faceWord_exp,245.39363515679725,0.6345811289687322,244.70787306223065,180,Tuesday,240.99578048917465,0.6857620945665985,25,245.34400385455228,42,neu,336,big,male,13,42,2019102206,25
0.6976474935654551,0.45258319517597556,6,1,21,5.65,image_stim_p.png,251.6939335667994,b,252.6942646347452,faceWord_exp,255.39406214444898,-0.15774590184623308,254.7084976641927,180,Tuesday,250.99628607323393,0.6855644802562892,26,255.16108085936867,42,neu,336,comb,male,13,41,2019102206,25
0.6971467214170843,0.48532265960238874,6,0,22,5.84,image_stim_n.png,261.69437274499796,b,262.6947127953172,faceWord_exp,267.99474205239676,-0.6912617476649511,267.30976175307296,336,Tuesday,260.9972260235809,0.6849802993237972,27,267.79508441267535,42,neu,180,soccer,male,13,42,2019102206,25
0.697248415555805,0.6685199409257621,6,1,22,5.89,image_stim_n.png,271.6948112815153,y,272.6952417981811,faceWord_exp,275.3949844506569,-0.7656585604551551,274.7102187676355,180,Tuesday,270.9975628659595,0.6847656830213964,28,275.3787387085613,42,neu,336,audience,male,13,42,2019102206,25
0.6969398041255772,0.752316031139344,6,1,22,5.9,image_stim_n.png,281.6952729159966,y,282.6956440838985,faceWord_exp,285.3954592377413,0.597486551423763,284.7103015347384,180,Tuesday,280.99833311187103,0.6851577030029148,29,285.46261756587774,42,neu,336,medicine,male,13,42,2019102206,25
0.6972731174901128,0.7852996259462088,6,1,22,5.42,image_stim_n.png,291.6957252470311,y,292.696101868758,faceWord_exp,297.9960477172863,-0.9209473384247756,297.31123551819474,336,Tuesday,290.99845212954096,0.6848121990915388,30,298.09653514414094,42,neu,180,scooter,male,13,42,2019102206,25
0.6974348018411547,0.7852332200855017,6,1,22,2.29,image_stim_n.png,301.69618912693113,y,302.6965554829221,faceWord_exp,307.9965026148129,4.2219398121868315,307.3118200195022,336,Tuesday,300.99875432509,0.6846825953107327,31,308.0970532395877,42,neg,180,guilt,male,12,32,2019102206,25
0.6976866314653307,0.6686434496659786,6,1,22,2.86,image_stim_n.png,311.69669342786074,y,312.69704663101584,faceWord_exp,315.3967998700682,2.6698720582687456,314.7118445930537,180,Tuesday,310.9990067963954,0.6849552770145237,32,315.38048804271966,42,neg,336,fee,male,12,32,2019102206,25
0.6976375486701727,0.6352825914509594,6,1,22,4.75,image_stim_n.png,321.6971534581389,y,322.69748677150346,faceWord_exp,325.39728396059945,0.5993691927879942,324.7124249241315,180,Tuesday,320.99951590946876,0.6848590364679694,33,325.34770751558244,42,neg,336,rake,male,12,32,2019102206,25
0.6959244650788605,0.7188823509495705,6,1,22,3.89,image_stim_n.png,331.69759199465625,y,332.6978563356679,faceWord_exp,337.9979943446815,1.421533554407035,337.3129729826469,336,Tuesday,331.0016675295774,0.685021362034604,34,338.03185533359647,42,neg,180,judge,male,12,32,2019102206,25
0.6971021299250424,0.735940364189446,6,1,22,4.59,image_stim_n.png,341.6980401552282,y,342.6984719550237,faceWord_exp,345.3981966425199,0.3271241198863318,344.7127450846601,180,Tuesday,341.0009380253032,0.6854515578597784,35,345.4486854488496,42,neg,336,mayor,male,12,32,2019102206,25
0.6975602353923023,0.652449356392026,6,1,22,3.68,image_stim_n.png,351.69850628077984,y,352.69894321332686,faceWord_exp,355.3986797707621,1.5036737146000605,354.7133055261802,180,Tuesday,351.00094604538754,0.685374244581908,36,355.3657548825722,42,neg,336,bee,male,12,32,2019102206,25
0.6960486157331616,0.6187016109470278,6,1,22,5.78,image_stim_n.png,361.69897529366426,y,362.6992880757898,faceWord_exp,365.3991673900746,-0.30581232848456497,364.7142156418413,180,Tuesday,361.0029266779311,0.6849517482332885,37,365.3329172527883,42,neu,336,advice,male,13,42,2019102206,25
0.69732123776339,0.6354250274598598,6,1,22,3.94,image_stim_n.png,371.6994430231862,y,372.6997580509633,faceWord_exp,375.39958026236854,1.4290259416609457,374.71448736125603,180,Tuesday,371.0021217854228,0.6850929011125118,38,375.3499123887159,42,neg,336,lawyer,male,12,32,2019102206,25
0.6966770670842379,0.6189954658038914,6,1,22,3.25,image_stim_n.png,381.69992133928463,y,382.70023219659925,faceWord_exp,388.00016777939163,1.7380634654586231,387.31489073787816,336,Tuesday,381.0032442722004,0.6852770415134728,39,387.93388620368205,42,neg,180,politician,male,12,32,2019102206,25
0.6974604658316821,0.7353112711571157,6,1,21,6.61,image_stim_p.png,391.70033966517076,b,392.7008410790004,faceWord_exp,395.4006219068542,-1.0219663684796234,394.7157070511021,180,Tuesday,391.0028791993391,0.6849148557521403,40,395.4510183222592,42,pos,336,camera,male,11,31,2019102206,25
0.6973122553899884,0.635452295653522,6,1,22,4.42,image_stim_n.png,401.70080546988174,y,402.70128923957236,faceWord_exp,408.0011022761464,1.346131993343653,407.3160193199292,336,Tuesday,401.00349321449175,0.6850829562172294,41,407.9514716155827,42,neg,180,protest,male,12,32,2019102206,25
0.6971746312920004,0.8688477363903075,6,1,21,6.81,image_stim_p.png,411.7012632547412,b,412.7017319465522,faceWord_exp,415.4014081931673,-1.5755240884938977,414.71643527201377,180,Tuesday,411.0040886234492,0.6849729211535305,42,415.5852830084041,42,pos,336,cheese,male,11,31,2019102206,25
0.6974155537318438,0.9522572602145374,6,1,21,5.89,image_stim_p.png,421.7017848789692,b,422.7020941323135,faceWord_exp,425.40189132117666,-0.4928774877246448,424.7169331568293,180,Tuesday,421.00436932523735,0.6849581643473357,43,425.66919041704386,42,neu,336,chair,male,13,41,2019102206,25
0.6977905712556094,0.9190555200912058,6,1,21,6.92,image_stim_p.png,431.70228533027694,b,432.7025923379697,faceWord_exp,438.00245798612013,-1.2017878999114775,437.31736989691854,336,Tuesday,431.0044947590213,0.6850880892015994,44,438.23642541700974,42,pos,180,sun,male,11,31,2019102206,25
