key_t,offset_word,delay_frames_after,word_score_pc,onset_img,word,img_trigger,word_trigger,delay_frames_before,scan day,rt,duration_measured_word,no,onset_word,age,condition,response,pause_trigger_t,correct_resp,gender,word_label,word_score_warriner,duration_measured_img,pause_trigger,img,duration_frames,offset_img,ID,session
427.84871964668855,421.69797824067064,180,-0.7502239645266248,427.31297811563127,ticket,21,13,336,Tuesday,0.5357415310572833,0.6974001550115645,43,421.0005780856591,25,faceWord_exp,b,422.69829038134776,1,female,neu,5.28,0.6852648509666324,41,image_stim_p.png,42,427.9982429665979,2019102205,5
435.29896708135493,431.6984247972723,336,2.9843905620469613,434.7136263283901,mosquito,22,12,180,Tuesday,0.5853407529648393,0.6953133370261639,44,431.00311146024615,25,faceWord_exp,y,432.6987529778853,1,female,neg,3.12,0.684958805795759,32,image_stim_n.png,42,435.39858513418585,2019102205,5
447.84962559188716,441.69885146431625,180,2.424733943851676,447.31377306347713,screech,22,12,336,Tuesday,0.5358525284100324,0.6972339798230678,45,441.0016174844932,25,faceWord_exp,y,442.6991732288152,1,female,neg,3.5,0.685439046472311,32,image_stim_n.png,42,447.99921210994944,2019102205,5
455.18315012333915,451.69932496827096,336,-2.3591802685249372,454.7144309002906,applause,21,11,180,Tuesday,0.46871922304853797,0.6973488267976791,46,451.0019761414733,25,faceWord_exp,b,452.6996557151433,1,female,pos,7.12,0.6850588959641755,31,image_stim_p.png,42,455.3994897962548,2019102205,5
467.6837227551732,461.6997564472258,180,4.0294120701769724,467.31406050221995,dead,22,12,336,Tuesday,0.36966225295327604,0.6975403458345681,47,461.00221610139124,25,faceWord_exp,y,462.7001285776496,1,female,neg,2.02,0.6859885805752128,32,image_stim_n.png,42,468.00004908279516,2019102205,5
475.28410431719385,471.7002312343102,336,-0.8220066925000616,474.7153586600907,dime,21,13,180,Tuesday,0.5687456571031362,0.6978422205429524,48,471.00238901376724,25,faceWord_exp,b,472.70063352026045,1,female,neu,5.58,0.6850351567845792,41,image_stim_p.png,42,475.4003938168753,2019102205,5
488.0184002495371,481.7006771492306,180,-2.9544920916265727,487.3161643226631,friendly,21,11,336,Tuesday,0.702235926873982,0.6974056086037308,49,481.0032715406269,25,faceWord_exp,b,482.70098672341555,1,female,pos,7.84,0.6848051415290684,31,image_stim_p.png,42,488.00096946419217,2019102205,5
497.9518062125426,491.7011512948666,180,0.7498341013103271,497.31610048306175,dictation,22,12,336,Tuesday,0.6357057294808328,0.6971422301139683,50,491.0040090647526,25,faceWord_exp,y,492.70150963100605,1,female,neg,4.26,0.6853306153789163,32,image_stim_n.png,42,498.00143109844066,2019102205,5
505.33553884830326,501.70172103960067,336,0.4587040848007746,504.71661331737414,company,22,13,180,Tuesday,0.6189255309291184,0.6974675236269832,51,501.0042535159737,25,faceWord_exp,y,502.701989550842,1,female,neu,5.64,0.6851727808825672,42,image_stim_n.png,42,505.4017860982567,2019102205,5
518.0695069208741,511.7021582929883,180,0.3309936143559913,517.3175787394866,newspaper,21,13,336,Tuesday,0.7519281813874841,0.6969715636223555,52,511.00518672936596,25,faceWord_exp,b,512.7024890398607,1,female,neu,5.11,0.6847631162963808,41,image_stim_p.png,42,518.002341855783,2019102205,5
527.9366377240513,521.7025179120246,180,0.002541127499528235,527.317999631865,umbrella,21,13,336,Tuesday,0.618638092186302,0.6973353531211615,53,521.0051825589035,25,faceWord_exp,b,522.7029035163578,1,female,neu,5.84,0.6848019335884601,41,image_stim_p.png,42,528.0028015654534,2019102205,5
537.9203566936776,531.7029753760435,180,-0.32385553549685003,537.3184574164916,carrot,21,13,336,Tuesday,0.6018992771860212,0.6973635838367045,54,531.0056117922068,25,faceWord_exp,b,532.7034068549983,1,female,neu,5.79,0.6847903847228736,41,image_stim_p.png,42,538.0032478012145,2019102205,5
545.1039273885544,541.7034373311326,336,3.0668244091236065,544.7186029322911,whine,22,12,180,Tuesday,0.38532445626333356,0.6974052879959345,55,541.0060320431367,25,faceWord_exp,y,542.7038332009688,1,female,neg,2.82,0.68498928216286,32,image_stim_n.png,42,545.403592214454,2019102205,5
555.1711681627203,551.7039323288482,336,-1.1429809241505904,554.719462040579,book,21,11,180,Tuesday,0.45170612214133143,0.6976956138387322,56,551.0062367150094,25,faceWord_exp,b,552.7042024442926,1,female,pos,7.05,0.684592449804768,31,image_stim_p.png,42,555.4040544903837,2019102205,5
567.788491286803,561.7043535420671,180,1.5300907112092572,567.3197544196155,ant,22,12,336,Tuesday,0.4687368671875447,0.6976256789639592,57,561.0067278631032,25,faceWord_exp,y,562.7047243893612,1,female,neg,3.9,0.6848978535272181,32,image_stim_n.png,42,568.0046522731427,2019102205,5
577.7887851416599,571.7048122892156,180,-2.249771083793789,577.3202051466797,intellect,21,11,336,Tuesday,0.46857999498024583,0.6970732577610761,58,571.0077390314545,25,faceWord_exp,b,572.7051504147239,1,female,pos,6.62,0.6849270462989807,31,image_stim_p.png,42,578.0051321929786,2019102205,5
587.9061018496286,581.7053120988421,180,-1.2320142343270626,587.3203017080668,water,21,11,336,Tuesday,0.5858001415617764,0.697552215307951,59,581.0077598835342,25,faceWord_exp,b,582.7056582444347,1,female,pos,7.0,0.685283136786893,31,image_stim_p.png,42,588.0055848448537,2019102205,5
595.1896264774259,591.7057224048767,336,1.0236166268558873,594.7210362167098,hierarchy,22,12,180,Tuesday,0.46859026071615517,0.6970732577610761,60,591.0086491471156,25,faceWord_exp,y,592.7061551669613,1,female,neg,4.95,0.684869943652302,32,image_stim_n.png,42,595.4059061603621,2019102205,5
