offset_img,duration_measured_img,gender,session,no,onset_word,img_trigger,pause_trigger_t,word,scan day,word_trigger,response,word_label,delay_frames_before,word_score_warriner,key_t,correct_resp,ID,rt,onset_img,pause_trigger,condition,delay_frames_after,offset_word,word_score_pc,age,duration_measured_word,duration_frames,img
407.9912196449004,0.6850659536430612,female,5,41,400.9934979819227,22,402.69129657326266,editor,Monday,13,y,neu,336,5.43,407.79155687219463,1,2019102102,0.48540318093728274,407.30615369125735,42,faceWord_exp,180,401.6909837911371,0.14106522732466809,24,0.6974858092144132,42,image_stim_n.png
417.99166684318334,0.685927628306672,female,5,42,410.99398816761095,21,412.69170944567304,wit,Monday,11,b,pos,336,7.25,417.8253642868949,1,2019102102,0.5196250720182434,417.30573921487667,31,faceWord_exp,180,411.6913905682741,-1.2397352233188434,24,0.6974024006631225,42,image_stim_p.png
425.39202184276655,0.6856289614224806,female,5,43,420.99460186215583,21,422.6921399622224,intellect,Monday,11,b,pos,180,6.62,425.40924410673324,1,2019102102,0.7028512253891677,424.7063928813441,31,faceWord_exp,336,421.6918374457164,-2.249771083793789,24,0.6972355835605413,42,image_stim_p.png
437.99259011179674,0.686231107218191,female,5,44,430.9950994262472,22,432.6927097068401,election,Monday,12,y,neg,336,4.5,438.2097917802166,1,2019102102,0.9034327756380662,437.30635900457855,32,faceWord_exp,180,431.692306779325,0.5712560851538326,24,0.6972073530778289,42,image_stim_n.png
445.3929512066534,0.6861220344435424,female,5,45,440.99566179246176,22,442.6930786293233,dangerous,Monday,12,y,neg,180,2.33,445.1099834915949,1,2019102102,0.40315431938506663,444.70682917220984,32,faceWord_exp,336,441.69284701009747,3.17672342877373,24,0.6971852176357061,42,image_stim_n.png
455.3933910264168,0.6859022849239409,female,5,46,450.9957679779036,22,452.69353513082024,corn,Monday,13,y,neu,180,5.95,455.377142717829,1,2019102102,0.6696539763361216,454.70748874149285,42,faceWord_exp,336,451.6932168949861,-1.235914274808286,24,0.6974489170825109,42,image_stim_n.png
467.99395159608684,0.6856151670217514,female,5,47,460.99628286540974,21,462.69402627891395,cherry,Monday,11,b,pos,336,7.05,467.8108989967732,1,2019102102,0.5025625677080825,467.3083364290651,31,faceWord_exp,180,461.69369970227126,-1.7441234463665167,24,0.697416836861521,42,image_stim_p.png
477.99448926059995,0.6856010517803952,female,5,48,470.99672974285204,21,472.69458479539026,carrot,Monday,13,b,neu,336,5.79,477.91139091481455,1,2019102102,0.6025027059949934,477.30888820881955,41,faceWord_exp,180,471.69412187789567,-0.32385553549685003,24,0.6973921350436285,42,image_stim_p.png
487.9949140026001,0.6858916984638199,female,5,49,480.9973312468501,22,482.6949588507414,engineer,Monday,13,y,neu,336,5.79,488.0289222395513,1,2019102102,0.7198999354150146,487.3090223041363,42,faceWord_exp,180,481.69459955231287,-0.41434578466507305,24,0.6972683054627851,42,image_stim_n.png
497.9953499727417,0.6863177237100899,female,5,50,490.99761066550855,22,492.6953386805253,cab,Monday,12,y,neg,336,4.81,497.79574077390134,1,2019102102,0.4867085248697549,497.3090322490316,32,faceWord_exp,180,491.69506535702385,0.1828236131989572,24,0.6974546915153041,42,image_stim_n.png
