onset_word,duration_measured_word,condition,response,img,scan day,delay_frames_before,gender,offset_img,ID,word_label,word_score_pc,pause_trigger,duration_frames,onset_img,pause_trigger_t,img_trigger,rt,duration_measured_img,word_trigger,correct_resp,no,word,key_t,offset_word,delay_frames_after,session,word_score_warriner,age
451.00037148897536,0.6974081752123311,faceWord_exp,y,image_stim_n.png,Monday,336,male,457.9981451219646,2019102101,neu,-0.4928774877246448,42,42,457.3125331629999,452.69828653149307,22,0.6527018278138712,0.6856119589647278,13,1,46,chair,457.96523499081377,451.6977796641877,180,6,5.89,25
461.0010653840145,0.6972522652940825,faceWord_exp,y,image_stim_n.png,Monday,336,male,467.998537142179,2019102101,neg,3.2726955917764444,32,42,467.3135051934514,462.69874174986035,22,0.6519771357998252,0.6850319487275556,12,1,47,gunshot,467.96548232925124,461.6983176493086,180,6,2.79,25
471.0011176747503,0.6976664209505543,faceWord_exp,y,image_stim_n.png,Monday,336,male,477.99903213989455,2019102101,neg,4.673386290788297,32,42,477.31386866234243,472.69918413599953,22,0.5524091279366985,0.6851634775521234,12,1,48,woe,477.8662777902791,471.69878409570083,180,6,3.38,25
481.0013496147003,0.6978784712264314,faceWord_exp,y,image_stim_n.png,Monday,180,male,485.3993855356239,2019102101,neg,0.8985553834191027,32,42,484.7143067497527,482.6996582816355,22,0.5355291599407792,0.6850787858711556,12,1,49,crow,485.2498359096935,481.69922808592673,336,6,4.32,25
491.0018991488032,0.6978265012148768,faceWord_exp,y,image_stim_n.png,Monday,336,male,497.99996663664933,2019102101,neg,3.7741942061665816,32,42,497.3144983969396,492.70011189579964,22,0.5525214087683707,0.6854682397097349,12,1,50,lost,497.86701980570797,491.6997256500181,180,6,2.53,25
501.0028355703689,0.6973642252851278,faceWord_exp,y,image_stim_n.png,Monday,336,male,508.0004407821689,2019102101,neg,3.1728286127179004,32,42,507.3154043422546,502.7004965376109,22,0.5687450155382976,0.6850364399142563,12,1,51,rumor,507.8841493577929,501.70019979565404,180,6,3.14,25
511.00326223718,0.6973481852328405,faceWord_exp,b,image_stim_p.png,Monday,180,male,515.400753436028,2019102101,neu,-0.30581232848456497,41,42,514.7155787303345,512.7010210491717,21,0.7357809254899621,0.6851747056934983,13,1,52,advice,515.4513596558245,511.70061042241286,336,6,5.78,25
521.0036260267952,0.6973892479436472,faceWord_exp,y,image_stim_n.png,Monday,180,male,525.4012269399827,2019102101,neg,2.52891321026023,32,42,524.7159017780796,522.7014923074748,22,0.6357727771392092,0.6853251619031653,12,1,53,folly,525.3516745552188,521.7010152747389,336,6,4.11,25
531.0043375660898,0.6972586812917143,faceWord_exp,y,image_stim_n.png,Monday,336,male,538.0017926425207,2019102101,neu,-0.1293625696653618,42,42,537.316646488267,532.7020087989513,22,0.5689897876000032,0.6851461542537436,13,1,54,escalator,537.885636275867,531.7015962473815,180,6,5.95,25
541.0046221174998,0.6974389723036438,faceWord_exp,y,image_stim_n.png,Monday,336,male,548.0022876402363,2019102101,neg,4.2219398121868315,32,42,547.3170506990282,542.7025204784004,22,0.6689815749414265,0.6852369412081316,12,1,55,guilt,547.9860322739696,541.7020610898035,180,6,2.29,25
551.0051575363614,0.6972551525104791,faceWord_exp,b,image_stim_p.png,Monday,336,male,558.002739329706,2019102101,pos,-1.0219663684796234,31,42,557.3176143483724,552.7029516365146,21,0.4689537293743342,0.6851249813335016,11,1,56,camera,557.7865680777468,551.7024126888718,180,6,6.61,25
561.0052707794821,0.697622471023351,faceWord_exp,y,image_stim_n.png,Monday,180,male,565.4030625699088,2019102101,neu,-0.15774590184623308,42,42,564.7171416784404,562.7033372407313,22,0.5363369397819042,0.6859208914684132,13,1,57,comb,565.2534786182223,561.7028932505054,336,6,5.65,25
571.0058450154029,0.6975143606541678,faceWord_exp,b,image_stim_p.png,Monday,336,male,578.0036471998319,2019102101,pos,-1.1812540207039297,31,42,577.3183791406918,572.7037523587933,21,0.6357548122759908,0.6852680591400713,11,1,58,elm,577.9541339529678,571.703359376057,180,6,6.32,25
581.0064365746221,0.6973850773647428,faceWord_exp,y,image_stim_n.png,Monday,180,male,585.4040278636385,2019102101,neu,0.07641955756997082,42,42,584.718425849569,582.704243506887,22,0.6361346419434994,0.6856020140694454,13,1,59,role,585.3545604915125,581.7038216519868,336,6,5.1,25
591.0068587502465,0.6974360849708319,faceWord_exp,b,image_stim_p.png,Monday,336,male,598.0045531451469,2019102101,pos,-2.3202480308548075,31,42,597.3197804045631,592.7045700834133,21,0.4851895266911015,0.6847727405838668,11,1,60,party,597.8049699312542,591.7042948352173,180,6,7.18,25
