response,word_label,scan day,pause_trigger_t,offset_word,onset_img,age,delay_frames_before,word_score_warriner,word_score_pc,delay_frames_after,rt,word_trigger,word,img_trigger,key_t,gender,ID,duration_measured_word,img,onset_word,duration_frames,condition,correct_resp,no,session,offset_img,pause_trigger,duration_measured_img
b,pos,Monday,203.3467871999892,202.34558959999413,208.00490739999805,23,336,6.76,-1.2978987804410356,180,0.6747137999918777,11,artist,21,208.67962119998992,male,74,0.6923055999941425,image_stim_p.png,201.65328399999999,42,faceWord_exp,1,21,2,208.6948471999931,31,0.6899397999950452
y,neg,Monday,213.39479469999787,212.39400309999473,218.0471649999963,23,336,4.78,1.3393636650983416,180,0.3979743999952916,12,heavy,22,218.4451393999916,male,74,0.6932251999969594,image_stim_n.png,211.70077789999777,42,faceWord_exp,1,22,2,218.72645969998848,32,0.6792946999921696
b,pos,Monday,223.4274344999867,222.42644219999784,228.0785646000004,23,336,7.21,-2.7563434535584275,180,0.4480767999921227,11,optimism,21,228.5266413999925,male,74,0.6785344000090845,image_stim_p.png,221.74790779998875,42,faceWord_exp,1,23,2,228.758350899996,31,0.6797862999956124
b,pos,Monday,233.45947969998815,232.45839099999284,238.11215939999965,23,336,6.8,-1.926056195769395,180,0.6294740999874193,11,fireworks,21,238.74163349998707,male,74,0.6916303000034532,image_stim_p.png,231.7667606999894,42,faceWord_exp,1,24,2,238.79051359998994,31,0.6783541999902809
y,neg,Monday,243.4910749999981,242.49011659999087,248.14350469999772,23,336,4.8,0.2623575316864496,180,0.5970826999982819,12,hoe,22,248.740587399996,male,74,0.6946309999912046,image_stim_n.png,241.79548559999967,42,faceWord_exp,1,25,2,248.8226250999869,32,0.6791203999891877
y,neu,Monday,253.52327789999254,252.5224489999964,258.1796852999978,23,336,5.27,0.17918122123944408,180,0.49383609999495093,13,verb,22,258.67352139999275,male,74,0.6948048000049312,image_stim_n.png,251.82764419999148,42,faceWord_exp,1,26,2,258.8717822999897,42,0.692096999991918
y,neu,Monday,263.57227949998924,262.5711796999967,265.6242446999968,23,180,5.86,0.10630403813009667,336,0.6147232999937842,13,whole,22,266.23896799999056,male,74,0.6921051999961492,image_stim_n.png,261.87907450000057,42,faceWord_exp,1,27,2,266.3041920999967,42,0.6799473999999464
y,neg,Monday,273.6040384999942,272.602899599995,278.2602673999936,23,336,3.57,2.483224745184551,180,0.4933238999947207,12,cough,22,278.75359129998833,male,74,0.6934299999993527,image_stim_n.png,271.90946959999565,42,faceWord_exp,1,28,2,278.9520763999899,32,0.6918089999962831
b,pos,Monday,283.65231729998777,282.6516122999892,288.3091119999881,23,336,8.53,-3.1565376907491283,180,0.5932273000071291,11,vacation,21,288.9023392999952,male,74,0.6932926000008592,image_stim_p.png,281.95831969998835,42,faceWord_exp,1,29,2,289.00078669999493,31,0.6916747000068426
y,neg,Monday,293.7017814999999,292.7006713999872,298.357059499991,23,336,4.35,2.166481281776448,180,0.6940581000089878,12,plea,22,299.0511176,male,74,0.6928168999875197,image_stim_n.png,292.00785449999967,42,faceWord_exp,1,30,2,299.04949119999947,32,0.6924317000084557
y,neg,Monday,303.7499320999923,302.74900729999354,305.803534199993,23,180,3.52,4.02985566434138,336,0.5136823000066215,12,problem,22,306.31721649999963,male,74,0.6931293999950867,image_stim_n.png,302.05587789999845,42,faceWord_exp,1,31,2,306.4820359999867,32,0.6785017999936827
y,neg,Monday,313.7824784999975,312.7814106000005,315.83588569999847,23,180,4.52,2.373388118792564,336,0.5633202999888454,12,excuse,22,316.3992059999873,male,74,0.6922896000032779,image_stim_n.png,312.08912099999725,42,faceWord_exp,1,32,2,316.5142017999897,32,0.678316099991207
b,pos,Monday,323.8145755999867,322.8132381999894,328.46298129999195,23,336,6.17,-1.3205598447631597,180,1.651504900000873,11,chicken,21,330.1144861999928,male,74,0.6916928999999072,image_stim_p.png,322.1215452999895,42,faceWord_exp,1,33,2,329.145678099987,31,0.6826967999950284
y,neu,Monday,333.847197199997,332.84490599999845,338.47930690000067,23,336,5.94,-0.8400509032218062,180,0.6002749999897787,13,store,22,339.07958189999044,male,74,0.6792252000013832,image_stim_n.png,332.16568079999706,42,faceWord_exp,1,34,2,339.16139269999985,42,0.6820857999991858
y,neg,Monday,343.86167859999114,342.8605486999877,348.5138339999976,23,336,2.29,3.4738609063027237,180,0.6139957999985199,12,sick,22,349.1278297999961,male,74,0.6944795999879716,image_stim_n.png,342.16606909999973,42,faceWord_exp,1,35,2,349.19306959999085,32,0.6792355999932624
b,neu,Monday,353.8937784000009,352.892949999994,355.94690979999723,23,180,5.48,-0.06058349899147484,336,0.5797145999968052,13,business,21,356.52662439999403,male,74,0.6926834000041708,image_stim_p.png,352.20026659998985,42,faceWord_exp,1,36,2,356.62536909998744,41,0.6784592999902088
y,neg,Monday,363.92608009999094,362.92438339999353,365.97932559999754,23,180,4.29,2.351878020671037,336,0.5626647999888519,12,tired,22,366.5419903999864,male,74,0.6929170999937924,image_stim_n.png,362.23146629999974,42,faceWord_exp,1,37,2,366.65747310000006,32,0.6781475000025239
b,neu,Monday,373.95811539998977,372.9570534999948,378.6152570999984,23,336,5.07,0.3228926581020319,180,0.4920724999974482,13,street,21,379.10732959999586,male,74,0.6920728999975836,image_stim_p.png,372.2649805999972,42,faceWord_exp,1,38,2,379.30585019999126,41,0.6905930999928387
y,neg,Monday,384.00703179999255,383.0057419999939,386.05928549999953,23,180,2.35,4.537930167489568,336,0.4470973999996204,12,terrorist,22,386.50638289999915,male,74,0.69181469999603,image_stim_n.png,382.3139272999979,42,faceWord_exp,1,39,2,386.7382374000008,32,0.678951900001266
b,neu,Monday,394.0383376999962,393.03744339999685,396.09509759998764,23,180,5.15,0.3296196251321362,336,0.7275423000101,13,pan,21,396.82263989999774,male,74,0.6944736000004923,image_stim_p.png,392.34296979999635,42,faceWord_exp,1,40,2,396.7868890999962,41,0.6917915000085486
b,pos,Monday,404.0875845999981,403.08654209999077,406.14107359999616,23,180,7.59,-1.3695211950901562,336,0.6460460999951465,11,tree,21,406.7871196999913,male,74,0.6933750000025611,image_stim_p.png,402.3931670999882,42,faceWord_exp,1,41,2,406.8189975999994,31,0.6779240000032587
b,pos,Monday,414.1196856999886,413.11829129999387,418.777331099991,23,336,6.73,-2.2291915044129413,180,0.5754633000033209,11,luck,21,419.3527943999943,male,74,0.6929564000020036,image_stim_p.png,412.42533489999187,42,faceWord_exp,1,42,2,419.46779499998956,31,0.6904638999985764
b,neu,Monday,424.1675927999895,423.1669269999984,428.8165464999911,23,336,5.72,-0.5485436049411244,180,0.6173552999971434,13,apartment,21,429.43390179998823,male,74,0.6919665000023087,image_stim_p.png,422.4749604999961,42,faceWord_exp,1,43,2,429.4993717999896,41,0.6828252999985125
b,pos,Monday,434.20040059999155,433.19920699999784,436.2547479999921,23,180,7.1,-2.5746228757417584,336,0.5790019999985816,11,barbecue,21,436.8337499999907,male,74,0.6918243000109214,image_stim_p.png,432.5073826999869,42,faceWord_exp,1,44,2,436.93191579999984,31,0.6771678000077372
b,pos,Monday,444.23264269999345,443.231555499995,448.88956759999564,23,336,6.48,-2.4114282062334524,180,0.9741253999964101,11,carnival,21,449.86369299999205,male,74,0.6786323999986053,image_stim_p.png,442.5529230999964,42,faceWord_exp,1,45,2,449.58062949999294,31,0.691061899997294
b,neu,Monday,454.28061279999383,453.27971350000007,456.33431209999253,23,180,5.65,0.1106807997481866,336,0.43045770000026096,13,theory,21,456.7647697999928,male,74,0.6932372000010218,image_stim_p.png,452.58647629999905,42,faceWord_exp,1,46,2,457.0130913999892,41,0.6787792999966769
y,neg,Monday,464.3132872999995,463.3121123999881,468.9684785999998,23,336,4.75,1.0482300490198866,180,0.6947724999918137,12,ricochet,22,469.6632510999916,male,74,0.6918357999966247,image_stim_n.png,462.6202765999915,42,faceWord_exp,1,47,2,469.6612948999973,32,0.6928162999975029
y,neg,Monday,474.3618881999864,473.3608177999995,479.01424509999924,23,336,4.41,0.16339675594021513,180,0.46418070000072476,12,jaw,22,479.47842579999997,male,74,0.693304000000353,image_stim_n.png,472.66751379999914,42,faceWord_exp,1,48,2,479.69279950000055,32,0.6785544000013033
y,neu,Monday,484.3939750999998,483.39255919998686,486.44638409999607,23,180,5.82,-0.6680004122251881,336,0.5973956999951042,13,monkey,22,487.04377979999117,male,74,0.6932006999995792,image_stim_n.png,482.6993584999873,42,faceWord_exp,1,49,2,487.1258320999914,42,0.6794479999953182
b,pos,Monday,494.4260130999901,493.42489169999317,496.47986419999506,23,180,7.68,-1.3503642789447028,336,0.4797796000057133,11,musical,21,496.9596438000008,male,74,0.6920841999963159,image_stim_p.png,492.73280749999685,42,faceWord_exp,1,50,2,497.1578668000002,31,0.6780026000051294
y,neu,Monday,504.4579801999935,503.45685969998885,509.11496819999593,23,336,5.03,0.4272037094573085,180,0.54294659999141,13,scissors,22,509.65791479998734,male,74,0.6917714000010164,image_stim_n.png,502.76508829998784,42,faceWord_exp,1,51,2,509.80615629999375,42,0.6911880999978166
y,neu,Monday,514.5068548999989,513.5050951999874,516.5560786999995,23,180,5.43,-0.34443889393116306,336,0.9170052999979816,13,asparagus,22,517.4730839999975,male,74,0.69244849999086,image_stim_n.png,512.8126466999965,42,faceWord_exp,1,52,2,517.2382004999963,42,0.6821217999968212
b,pos,Monday,524.5388232999976,523.5377296999941,529.1961327999888,23,336,7.5,-1.7608811602119443,180,0.4423762000078568,11,summer,21,529.6385089999967,male,74,0.6919564999989234,image_stim_p.png,522.8457731999952,42,faceWord_exp,1,53,2,529.88648809999,31,0.6903553000011016
b,neu,Monday,534.5875040999963,533.5863037999952,536.6407939999917,23,180,5.67,-0.32263149533554664,336,0.6133514999964973,13,attribute,21,537.2541454999882,male,74,0.6919555000058608,image_stim_p.png,532.8943482999894,42,faceWord_exp,1,54,2,537.3193398999865,41,0.6785458999947878
b,pos,Monday,544.6195803999872,543.6185786999995,549.2772888999898,23,336,6.4,-1.7947555393350414,180,0.6747172000032151,11,piano,21,549.952006099993,male,74,0.6810206000081962,image_stim_p.png,542.9375580999913,42,faceWord_exp,1,55,2,549.9673134999903,31,0.69002460000047
b,pos,Monday,554.667930399999,553.6671959999949,556.7208524999878,23,180,6.36,-1.2502658664257256,336,0.5142724000033922,11,day,21,557.2351248999912,male,74,0.6935039999953005,image_stim_p.png,552.9736919999996,42,faceWord_exp,1,56,2,557.4001054999972,31,0.6792530000093393
y,neu,Monday,564.7003778999933,563.6992186999996,569.3543154999934,23,336,5.5,-0.049892793833906636,180,0.4266376000014134,13,nose,22,569.7809530999948,male,74,0.6935087000019848,image_stim_n.png,563.0057099999976,42,faceWord_exp,1,57,2,570.0335558999941,42,0.6792404000007082
y,neu,Monday,574.7316774999927,573.7310171999998,576.784163999997,23,180,5.8,-0.5451009915059291,336,0.8484371999948053,13,toaster,22,577.6326011999918,male,74,0.6931604000128573,image_stim_n.png,573.0378567999869,42,faceWord_exp,1,58,2,577.464192799991,42,0.6800287999940338
y,neg,Monday,584.7645563999977,583.7629675999924,589.4214120999968,23,336,2.95,3.222893544100452,180,0.6754550999903586,12,perjury,22,590.0968671999872,male,74,0.6932793000014499,image_stim_n.png,583.069688299991,42,faceWord_exp,1,59,2,590.1121967999934,32,0.6907846999965841
y,neg,Monday,594.8131346000009,593.8120550999884,596.8717068999977,23,180,4.81,0.5494484707734639,336,0.5409889000002295,12,stone,22,597.4126957999979,male,74,0.6917768999992404,image_stim_n.png,593.1202781999891,42,faceWord_exp,1,60,2,597.56131189999,32,0.689604999992298
