key_t,condition,scan day,word_score_pc,response,onset_img,word_trigger,session,word_label,offset_word,word_score_warriner,age,duration_frames,duration_measured_word,ID,word,duration_measured_img,img,delay_frames_before,no,pause_trigger,offset_img,correct_resp,onset_word,gender,img_trigger,rt,delay_frames_after,pause_trigger_t
399.0197957259952,faceWord_exp,Monday,0.2032181950076048,b,398.46214508998673,12,2,neg,392.8334121569933,4.57,24,42,0.6961761910060886,matilde,lab,0.7045097879890818,image_stim_n.png,336,40,32,399.1666548779758,0,392.1372359659872,female,22,0.557650636008475,180,393.8341578510008
409.0702852769755,faceWord_exp,Monday,-1.2978987804410356,b,408.4940913140017,11,2,pos,402.86644808598794,6.76,24,42,0.6953206649923231,matilde,artist,0.7054357229790185,image_stim_p.png,336,41,31,409.1995270369807,1,402.1711274209956,female,21,0.5761939629737753,180,403.86696812100126
416.57010565299424,faceWord_exp,Monday,2.373388118792564,y,415.9258954489778,12,2,neg,412.89983885298716,4.52,24,42,0.6948101659945678,matilde,excuse,0.6908270790008828,image_stim_n.png,180,42,32,416.6167225279787,1,412.2050286869926,female,22,0.6442102040164173,336,413.90035566699225
426.50204140198184,faceWord_exp,Monday,3.222893544100452,y,425.9423772569862,12,2,neg,422.9161717989773,2.95,24,42,0.6953227209742181,matilde,perjury,0.690683576016454,image_stim_n.png,180,43,32,426.6330608330027,1,422.2208490780031,female,22,0.5596641449956223,336,423.91689656698145
439.03513948398177,faceWord_exp,Monday,0.3495373155897487,b,438.5799497209955,13,2,neu,432.9327072259912,5.5,24,42,0.6928685950115323,matilde,winter,0.7026391380059067,image_stim_p.png,336,44,41,439.2825888590014,1,432.23983863097965,female,21,0.4551897629862651,180,433.93323103900184
449.1355318959977,faceWord_exp,Monday,-0.6680004122251881,y,448.60757204698166,13,2,neu,442.9826874839782,5.82,24,42,0.6955031379766297,matilde,monkey,0.691772618010873,image_stim_n.png,336,45,42,449.29934466499253,1,442.2871843460016,female,22,0.5279598490160424,180,443.9830441979866
456.8363098319969,faceWord_exp,Monday,0.7321109855355353,y,456.0253243719926,12,2,neg,452.99971180799184,3.48,24,42,0.6966710730048362,matilde,axe,0.690518568007974,image_stim_n.png,180,46,32,456.7158429400006,1,452.303040734987,female,22,0.8109854600043036,336,453.9995267929917
466.5527845209872,faceWord_exp,Monday,-1.7539828459428422,b,466.04318247098126,11,2,pos,463.0156655969913,6.91,24,42,0.6950020829972345,matilde,spaghetti,0.7059987190004904,image_stim_p.png,180,47,31,466.74918118998175,1,462.3206635139941,female,21,0.509602050005924,336,464.0163153089816
476.7013171269791,faceWord_exp,Monday,-1.3205598447631597,b,476.071981578978,11,2,pos,473.04897468999843,6.17,24,42,0.695527371019125,matilde,chicken,0.6935250280075707,image_stim_p.png,180,48,31,476.7655066069856,1,472.3534473189793,female,21,0.6293355480011087,336,474.04956049498287
486.56879398599267,faceWord_exp,Monday,-1.7947555393350414,b,486.0908009109844,11,2,pos,483.0655807610019,6.4,24,42,0.6958916660223622,matilde,piano,0.6914271769928746,image_stim_p.png,180,49,31,486.7822280879773,1,482.36968909497955,female,21,0.47799307500827126,336,484.06611860898556
