duration_measured_word,img,offset_word,condition,scan day,word_score_warriner,rt,correct_resp,word_label,gender,word,offset_img,response,ID,word_trigger,delay_frames_before,age,session,pause_trigger,key_t,img_trigger,pause_trigger_t,duration_measured_img,delay_frames_after,no,duration_frames,onset_word,word_score_pc,onset_img
0.6974473132286221,image_stim_p.png,101.6841417227406,faceWord_exp,Tuesday,6.67,0.49379087425768375,1,pos,female,dolphin,107.98442826303653,b,2019102204,11,336,23,6,31,107.80149211501703,21,102.68452636431903,0.6767270222771913,180,11,42,100.98669440951198,-2.035068499528653,107.30770124075934
0.6970774282235652,image_stim_p.png,111.68456357740797,faceWord_exp,Tuesday,7.33,0.7492289519868791,1,pos,female,chipmunk,117.98482541623525,b,2019102204,11,336,23,6,31,118.0521236138884,21,112.68493731203489,0.6819307543337345,180,12,42,110.9874861491844,-1.071197614358652,117.30289466190152
0.6971085460390896,image_stim_p.png,121.68507301132195,faceWord_exp,Tuesday,7.63,0.44637021981179714,1,pos,female,chocolate,125.38518779422157,b,2019102204,11,180,23,6,31,125.1522376271896,21,122.68543230975047,0.6793203868437558,336,13,42,120.98796446528286,-2.539279812815429,124.70586740737781
0.6974094584584236,image_stim_p.png,131.68547273078002,faceWord_exp,Tuesday,6.37,0.5144912751857191,1,pos,female,parade,135.3856542406138,b,2019102204,11,180,23,6,31,135.21947166440077,21,132.6858884904068,0.6806738513987511,336,14,42,130.9880632723216,-2.3709211732995845,134.70498038921505
0.6975894283968955,image_stim_p.png,141.68595842528157,faceWord_exp,Tuesday,7.48,0.44882178981788456,1,pos,female,home,145.3861216492951,b,2019102204,11,180,23,6,31,145.15331167262048,21,142.68637578887865,0.6816317664925009,336,15,42,140.98836899688467,-2.2232275900644445,144.7044898828026
0.6958577383775264,image_stim_n.png,151.68645791430026,faceWord_exp,Tuesday,5.33,0.5925453277304769,1,neu,female,quantity,157.98669376806356,y,2019102204,13,336,23,6,42,157.9036753019318,22,152.686785453232,0.6755637938622385,180,16,42,150.99060017592274,-0.1985745460766808,157.31112997420132
0.6966870119795203,image_stim_n.png,161.68698948342353,faceWord_exp,Tuesday,4.32,0.765883075306192,1,neg,female,crow,167.98717753752135,y,2019102204,12,336,23,6,32,168.07113306666724,22,162.68729873676784,0.6819275461602956,180,17,42,160.990302471444,0.8985553834191027,167.30524999136105
0.6973488267976791,image_stim_n.png,171.68728430056944,faceWord_exp,Tuesday,5.21,0.7834206877741963,1,neu,female,church,175.38749821134843,y,2019102204,13,180,23,6,42,175.48804626986384,22,172.68767696246505,0.6828726292587817,336,18,42,170.98993547377177,0.4070035035588155,174.70462558208965
0.6979451980441809,image_stim_n.png,181.6878376842942,faceWord_exp,Tuesday,4.55,0.9316431549377739,1,neg,female,law,185.38796465774067,y,2019102204,12,180,23,6,32,185.63850408652797,22,182.6880664161872,0.681103726150468,336,19,42,180.98989248625003,0.7240429444440241,184.7068609315902
0.6972907616291195,image_stim_n.png,191.688262747135,faceWord_exp,Tuesday,5.24,0.6437055729329586,1,neu,female,analogy,197.98859548312612,y,2019102204,13,336,23,6,42,197.95563979819417,22,192.68860793020576,0.6766612578649074,180,20,42,190.9909719855059,0.06851316647377265,197.3119342252612
0.6973488267976791,image_stim_n.png,201.68869711318985,faceWord_exp,Tuesday,5.42,0.6849049110896885,1,neu,female,scooter,205.38884237245657,y,2019102204,13,180,23,6,42,205.3893996058032,22,202.68911896809004,0.6843476777430624,336,21,42,200.99134828639217,-0.9209473384247756,204.7044946947135
0.6975522155407816,image_stim_n.png,211.6891606724821,faceWord_exp,Tuesday,2.86,0.6951391415204853,1,neg,female,fee,217.98945138324052,y,2019102204,12,336,23,6,32,218.0066005042754,22,212.68966465257108,0.6779900204855949,180,22,42,210.99160845694132,2.6698720582687456,217.31146136275493
0.6970957138109952,image_stim_n.png,221.6896473292727,faceWord_exp,Tuesday,2.07,0.4344180936459452,1,neg,female,funeral,225.38985867379233,y,2019102204,12,180,23,6,32,225.1403583229985,22,222.69004031200893,0.6839184444397688,336,23,42,220.9925516154617,4.494524106175375,224.70594022935256
0.697440255433321,image_stim_n.png,231.69003197108395,faceWord_exp,Tuesday,4.59,0.6657315283082426,1,neg,female,mayor,235.390261601191,y,2019102204,12,180,23,6,32,235.3741554080043,22,232.6905792595353,0.6818377214949578,336,24,42,230.99259171565063,0.3271241198863318,234.70842387969606
0.6974652779754251,image_stim_p.png,241.69054589606822,faceWord_exp,Tuesday,6.81,0.5755402469076216,1,pos,female,cheese,247.99085072241724,b,2019102204,11,336,23,6,31,247.89113225834444,21,242.69088305928744,0.6752587109804153,180,25,42,240.9930806180928,-1.5755240884938977,247.31559201143682
0.6972365460824221,image_stim_p.png,251.69097641273402,faceWord_exp,Tuesday,6.38,0.8159339865669608,1,pos,female,hygiene,255.3911271255929,b,2019102204,11,180,23,6,31,255.52503989171237,21,252.691368753789,0.6820212204474956,336,26,42,250.9937398666516,-1.613773182399739,254.7091059051454
0.6977681152056903,image_stim_n.png,261.6914935456589,faceWord_exp,Tuesday,3.08,0.4425991903990507,0,neg,female,sin,267.9917489683721,b,2019102204,12,336,23,6,32,267.758835372515,22,262.69184322003275,0.6755127862561494,180,27,42,260.9937254304532,3.1738538072533196,267.316236182116
0.6975499696563929,image_stim_n.png,271.69190481398255,faceWord_exp,Tuesday,2.53,0.4322077666874975,1,neg,female,lost,277.9921984123066,y,2019102204,12,336,23,6,32,277.7426319762599,22,272.6922288243659,0.681774202734232,180,28,42,270.99435484432615,3.7741942061665816,277.3104242095724
0.6954224100336432,image_stim_n.png,281.69238216779195,faceWord_exp,Tuesday,4.42,0.7170832925476134,1,neg,female,protest,287.99267544504255,y,2019102204,12,336,23,6,32,288.02663652412593,22,282.69278188725,0.6831222134642303,180,29,42,280.9969597577583,1.346131993343653,287.3095532315783
0.6971701399888843,image_stim_p.png,291.6928640124388,faceWord_exp,Tuesday,5.9,0.7447681978810579,1,neu,female,medicine,295.3930102342274,b,2019102204,13,180,23,6,41,295.46029495820403,21,292.69327367679216,0.6774834739044309,336,30,42,290.9956938724499,0.597486551423763,294.715526760323
0.6970434230752289,image_stim_p.png,301.6932727145031,faceWord_exp,Tuesday,5.89,0.7320711694192141,1,neu,female,audience,305.3934923997149,b,2019102204,13,180,23,6,41,305.4440209856257,21,302.69366569723934,0.681542583508417,336,31,42,300.9962292914279,-0.7656585604551551,304.71194981620647
0.697575313039124,image_stim_n.png,311.6937330656219,faceWord_exp,Tuesday,3.38,0.7265925100073218,1,neg,female,woe,315.39393286127597,y,2019102204,12,180,23,6,32,315.4445169456303,22,312.6941183488816,0.6760084256529808,336,32,42,310.9961577525828,4.673386290788297,314.717924435623
0.6973927766084671,image_stim_p.png,321.69423480005935,faceWord_exp,Tuesday,5.84,0.6604883377440274,1,neu,female,soccer,327.9945165286772,b,2019102204,13,336,23,6,41,327.9782287613489,21,322.69461591308936,0.6767761050723493,180,33,42,320.9968420234509,-0.6912617476649511,327.31774042360485
0.6977819094900042,image_stim_p.png,331.6946794318501,faceWord_exp,Tuesday,7.18,0.6834718878380954,1,pos,female,party,337.9950115263928,b,2019102204,11,336,23,6,31,337.9956524891313,21,332.6951994523406,0.6828309250995517,180,34,42,330.9968975223601,-2.3202480308548075,337.3121806012932
0.6971165661234409,image_stim_p.png,341.69515646481887,faceWord_exp,Tuesday,6.61,0.5825504155363888,1,pos,female,camera,347.995407396229,b,2019102204,11,336,23,6,31,347.89583457633853,21,342.69552859524265,0.6821232354268432,180,35,42,340.9980398986954,-1.0219663684796234,347.31328416080214
0.697413949528709,image_stim_p.png,351.6956059085205,faceWord_exp,Tuesday,6.4,0.5830229572020471,1,pos,female,dinner,357.99592132121325,b,2019102204,11,336,23,6,31,357.896213443717,21,352.69596552778967,0.6827308346983045,180,36,42,350.9981919589918,-2.2453726125286497,357.31319048651494
0.6975239848252386,image_stim_p.png,361.69606914697215,faceWord_exp,Tuesday,7.15,0.4989304456394166,1,pos,female,girl,367.9963688403368,b,2019102204,11,336,23,6,31,367.8134375042282,21,362.69643967342563,0.6818617817480117,180,37,42,360.9985451621469,-1.313583728320736,367.3145070585888
0.6975358545314521,image_stim_p.png,371.6965448965784,faceWord_exp,Tuesday,5.64,0.766735125798732,1,neu,female,big,377.99684170261025,b,2019102204,13,336,23,6,41,378.08059801370837,21,372.6969154230319,0.6829788147006184,180,38,42,370.99900904204696,0.6345811289687322,377.31386288790964
0.6972599646542221,image_stim_p.png,381.69698664103635,faceWord_exp,Tuesday,5.33,0.75017050630413,1,neu,female,prairie,385.3971379955765,b,2019102204,13,180,23,6,41,385.4643787697423,21,382.6973664709367,0.682929732138291,336,39,42,380.9997266763821,-1.1818642926883074,384.7142082634382
0.6974049671553075,image_stim_n.png,391.6974194031209,faceWord_exp,Tuesday,5.05,0.6412360377144068,1,neu,female,bugle,395.3976333141327,y,2019102204,13,180,23,6,42,395.3645454584621,22,392.69781334814616,0.674323893385008,336,40,42,391.00001443596557,-0.441124933220443,394.7233094207477
0.696055352455005,image_stim_p.png,401.69791440083645,faceWord_exp,Tuesday,6.72,0.6934696871321648,1,pos,female,river,405.3980432993267,b,2019102204,11,180,23,6,31,405.41524663590826,21,402.698308987543,0.676266350550577,336,41,42,401.00185904838145,-1.8284590275958619,404.7217769487761
0.6975474033970386,image_stim_p.png,411.6983615991194,faceWord_exp,Tuesday,6.73,0.5147459919098765,1,pos,female,read,417.9986199089326,b,2019102204,11,336,23,6,31,417.8323558489792,21,412.69875971460715,0.681010051863268,180,42,42,411.00081419572234,-1.87678309604286,417.31760985706933
0.6971476837061346,image_stim_n.png,421.6988408775069,faceWord_exp,Tuesday,5.8,0.608883460983634,0,neu,female,finger,427.9991755383089,b,2019102204,13,336,23,6,42,427.9328358974308,22,422.6992017799057,0.6752231018617749,180,43,42,421.00169319380075,-0.3659926056186196,427.32395243644714
0.6971274733077735,image_stim_n.png,431.6993233640678,faceWord_exp,Tuesday,5.26,0.7839474447537214,1,neu,female,accordion,435.39943975093774,y,2019102204,13,180,23,6,42,435.49997176928446,22,432.6997205170337,0.6834154264070094,336,44,42,431.00219589076005,-0.8574934623041074,434.71602432453074
0.6972150520887226,image_stim_p.png,441.6997278954368,faceWord_exp,Tuesday,7.0,0.6098054461181164,1,pos,female,pumpkin,448.00002277689055,b,2019102204,11,336,23,6,31,447.9338079278823,21,442.7001584121026,0.6760202951263636,180,45,42,441.0025128433481,-1.1380831950062478,447.3240024817642
0.6974097792990506,image_stim_p.png,451.70018535945565,faceWord_exp,Tuesday,5.78,0.483203761279583,1,neu,female,advice,455.40036430279724,b,2019102204,13,180,23,6,41,455.20076569053344,21,452.7005940612871,0.6828023735433817,336,46,42,451.0027755801566,-0.30581232848456497,454.71756192925386
0.6974341601599008,image_stim_n.png,461.70062100864016,faceWord_exp,Tuesday,3.19,0.5764510040171444,1,neg,female,old,465.4008384484332,y,2019102204,12,180,23,6,32,465.3012887262739,22,462.7010287481826,0.6760007261764258,336,47,42,461.00318684848025,1.5556418242275696,464.7248377222568
0.6976827818434685,image_stim_n.png,471.7010945128277,faceWord_exp,Tuesday,3.68,0.6831048901658505,1,neg,female,bee,478.0013290832285,y,2019102204,12,336,23,6,32,478.00179745443165,22,472.70133447274566,0.6826365189626813,180,48,42,471.0034117309842,1.5036737146000605,477.3186925642658
0.6973436940461397,image_stim_n.png,481.7015314453747,faceWord_exp,Tuesday,1.94,0.4666869412176311,1,neg,female,prison,485.4017613963224,y,2019102204,12,180,23,6,32,485.18545861542225,22,482.7019802473951,0.6829897221177816,336,49,42,481.0041877513286,3.587794463102913,484.7187716742046
0.697738922201097,image_stim_p.png,491.702019385295,faceWord_exp,Tuesday,6.32,0.7598936990834773,1,pos,female,elm,498.00230111391284,b,2019102204,11,336,23,6,31,498.0861491742544,21,492.70260035805404,0.6760456387419254,180,50,42,491.0042804630939,-1.1812540207039297,497.3262554751709
0.6970437441486865,image_stim_p.png,501.7024810197763,faceWord_exp,Tuesday,5.95,0.717252996750176,1,neu,female,escalator,505.4026455269195,b,2019102204,13,180,23,6,41,505.4365231974516,21,502.7030055311043,0.6833753262180835,336,51,42,501.0054372756276,-0.1293625696653618,504.71927020070143
0.6972856286447495,image_stim_p.png,511.70294939074665,faceWord_exp,Tuesday,5.81,0.6801207885146141,1,neu,female,satire,515.4031373166945,b,2019102204,13,180,23,6,41,515.4036993621849,21,512.7033689999953,0.6795587430242449,336,52,42,511.0056637621019,-0.9476055713690849,514.7235785736702
0.6975586314219981,image_stim_p.png,521.7034302733373,faceWord_exp,Tuesday,6.92,0.9479578696191311,1,pos,female,sun,525.4035851566587,b,2019102204,11,180,23,6,31,525.6707989191636,21,522.7038620728999,0.6807441071141511,336,53,42,521.0058716419153,-1.2017878999114775,524.7228410495445
0.6973683957476169,image_stim_n.png,531.7039092308842,faceWord_exp,Tuesday,2.29,0.7771169254556298,1,neg,female,guilt,535.4040115026291,y,2019102204,12,180,23,6,32,535.5045839420054,22,532.7042582635768,0.676544486079365,336,54,42,531.0065408351365,4.2219398121868315,534.7274670165498
0.6972317341715097,image_stim_n.png,541.7043079880532,faceWord_exp,Tuesday,2.79,0.5339440766256303,1,neg,female,gunshot,545.4045158035588,y,2019102204,12,180,23,6,32,545.2548914309591,22,542.7047413915861,0.6835684492252767,336,55,42,541.0070762538817,3.2726955917764444,544.7209473543335
0.6975544611923397,image_stim_p.png,551.7048090810422,faceWord_exp,Tuesday,7.11,0.6102718925103545,1,pos,female,blueberry,558.0051183984615,b,2019102204,11,336,23,6,31,557.9387264666148,21,552.7050634771585,0.6766638243570924,180,56,42,551.0072546198498,-1.4048581699918157,557.3284545741044
0.6974386512301862,image_stim_n.png,561.7052598078735,faceWord_exp,Tuesday,3.94,0.4597749379463494,1,neg,female,lawyer,568.0054985489696,y,2019102204,12,336,23,6,32,567.7892480588052,22,562.7056797379628,0.6760254281107336,180,57,42,561.0078211566433,1.4290259416609457,567.3294731208589
0.6955430314410478,image_stim_n.png,571.7056845501065,faceWord_exp,Tuesday,5.49,0.6327508208341897,0,neu,female,table,578.0059903387446,b,2019102204,13,336,23,6,42,577.9563888711855,22,572.7061096129473,0.6823522883933038,180,58,42,571.0101415186655,0.1576901893660491,577.3236380503513
0.697442501084879,image_stim_n.png,581.7061673572753,faceWord_exp,Tuesday,5.1,0.6617917569819838,1,neu,female,role,585.4063270525075,y,2019102204,13,180,23,6,42,585.3901371299289,22,582.7065568109974,0.6779816795606166,336,59,42,581.0087248561904,0.07641955756997082,584.7283453729469
0.6969022701960057,image_stim_p.png,591.7065834377427,faceWord_exp,Tuesday,7.53,0.4773346858564764,1,pos,female,honeymoon,595.4067752133124,b,2019102204,11,180,23,6,31,595.207151257433,21,592.7070720193442,0.6769586417358369,336,60,42,591.0096811675467,-3.0889019952949432,594.7298165715765
